timestamp,accX,accY,accZ
2,0.98,0.40,0.46
16,1.02,0.53,0.50
29,1.05,0.67,0.57
42,1.03,0.65,0.61
55,0.94,0.50,0.65
68,0.87,0.29,0.69
81,0.71,-0.19,0.74
94,0.63,-0.40,0.75
107,0.55,-0.76,0.73
120,0.55,-0.90,0.64
133,0.57,-0.88,0.56
146,0.64,-0.67,0.42
159,0.69,-0.51,0.38
173,0.84,-0.07,0.40
187,0.93,0.17,0.44
200,1.06,0.55,0.51
214,1.10,0.76,0.53
227,1.09,0.80,0.50
241,1.02,0.74,0.44
255,0.98,0.65,0.44
269,0.84,0.29,0.47
282,0.71,-0.19,0.51
296,0.63,-0.40,0.52
309,0.58,-0.76,0.52
323,0.62,-0.84,0.53
337,0.62,-0.78,0.52
351,0.67,-0.54,0.48
365,0.73,-0.36,0.50
379,0.90,0.10,0.61
392,0.99,0.33,0.67
405,1.10,0.66,0.75
419,1.12,0.74,0.73
433,1.10,0.74,0.68
446,1.00,0.61,0.59
460,0.89,0.45,0.55
474,0.67,-0.08,0.48
488,0.52,-0.65,0.46
501,0.42,-0.87,0.46
515,0.36,-1.15,0.40
529,0.38,-1.13,0.41
542,0.43,-0.98,0.42
555,0.57,-0.48,0.54
569,0.68,-0.14,0.61
583,0.99,0.57,0.72
596,1.18,0.82,0.75
609,1.37,1.19,0.74
622,1.39,1.24,0.66
635,1.29,1.11,0.45
649,1.09,0.73,0.28
663,0.97,0.39,0.25
676,0.71,-0.29,0.30
690,0.58,-0.60,0.36
704,0.39,-1.08,0.46
717,0.34,-1.18,0.54
730,0.35,-1.07,0.60
744,0.47,-0.60,0.71
758,0.58,-0.25,0.73
771,0.88,0.45,0.73
784,1.02,0.73,0.69
798,1.24,1.08,0.49
811,1.31,1.12,0.27
824,1.29,1.07,0.17
838,1.18,0.80,0.07
851,1.05,0.56,0.08
864,0.79,-0.09,0.18
878,0.64,-0.44,0.29
891,0.40,-0.98,0.47
904,0.35,-1.14,0.62
918,0.32,-1.16,0.69
932,0.42,-0.80,0.85
946,0.50,-0.52,0.90
960,0.74,0.08,0.95
974,1.00,0.62,0.83
987,1.12,0.79,0.71
1000,1.26,0.93,0.45
1013,1.27,0.94,0.32
1026,1.20,0.79,0.17
1039,1.10,0.59,0.14
1053,0.87,0.02,0.14
1066,0.74,-0.30,0.35
1079,0.49,-0.84,0.44
1093,0.38,-1.11,0.54
1107,0.37,-1.09,0.61
1120,0.42,-0.82,0.74
1133,0.50,-0.60,0.79
1146,0.69,-0.06,0.88
1160,0.94,0.46,0.82
1173,1.05,0.66,0.73
1187,1.20,0.84,0.51
1200,1.22,0.87,0.40
1213,1.17,0.73,0.24
1226,1.08,0.54,0.25
1239,0.83,0.00,0.30
1252,0.71,-0.31,0.35
1265,0.46,-0.86,0.55
1278,0.36,-1.05,0.64
1291,0.30,-1.17,0.77
1305,0.37,-0.92,0.83
1319,0.42,-0.70,0.83
1333,0.61,-0.22,0.79
1347,0.73,0.01,0.75
1360,0.97,0.45,0.61
1373,1.08,0.77,0.46
1387,1.22,0.85,0.39
1400,1.26,0.89,0.26
1413,1.23,0.84,0.22
1426,1.08,0.55,0.23
1439,0.96,0.31,0.28
1452,0.70,-0.26,0.47
1465,0.57,-0.52,0.58
1479,0.36,-0.93,0.77
1492,0.31,-1.05,0.84
1505,0.30,-1.05,0.95
1518,0.33,-0.79,0.95
1532,0.48,-0.60,0.91
1546,0.69,-0.14,0.82
1559,0.81,0.09,0.75
1572,1.03,0.48,0.57
1585,1.11,0.61,0.48
1598,1.23,0.76,0.32
1612,1.22,0.76,0.23
1625,1.17,0.69,0.23
1638,0.99,0.35,0.29
1651,0.86,0.10,0.37
1664,0.62,-0.41,0.51
1678,0.52,-0.62,0.58
1692,0.41,-0.89,0.68
1705,0.41,-0.92,0.73
1718,0.47,-0.74,0.80
1732,0.62,-0.32,0.82
1745,0.72,-0.08,0.81
1758,0.95,0.40,0.73
1772,1.05,0.60,0.66
1786,1.20,0.83,0.47
1799,1.20,0.84,0.38
1813,1.12,0.62,0.23
1826,0.91,0.13,0.26
1839,0.78,-0.16,0.32
1853,0.52,-0.75,0.49
1867,0.41,-0.98,0.58
1881,0.27,-1.20,0.74
1894,0.30,-0.97,0.91
1908,0.35,-0.74,0.95
1921,0.56,-0.16,0.92
1935,0.72,0.14,0.83
1949,1.03,0.65,0.61
1962,1.26,1.00,0.35
1976,1.33,1.08,0.23
1989,1.35,1.11,0.04
2002,1.30,1.04,-0.01
2016,1.09,0.63,-0.02
2029,0.95,0.32,0.08
2042,0.65,-0.29,0.31
2056,0.41,-0.82,0.51
2069,0.32,-1.02,0.58
2083,0.23,-1.22,0.75
2096,0.24,-1.17,0.82
2109,0.35,-0.83,0.90
2123,0.44,-0.58,0.91
2137,0.70,-0.07,0.84
2151,0.97,0.44,0.69
