timestamp,accX,accY,accZ
1,1.00,0.10,-0.06
15,1.00,0.10,-0.06
28,1.00,0.09,-0.06
41,1.00,0.09,-0.06
54,1.00,0.08,-0.06
68,1.00,0.08,-0.06
81,0.99,0.09,-0.06
94,0.99,0.08,-0.06
107,0.99,0.08,-0.06
120,0.99,0.07,-0.05
134,0.99,0.07,-0.05
148,0.99,0.07,-0.06
161,0.99,0.07,-0.06
174,0.99,0.08,-0.06
187,0.99,0.08,-0.06
200,0.99,0.08,-0.06
213,0.99,0.08,-0.06
226,0.99,0.08,-0.06
239,0.99,0.08,-0.06
252,1.00,0.09,-0.06
265,1.00,0.10,-0.06
278,1.00,0.09,-0.06
291,1.00,0.09,-0.06
304,1.00,0.09,-0.06
317,1.00,0.09,-0.06
330,1.00,0.09,-0.06
343,1.00,0.09,-0.06
356,1.00,0.09,-0.06
369,0.99,0.09,-0.06
382,0.99,0.09,-0.06
395,0.98,0.09,-0.07
408,0.99,0.08,-0.06
421,0.99,0.07,-0.06
434,0.99,0.06,-0.06
447,0.98,0.06,-0.06
461,0.97,0.06,-0.06
474,0.96,0.06,-0.06
487,0.95,0.05,-0.06
500,0.95,0.04,-0.06
513,0.93,0.01,-0.05
526,0.92,0.00,-0.04
539,0.91,-0.04,-0.04
552,0.90,-0.05,-0.03
565,0.88,-0.08,-0.03
578,0.87,-0.10,-0.02
591,0.90,-0.09,-0.03
605,0.93,-0.07,-0.05
618,0.91,0.04,-0.09
631,0.91,0.13,-0.12
644,0.93,0.16,-0.13
658,0.94,0.20,-0.14
671,0.94,0.20,-0.14
684,0.93,0.18,-0.11
697,0.94,0.16,-0.10
710,0.93,0.16,-0.09
723,0.91,0.19,-0.10
736,0.89,0.20,-0.09
749,0.90,0.19,-0.09
762,0.90,0.18,-0.07
775,0.89,0.19,-0.07
788,0.87,0.21,-0.07
801,0.87,0.22,-0.06
814,0.84,0.23,-0.05
827,0.83,0.23,-0.04
840,0.82,0.25,-0.04
853,0.82,0.28,-0.03
866,0.82,0.30,-0.04
879,0.81,0.35,-0.04
893,0.81,0.37,-0.04
907,0.81,0.41,-0.05
920,0.81,0.42,-0.04
933,0.79,0.45,-0.04
947,0.77,0.46,-0.02
960,0.77,0.46,-0.02
974,0.76,0.48,-0.01
987,0.75,0.48,-0.01
1000,0.72,0.49,0.00
1013,0.71,0.49,0.00
1026,0.71,0.47,0.01
1039,0.71,0.47,0.02
1052,0.66,0.48,0.02
1065,0.64,0.50,0.02
1078,0.62,0.52,0.03
1091,0.62,0.53,0.04
1104,0.64,0.59,0.04
1117,0.65,0.67,0.01
1131,0.65,0.72,-0.01
1144,0.63,0.77,-0.03
1157,0.62,0.80,-0.04
1170,0.60,0.82,-0.04
1183,0.60,0.82,-0.04
1196,0.61,0.82,-0.03
1209,0.61,0.83,-0.03
1223,0.59,0.87,-0.05
1237,0.56,0.90,-0.06
1250,0.55,0.91,-0.07
1264,0.53,0.93,-0.08
1277,0.53,0.94,-0.08
1290,0.53,0.93,-0.08
1304,0.53,0.93,-0.09
1317,0.51,0.94,-0.09
1330,0.50,0.95,-0.12
1343,0.47,0.95,-0.10
1356,0.45,0.96,-0.11
1369,0.43,0.96,-0.11
1382,0.41,0.96,-0.11
1395,0.40,0.96,-0.11
1409,0.38,0.95,-0.11
1422,0.38,0.95,-0.11
1435,0.35,0.94,-0.11
1448,0.34,0.93,-0.11
1461,0.33,0.93,-0.12
1474,0.33,0.94,-0.12
1488,0.32,0.96,-0.14
1501,0.28,0.97,-0.16
1515,0.26,0.97,-0.16
1528,0.23,0.95,-0.15
1541,0.23,0.94,-0.15
1554,0.21,0.92,-0.16
1567,0.18,0.93,-0.17
1580,0.13,0.92,-0.17
1594,0.13,0.90,-0.16
1607,0.14,0.86,-0.12
1620,0.14,0.87,-0.11
1634,0.12,0.91,-0.12
1647,0.10,0.96,-0.14
1660,0.08,0.99,-0.16
1674,0.07,1.02,-0.19
1687,0.08,1.03,-0.19
1700,0.09,1.09,-0.23
1713,0.08,1.08,-0.23
1726,0.03,1.16,-0.24
1739,0.08,1.20,-0.27
1752,0.08,1.28,-0.30
1765,0.07,1.31,-0.28
1778,0.09,1.35,-0.26
1791,0.12,1.34,-0.19
1804,0.11,1.34,-0.15
1817,0.12,1.32,-0.13
1831,0.11,1.32,-0.13
1844,0.05,1.29,-0.12
1857,0.01,1.25,-0.10
1870,-0.04,1.17,-0.08
1883,-0.05,1.13,-0.07
1897,-0.07,1.07,-0.05
1910,-0.08,1.04,-0.06
1923,-0.10,1.04,-0.07
1937,-0.10,1.05,-0.08
1950,-0.10,1.05,-0.09
1963,-0.11,1.04,-0.10
1977,-0.11,1.04,-0.11
1990,-0.12,1.02,-0.13
2003,-0.13,1.02,-0.14
2016,-0.13,0.99,-0.14
2030,-0.12,0.98,-0.13
2044,-0.12,0.99,-0.13
2057,-0.14,0.99,-0.13
2070,-0.14,0.98,-0.13
2083,-0.13,0.98,-0.13
2097,-0.14,0.98,-0.14
2110,-0.13,0.98,-0.14
2123,-0.14,0.98,-0.14
2136,-0.14,0.99,-0.14
2149,-0.14,0.99,-0.15
2163,-0.14,0.98,-0.14
2176,-0.14,0.98,-0.13
2189,-0.13,0.98,-0.13
2202,-0.13,0.98,-0.13
2215,-0.13,0.98,-0.13
2229,-0.14,1.00,-0.14
2242,-0.14,0.99,-0.14
2255,-0.14,0.97,-0.13
2268,-0.14,0.96,-0.10
2281,-0.15,0.95,-0.12
2294,-0.14,0.96,-0.12
2307,-0.14,0.97,-0.12
2320,-0.14,0.97,-0.11
2334,-0.15,0.97,-0.11
2347,-0.15,0.96,-0.11
2360,-0.15,0.96,-0.11
2373,-0.15,0.96,-0.10
2386,-0.15,0.95,-0.10
2399,-0.15,0.95,-0.10
2412,-0.15,0.95,-0.11
2425,-0.15,0.96,-0.10
2438,-0.15,0.99,-0.11
2451,-0.13,0.98,-0.10
2465,-0.14,0.98,-0.10
2478,-0.14,0.98,-0.10
2491,-0.13,0.97,-0.10
2504,-0.13,0.97,-0.10
2518,-0.14,0.97,-0.11
2531,-0.14,0.97,-0.11
2544,-0.14,0.98,-0.11
2557,-0.14,0.97,-0.11
2570,-0.13,0.98,-0.11
2584,-0.14,0.98,-0.11
2598,-0.14,0.98,-0.11
2611,-0.13,0.98,-0.11
2624,-0.13,0.98,-0.11
