timestamp,accX,accY,accZ
1,0.96,0.29,0.02
15,0.96,0.28,0.02
29,0.96,0.28,0.03
42,0.96,0.28,0.03
55,0.96,0.29,0.03
68,0.96,0.29,0.03
81,0.96,0.29,0.02
95,0.96,0.29,0.02
108,0.95,0.29,0.02
121,0.96,0.29,0.02
134,0.95,0.29,0.02
147,0.96,0.28,0.01
160,0.96,0.28,0.01
173,0.96,0.28,0.01
186,0.96,0.28,0.01
200,0.95,0.28,0.01
213,0.96,0.27,0.00
226,0.96,0.28,-0.00
239,0.96,0.28,-0.00
253,0.96,0.29,-0.01
267,0.96,0.28,-0.01
280,0.96,0.28,-0.00
293,0.96,0.28,-0.00
306,0.96,0.28,-0.00
320,0.96,0.28,0.00
333,0.96,0.28,0.00
346,0.96,0.29,0.00
359,0.95,0.29,0.01
373,0.96,0.29,0.01
386,0.96,0.28,0.02
399,0.96,0.28,0.02
412,0.96,0.28,0.03
425,0.96,0.29,0.03
438,0.96,0.29,0.03
451,0.96,0.28,0.03
464,0.96,0.29,0.03
477,0.96,0.29,0.03
490,0.96,0.29,0.03
503,0.97,0.29,0.02
516,0.96,0.29,0.02
529,0.97,0.29,0.02
542,0.96,0.30,0.02
556,0.97,0.30,0.01
569,0.97,0.29,0.01
582,0.97,0.29,0.01
595,0.97,0.29,0.01
608,0.97,0.29,0.01
621,0.96,0.29,0.01
634,0.96,0.29,0.01
647,0.96,0.28,0.01
660,0.95,0.28,0.01
674,0.95,0.28,0.01
687,0.95,0.28,0.01
700,0.95,0.27,0.01
713,0.95,0.27,0.01
727,0.95,0.27,0.01
740,0.96,0.27,0.01
753,0.96,0.27,0.01
766,0.96,0.28,0.01
780,0.96,0.29,0.02
793,0.96,0.29,0.02
807,0.96,0.30,0.02
820,0.96,0.30,0.02
833,0.97,0.29,0.02
846,0.97,0.29,0.02
859,0.97,0.29,0.02
872,0.98,0.28,0.02
885,0.99,0.28,0.02
898,1.02,0.29,0.02
911,1.05,0.30,0.02
924,1.11,0.30,0.02
937,1.15,0.31,0.02
950,1.18,0.31,0.04
963,1.18,0.30,0.04
976,1.20,0.29,0.05
989,1.20,0.29,0.05
1002,1.25,0.29,0.05
1015,1.26,0.30,0.04
1029,1.27,0.32,0.02
1042,1.27,0.32,0.01
1055,1.24,0.32,-0.01
1069,1.21,0.30,-0.02
1082,1.17,0.28,-0.02
1096,1.09,0.21,-0.01
1109,1.06,0.17,-0.01
1123,0.94,0.13,-0.02
1137,0.82,0.09,-0.04
1150,0.76,0.06,-0.05
1164,0.65,-0.05,-0.02
1178,0.59,-0.12,-0.02
1192,0.49,-0.28,-0.02
1206,0.39,-0.41,-0.01
1219,0.36,-0.45,-0.01
1233,0.28,-0.43,-0.03
1247,0.30,-0.41,-0.03
1261,0.32,-0.39,-0.04
1275,0.35,-0.30,-0.04
1289,0.38,-0.25,-0.09
1303,0.41,-0.07,-0.09
1317,0.45,0.03,-0.11
1330,0.45,0.08,-0.10
1343,0.48,0.15,-0.07
1357,0.46,0.20,-0.04
1371,0.45,0.37,-0.03
1385,0.45,0.53,-0.03
1399,0.43,0.61,-0.02
1413,0.45,0.75,-0.01
1426,0.42,0.94,0.00
1439,0.42,0.96,0.02
1452,0.47,1.06,-0.00
1465,0.45,0.99,0.08
1478,0.42,1.10,0.04
1491,0.44,1.11,0.07
1504,0.39,1.13,0.05
1518,0.39,1.10,0.06
1532,0.34,1.09,0.09
1546,0.31,1.11,0.07
1559,0.30,1.12,0.07
1572,0.30,1.16,0.04
1586,0.27,1.18,0.03
1599,0.26,1.18,0.00
1613,0.25,1.18,-0.01
1626,0.22,1.16,-0.04
1639,0.21,1.12,-0.05
1652,0.21,1.09,-0.05
1666,0.22,1.09,-0.06
1679,0.21,1.09,-0.07
1693,0.16,1.09,-0.06
1707,0.16,1.09,-0.05
1720,0.20,1.09,-0.02
1733,0.23,1.17,0.01
1746,0.27,1.21,0.02
1759,0.28,1.31,0.01
1772,0.29,1.34,0.01
1785,0.30,1.38,0.02
1799,0.32,1.39,0.02
1812,0.33,1.40,0.02
1825,0.31,1.40,0.02
1838,0.29,1.34,0.02
1851,0.27,1.30,0.03
1865,0.25,1.24,0.02
1879,0.24,1.18,0.01
1892,0.22,1.16,0.00
1906,0.23,1.14,0.01
1919,0.22,1.13,0.02
1932,0.21,1.11,0.04
1946,0.20,1.12,0.05
1959,0.19,1.12,0.05
1973,0.18,1.14,0.05
1986,0.18,1.12,0.04
2000,0.18,1.11,0.03
2013,0.18,1.12,0.02
2026,0.18,1.09,0.01
2039,0.18,1.08,0.01
2053,0.17,1.05,0.00
2067,0.15,1.04,-0.01
2080,0.14,1.03,-0.01
2093,0.13,1.01,0.00
2106,0.14,0.99,0.01
2120,0.15,0.99,0.03
2133,0.14,1.01,0.02
2147,0.14,1.01,0.03
2160,0.14,1.01,0.02
2173,0.14,1.00,0.02
2186,0.15,0.98,0.03
2199,0.15,0.97,0.04
2212,0.17,0.98,0.05
2225,0.20,0.99,0.05
2238,0.21,1.06,0.03
2251,0.22,1.09,0.03
2264,0.23,1.12,0.02
2277,0.23,1.12,0.03
2291,0.22,1.08,0.04
2304,0.23,1.03,0.03
2317,0.25,1.02,0.03
2330,0.27,1.04,0.03
2343,0.28,1.06,0.03
2356,0.30,1.10,0.05
2369,0.31,1.12,0.06
2382,0.32,1.15,0.05
2395,0.32,1.15,0.06
2408,0.29,1.11,0.03
2422,0.31,1.10,0.05
2435,0.32,1.05,0.02
2448,0.32,1.05,0.05
2461,0.32,1.02,0.05
2474,0.33,1.02,0.06
2487,0.31,1.02,0.02
2500,0.32,0.98,0.01
2513,0.34,0.90,0.00
2526,0.36,0.89,-0.01
2539,0.36,0.90,-0.02
2553,0.37,0.91,0.01
2566,0.38,0.91,0.03
2579,0.42,0.96,0.02
2593,0.41,0.97,0.02
2606,0.43,0.95,0.01
2619,0.43,0.93,0.00
2633,0.41,0.88,0.01
2647,0.38,0.78,0.02
