timestamp,accX,accY,accZ
2,0.96,0.28,0.01
15,0.96,0.28,0.01
28,0.95,0.28,0.01
41,0.95,0.28,0.01
54,0.95,0.28,0.00
67,0.95,0.28,-0.00
80,0.95,0.28,-0.01
94,0.94,0.27,-0.00
107,0.94,0.27,-0.00
120,0.95,0.26,0.00
133,0.95,0.26,0.00
146,0.95,0.27,-0.00
160,0.95,0.27,-0.00
173,0.95,0.27,0.00
186,0.95,0.27,0.01
199,0.95,0.27,0.01
212,0.96,0.28,0.02
225,0.96,0.28,0.02
238,0.96,0.28,0.04
252,0.96,0.28,0.04
265,0.95,0.29,0.06
279,0.95,0.30,0.07
292,0.94,0.30,0.10
305,0.93,0.25,0.13
318,0.91,0.27,0.14
332,0.89,0.25,0.16
345,0.89,0.25,0.17
358,0.88,0.24,0.22
371,0.87,0.23,0.24
384,0.85,0.21,0.27
397,0.84,0.21,0.28
410,0.83,0.22,0.27
423,0.83,0.23,0.25
436,0.82,0.26,0.21
449,0.82,0.27,0.18
462,0.83,0.30,0.14
475,0.84,0.30,0.12
488,0.85,0.33,0.06
501,0.85,0.35,0.01
515,0.85,0.37,-0.00
528,0.86,0.36,-0.04
541,0.86,0.36,-0.05
555,0.87,0.37,-0.08
568,0.86,0.38,-0.10
581,0.86,0.38,-0.12
595,0.86,0.38,-0.14
609,0.85,0.38,-0.14
622,0.85,0.39,-0.16
636,0.85,0.40,-0.17
650,0.84,0.42,-0.20
663,0.84,0.42,-0.24
676,0.82,0.42,-0.23
690,0.80,0.41,-0.24
704,0.80,0.39,-0.23
718,0.79,0.37,-0.24
731,0.78,0.36,-0.24
745,0.75,0.37,-0.26
759,0.73,0.39,-0.28
773,0.72,0.39,-0.28
787,0.71,0.39,-0.28
800,0.69,0.37,-0.27
814,0.69,0.37,-0.27
827,0.66,0.41,-0.30
841,0.64,0.43,-0.31
854,0.63,0.46,-0.33
868,0.63,0.49,-0.32
881,0.63,0.51,-0.32
894,0.63,0.57,-0.35
907,0.62,0.59,-0.37
921,0.60,0.62,-0.39
934,0.59,0.63,-0.40
947,0.56,0.65,-0.41
961,0.55,0.64,-0.40
975,0.55,0.64,-0.40
989,0.55,0.68,-0.44
1003,0.53,0.72,-0.46
1016,0.52,0.77,-0.49
1029,0.52,0.79,-0.51
1042,0.50,0.81,-0.50
1055,0.51,0.80,-0.50
