timestamp,accX,accY,accZ
2,0.99,0.11,0.01
16,0.99,0.11,0.00
29,0.99,0.11,0.00
42,0.99,0.11,0.00
56,1.00,0.11,-0.00
70,0.99,0.10,0.00
83,0.99,0.10,0.00
97,0.99,0.08,0.01
110,0.99,0.08,0.01
123,1.00,0.07,0.01
136,1.00,0.07,0.01
149,0.99,0.07,0.00
162,0.99,0.07,-0.00
176,0.98,0.07,-0.00
189,0.97,0.05,-0.00
202,0.97,0.04,-0.01
215,0.95,0.02,-0.01
228,0.95,0.00,-0.01
242,0.93,-0.02,-0.01
255,0.92,-0.04,-0.01
269,0.89,-0.05,-0.01
283,0.88,-0.05,-0.02
297,0.87,-0.04,-0.03
311,0.85,-0.04,-0.02
325,0.84,-0.03,-0.03
339,0.83,-0.03,-0.03
352,0.83,-0.03,-0.03
366,0.83,-0.03,-0.03
379,0.84,0.01,-0.04
393,0.82,0.05,-0.05
407,0.81,0.07,-0.06
420,0.82,0.09,-0.07
434,0.82,0.10,-0.08
447,0.81,0.13,-0.08
460,0.81,0.14,-0.08
474,0.80,0.19,-0.08
487,0.78,0.23,-0.07
501,0.77,0.26,-0.07
515,0.76,0.29,-0.08
528,0.77,0.31,-0.07
541,0.78,0.36,-0.07
554,0.78,0.39,-0.06
568,0.77,0.46,-0.06
581,0.76,0.51,-0.06
595,0.76,0.52,-0.05
608,0.75,0.52,-0.04
621,0.76,0.53,-0.03
634,0.76,0.57,-0.02
647,0.74,0.59,-0.02
660,0.72,0.64,-0.00
673,0.71,0.66,-0.00
686,0.71,0.67,0.01
699,0.71,0.67,0.01
712,0.72,0.69,0.02
725,0.70,0.72,0.03
738,0.67,0.73,0.03
752,0.65,0.74,0.03
766,0.65,0.73,0.03
780,0.63,0.73,0.04
794,0.60,0.74,0.04
808,0.59,0.75,0.04
821,0.56,0.77,0.05
834,0.54,0.78,0.05
847,0.52,0.78,0.06
861,0.52,0.78,0.06
874,0.49,0.79,0.06
887,0.48,0.79,0.06
901,0.44,0.79,0.06
914,0.39,0.80,0.06
927,0.37,0.80,0.07
940,0.35,0.82,0.07
953,0.34,0.82,0.07
966,0.32,0.83,0.07
979,0.30,0.84,0.07
992,0.25,0.85,0.08
1006,0.22,0.86,0.08
1020,0.20,0.88,0.10
1033,0.18,0.93,0.09
1046,0.18,0.96,0.09
1059,0.17,1.02,0.09
1072,0.16,1.04,0.09
1086,0.15,1.09,0.08
1100,0.15,1.10,0.07
1113,0.12,1.12,0.06
1126,0.12,1.13,0.05
1139,0.13,1.13,0.03
1152,0.12,1.14,0.00
1165,0.11,1.15,-0.01
1178,0.09,1.17,-0.04
1192,0.08,1.17,-0.05
1206,0.06,1.12,-0.05
1219,0.05,1.11,-0.04
1233,0.04,1.12,-0.05
1247,0.01,1.12,-0.07
1260,-0.01,1.10,-0.08
1274,-0.04,1.07,-0.08
1288,-0.07,1.03,-0.07
1302,-0.09,1.02,-0.06
1316,-0.10,1.01,-0.04
1330,-0.10,1.01,-0.04
1344,-0.11,1.04,-0.04
1358,-0.13,1.09,-0.03
1372,-0.16,1.12,-0.02
1386,-0.20,1.15,0.02
1400,-0.22,1.12,0.06
1414,-0.21,1.09,0.09
1427,-0.19,1.06,0.10
1440,-0.20,1.07,0.09
1453,-0.24,1.11,0.08
1467,-0.26,1.11,0.07
1480,-0.27,1.10,0.06
1493,-0.26,1.10,0.04
1507,-0.25,1.10,0.03
1521,-0.25,1.11,-0.01
1535,-0.25,1.11,-0.02
1549,-0.24,1.09,-0.03
1563,-0.25,1.11,-0.05
1577,-0.25,1.11,-0.05
1590,-0.23,1.14,-0.06
1604,-0.23,1.16,-0.07
1617,-0.23,1.16,-0.07
1631,-0.25,1.17,-0.07
1645,-0.27,1.18,-0.06
1659,-0.27,1.15,-0.04
1673,-0.27,1.12,-0.03
1687,-0.28,1.11,-0.03
1701,-0.30,1.08,-0.04
1715,-0.32,1.07,-0.04
1729,-0.33,1.06,-0.04
1743,-0.33,1.03,-0.02
1757,-0.34,1.00,-0.02
1770,-0.34,0.98,-0.01
1783,-0.34,0.96,-0.00
1797,-0.35,0.96,-0.00
1811,-0.35,0.96,-0.00
1825,-0.35,1.00,0.00
1839,-0.36,0.97,0.00
1852,-0.36,0.97,-0.00
1865,-0.36,0.96,-0.01
1879,-0.36,0.94,-0.01
1893,-0.36,0.93,-0.01
1907,-0.37,0.90,-0.01
1921,-0.37,0.90,-0.01
1935,-0.38,0.91,-0.02
1948,-0.38,0.92,-0.02
1962,-0.39,0.90,-0.02
1976,-0.39,0.89,-0.01
1990,-0.38,0.87,-0.00
2004,-0.38,0.87,-0.00
2018,-0.39,0.87,-0.01
2032,-0.39,0.87,-0.00
2046,-0.38,0.88,-0.01
2059,-0.38,0.89,-0.01
2072,-0.37,0.90,-0.02
2086,-0.37,0.90,-0.01
2100,-0.36,0.90,0.00
2113,-0.36,0.89,0.00
2127,-0.37,0.90,0.00
2141,-0.36,0.90,-0.00
2155,-0.36,0.91,-0.01
2169,-0.37,0.92,-0.01
2183,-0.37,0.93,-0.01
2196,-0.37,0.92,-0.00
2210,-0.37,0.90,0.01
2224,-0.36,0.90,0.02
2237,-0.36,0.89,0.03
2251,-0.35,0.88,0.03
2264,-0.35,0.90,0.01
2277,-0.37,0.93,0.00
2290,-0.38,0.94,0.00
2303,-0.35,0.92,0.00
2317,-0.34,0.91,0.00
2330,-0.34,0.91,-0.01
2344,-0.35,0.91,-0.02
2358,-0.35,0.92,-0.04
2372,-0.34,0.92,-0.05
2386,-0.34,0.92,-0.05
2400,-0.34,0.93,-0.05
2414,-0.34,0.94,-0.05
2428,-0.34,0.95,-0.05
2442,-0.33,0.95,-0.05
2455,-0.34,0.95,-0.05
2468,-0.34,0.97,-0.04
2482,-0.33,0.97,-0.03
2495,-0.32,0.97,-0.02
2508,-0.33,0.97,-0.01
2521,-0.34,0.96,-0.01
2535,-0.35,0.95,0.01
2548,-0.35,0.94,0.01
2562,-0.35,0.92,0.01
2576,-0.36,0.91,0.01
2590,-0.37,0.89,0.01
2604,-0.37,0.88,0.01
2618,-0.37,0.88,0.00
2631,-0.37,0.87,0.01
2645,-0.37,0.86,0.00
2659,-0.38,0.86,0.00
2672,-0.38,0.86,0.00
2685,-0.37,0.86,0.00
2698,-0.37,0.87,-0.01
