timestamp,accX,accY,accZ
2,0.99,0.04,0.03
15,1.00,0.04,0.03
29,1.00,0.05,0.03
42,1.01,0.08,0.02
55,1.01,0.09,0.02
68,1.00,0.10,0.01
81,1.00,0.10,0.02
94,1.00,0.09,0.03
108,1.00,0.08,0.04
121,1.00,0.05,0.05
134,0.99,0.03,0.06
148,0.99,0.02,0.07
161,0.98,0.01,0.08
174,0.97,0.00,0.08
187,0.94,-0.01,0.08
200,0.93,-0.04,0.09
214,0.92,-0.08,0.10
228,0.89,-0.10,0.09
241,0.88,-0.10,0.09
254,0.85,-0.12,0.08
267,0.84,-0.12,0.08
281,0.81,-0.12,0.07
294,0.80,-0.12,0.06
308,0.78,-0.09,0.04
321,0.77,-0.07,0.03
334,0.77,-0.03,0.01
347,0.80,0.02,0.01
360,0.78,0.06,0.00
373,0.77,0.14,-0.01
387,0.77,0.17,-0.01
401,0.78,0.20,-0.03
415,0.78,0.21,-0.02
428,0.79,0.21,-0.01
442,0.78,0.21,0.01
455,0.78,0.21,0.02
469,0.77,0.21,0.03
482,0.76,0.22,0.03
495,0.75,0.22,0.03
509,0.75,0.24,0.05
522,0.74,0.26,0.06
536,0.72,0.28,0.08
549,0.71,0.29,0.09
562,0.72,0.32,0.11
576,0.72,0.36,0.10
589,0.69,0.44,0.07
603,0.67,0.51,0.06
617,0.65,0.54,0.06
630,0.63,0.57,0.08
643,0.65,0.59,0.09
656,0.64,0.66,0.09
670,0.64,0.70,0.08
683,0.62,0.74,0.06
696,0.61,0.76,0.06
709,0.60,0.79,0.07
722,0.58,0.84,0.08
735,0.57,0.87,0.08
748,0.56,0.90,0.05
761,0.55,0.89,0.05
774,0.54,0.88,0.05
787,0.52,0.88,0.05
800,0.49,0.89,0.06
813,0.48,0.91,0.07
826,0.46,0.93,0.07
839,0.45,0.93,0.07
852,0.42,0.92,0.06
866,0.40,0.92,0.06
880,0.36,0.92,0.07
893,0.34,0.92,0.06
906,0.36,0.93,0.06
920,0.37,0.97,0.02
933,0.36,0.99,0.00
946,0.31,1.00,-0.01
959,0.29,0.99,-0.01
972,0.27,0.95,0.00
985,0.25,0.95,0.00
998,0.23,0.97,0.00
1011,0.22,0.99,0.00
1024,0.21,1.04,-0.01
1037,0.21,1.07,-0.02
1050,0.19,1.10,-0.02
1063,0.18,1.11,-0.02
1077,0.16,1.13,-0.02
1090,0.14,1.15,-0.03
1103,0.13,1.16,-0.03
1116,0.13,1.16,-0.02
1130,0.13,1.16,-0.02
1143,0.10,1.16,-0.03
1156,0.10,1.16,-0.03
1170,0.08,1.17,-0.04
1183,0.02,1.16,-0.04
1197,-0.02,1.16,-0.05
1211,-0.04,1.11,-0.04
1224,-0.03,1.09,-0.05
1238,-0.04,1.06,-0.06
1252,-0.08,1.06,-0.07
1266,-0.08,1.05,-0.08
1280,-0.11,1.05,-0.11
1294,-0.15,1.03,-0.12
1308,-0.17,1.03,-0.13
1322,-0.19,1.01,-0.14
1336,-0.20,0.99,-0.15
1349,-0.22,0.99,-0.15
1363,-0.26,0.99,-0.15
1376,-0.28,0.98,-0.14
1390,-0.32,0.96,-0.11
1404,-0.33,0.96,-0.09
1418,-0.37,0.97,-0.07
1431,-0.36,0.96,-0.04
1444,-0.32,0.99,-0.04
1458,-0.30,1.07,-0.06
1472,-0.30,1.09,-0.05
1486,-0.25,1.22,-0.04
1500,-0.18,1.34,-0.00
1513,-0.14,1.38,0.01
1526,-0.08,1.42,-0.03
1540,-0.08,1.41,-0.05
1554,-0.11,1.37,-0.08
1567,-0.17,1.27,-0.06
1580,-0.21,1.21,-0.05
1594,-0.28,1.10,-0.03
1608,-0.32,1.06,-0.03
1622,-0.38,0.99,-0.04
1635,-0.39,0.94,-0.06
1649,-0.40,0.94,-0.06
1663,-0.41,0.94,-0.07
1677,-0.39,0.94,-0.08
1690,-0.37,0.95,-0.10
1704,-0.37,0.95,-0.11
1718,-0.36,0.94,-0.12
1732,-0.34,0.95,-0.13
1746,-0.34,0.97,-0.14
1760,-0.33,0.97,-0.13
1774,-0.33,0.97,-0.13
1787,-0.34,0.97,-0.13
1801,-0.34,0.95,-0.11
1815,-0.36,0.93,-0.10
1829,-0.37,0.91,-0.09
1842,-0.38,0.89,-0.08
1856,-0.38,0.89,-0.07
1870,-0.39,0.88,-0.08
1884,-0.39,0.88,-0.08
1897,-0.40,0.88,-0.08
1911,-0.38,0.88,-0.07
1924,-0.38,0.88,-0.07
1937,-0.39,0.88,-0.07
1950,-0.38,0.88,-0.07
1964,-0.38,0.88,-0.07
1977,-0.39,0.88,-0.07
1991,-0.38,0.89,-0.07
2005,-0.37,0.92,-0.09
2019,-0.36,0.92,-0.09
2033,-0.36,0.93,-0.09
2047,-0.36,0.92,-0.08
2060,-0.36,0.91,-0.07
2074,-0.35,0.92,-0.08
2088,-0.35,0.93,-0.08
2101,-0.35,0.93,-0.09
2114,-0.36,0.95,-0.10
2127,-0.36,0.94,-0.09
