timestamp,accX,accY,accZ
2,0.95,0.25,-0.03
16,0.95,0.26,-0.03
29,0.96,0.26,-0.04
43,0.96,0.27,-0.04
57,0.96,0.27,-0.04
71,0.97,0.27,-0.04
84,0.96,0.27,-0.03
98,0.96,0.27,-0.03
112,0.96,0.27,-0.03
125,0.96,0.26,-0.03
138,0.96,0.26,-0.03
152,0.96,0.25,-0.02
166,0.96,0.25,-0.02
180,0.96,0.24,-0.02
193,0.96,0.24,-0.02
207,0.96,0.24,-0.02
221,0.96,0.25,-0.02
234,0.96,0.25,-0.02
248,0.96,0.26,-0.02
262,0.98,0.26,-0.02
275,0.98,0.26,-0.02
289,0.98,0.27,-0.00
303,0.97,0.27,0.02
317,0.97,0.28,0.04
330,0.96,0.29,0.08
343,0.96,0.29,0.11
356,0.94,0.28,0.14
369,0.94,0.28,0.16
382,0.92,0.28,0.17
395,0.91,0.26,0.19
408,0.88,0.23,0.27
422,0.86,0.22,0.34
435,0.86,0.24,0.35
448,0.86,0.25,0.35
461,0.86,0.25,0.33
475,0.82,0.26,0.26
488,0.81,0.26,0.22
501,0.80,0.26,0.16
514,0.79,0.26,0.12
528,0.79,0.28,0.05
541,0.79,0.28,0.02
554,0.78,0.27,-0.02
567,0.79,0.26,-0.07
580,0.78,0.26,-0.09
594,0.78,0.28,-0.13
608,0.78,0.29,-0.15
622,0.77,0.31,-0.17
635,0.77,0.31,-0.19
649,0.75,0.34,-0.24
663,0.76,0.36,-0.27
677,0.75,0.37,-0.28
691,0.76,0.39,-0.30
704,0.76,0.41,-0.32
717,0.77,0.42,-0.33
730,0.75,0.47,-0.37
743,0.75,0.48,-0.38
757,0.74,0.49,-0.38
770,0.74,0.49,-0.38
783,0.74,0.50,-0.39
796,0.74,0.51,-0.39
810,0.74,0.53,-0.40
823,0.72,0.55,-0.40
837,0.71,0.55,-0.41
851,0.70,0.54,-0.41
864,0.69,0.54,-0.42
877,0.66,0.55,-0.44
891,0.66,0.56,-0.44
905,0.64,0.58,-0.46
919,0.62,0.59,-0.46
932,0.61,0.60,-0.46
946,0.60,0.61,-0.49
959,0.59,0.62,-0.50
973,0.57,0.61,-0.52
987,0.54,0.60,-0.54
1001,0.54,0.60,-0.54
1015,0.52,0.62,-0.54
1029,0.51,0.66,-0.54
1042,0.51,0.70,-0.55
1056,0.49,0.77,-0.57
1070,0.48,0.79,-0.58
1083,0.48,0.82,-0.59
1097,0.47,0.82,-0.58
1110,0.46,0.81,-0.57
1124,0.49,0.82,-0.57
1138,0.48,0.84,-0.58
1152,0.46,0.90,-0.62
1166,0.45,0.94,-0.62
1180,0.45,0.93,-0.61
1194,0.44,0.92,-0.59
1207,0.42,0.91,-0.56
1221,0.42,0.90,-0.54
1235,0.42,0.90,-0.51
1248,0.42,0.92,-0.50
1262,0.40,0.94,-0.47
1276,0.38,0.94,-0.44
1290,0.38,0.94,-0.42
1304,0.38,0.94,-0.41
1317,0.37,0.94,-0.40
1331,0.34,0.94,-0.39
1344,0.32,0.92,-0.36
1358,0.30,0.91,-0.35
1372,0.30,0.93,-0.33
1386,0.28,0.96,-0.31
1400,0.28,0.97,-0.30
1413,0.27,0.99,-0.28
1427,0.26,0.99,-0.26
1441,0.25,0.99,-0.23
1455,0.24,0.99,-0.21
1468,0.23,1.00,-0.21
1482,0.20,1.03,-0.20
1496,0.20,1.05,-0.19
1510,0.20,1.09,-0.17
1523,0.22,1.13,-0.16
1536,0.23,1.15,-0.15
1550,0.23,1.18,-0.12
1563,0.23,1.19,-0.11
1576,0.23,1.21,-0.09
1590,0.23,1.23,-0.08
1604,0.23,1.25,-0.04
1617,0.24,1.26,0.00
1630,0.24,1.28,0.02
1643,0.25,1.30,0.03
1656,0.26,1.30,0.04
1669,0.27,1.28,0.06
1682,0.27,1.28,0.06
1695,0.29,1.29,0.04
1708,0.29,1.30,0.04
1721,0.29,1.28,0.04
1735,0.31,1.27,0.05
1748,0.33,1.27,0.04
1762,0.36,1.30,0.02
1775,0.35,1.32,0.01
1788,0.37,1.33,0.00
1801,0.37,1.32,0.00
1814,0.36,1.29,0.02
1827,0.36,1.26,0.05
1841,0.37,1.19,0.10
1854,0.38,1.16,0.11
1868,0.39,1.13,0.11
1881,0.39,1.10,0.14
1895,0.39,1.10,0.17
1908,0.44,1.10,0.21
1921,0.47,1.10,0.21
1934,0.49,1.07,0.22
1948,0.49,1.04,0.21
1962,0.51,0.99,0.20
1976,0.50,0.99,0.19
1990,0.51,0.99,0.19
2003,0.53,0.96,0.22
