timestamp,accX,accY,accZ
2,0.98,0.11,0.02
15,0.98,0.11,0.02
28,0.98,0.11,0.01
42,0.98,0.11,0.01
55,0.98,0.09,0.01
68,0.99,0.09,0.02
82,0.99,0.09,0.01
95,1.00,0.09,0.01
109,1.00,0.09,0.01
122,0.99,0.08,0.01
135,0.99,0.08,0.00
148,0.99,0.09,-0.01
162,0.98,0.08,-0.01
175,0.98,0.07,-0.01
188,0.98,0.05,-0.01
201,0.98,0.05,-0.01
214,0.98,0.05,-0.01
227,0.99,0.06,-0.01
240,0.99,0.07,-0.01
253,0.99,0.07,-0.01
266,1.00,0.08,-0.00
279,1.00,0.08,0.00
292,1.00,0.09,0.01
306,1.01,0.09,0.01
319,1.01,0.10,0.02
332,1.00,0.11,0.02
345,1.00,0.12,0.02
358,1.00,0.12,0.02
371,1.01,0.12,0.02
384,1.00,0.12,0.02
397,1.00,0.11,0.02
410,1.00,0.10,0.02
423,1.00,0.09,0.03
436,1.00,0.08,0.03
449,1.00,0.08,0.02
462,1.00,0.08,0.02
475,0.99,0.08,0.01
488,0.98,0.07,0.01
501,0.98,0.06,0.01
514,0.99,0.05,0.01
527,0.99,0.05,0.00
540,0.98,0.06,-0.00
553,0.98,0.06,-0.01
566,0.97,0.04,-0.00
579,0.96,0.03,-0.00
593,0.93,0.00,-0.00
607,0.91,-0.04,0.00
620,0.89,-0.06,0.00
633,0.84,-0.10,0.00
646,0.81,-0.15,0.01
660,0.78,-0.27,0.03
673,0.77,-0.34,0.03
686,0.76,-0.30,0.01
699,0.74,-0.19,-0.03
713,0.73,-0.12,-0.04
727,0.74,0.01,-0.06
740,0.73,0.07,-0.07
753,0.73,0.15,-0.08
766,0.74,0.19,-0.09
779,0.77,0.27,-0.09
792,0.78,0.32,-0.10
805,0.77,0.43,-0.10
818,0.76,0.45,-0.09
831,0.76,0.47,-0.08
845,0.74,0.47,-0.06
858,0.76,0.47,-0.04
871,0.73,0.48,-0.03
885,0.71,0.49,-0.03
898,0.69,0.49,-0.01
911,0.68,0.49,-0.01
925,0.70,0.52,0.00
939,0.71,0.61,-0.01
953,0.69,0.66,-0.02
966,0.67,0.71,-0.03
979,0.67,0.72,-0.03
992,0.68,0.73,-0.01
1005,0.68,0.74,-0.00
1018,0.68,0.77,0.00
1031,0.67,0.80,-0.01
1044,0.64,0.84,-0.02
1058,0.63,0.84,-0.01
1072,0.62,0.83,-0.00
1086,0.59,0.82,-0.00
1099,0.59,0.81,-0.01
1112,0.57,0.78,-0.02
1126,0.53,0.78,-0.04
1139,0.51,0.78,-0.05
1152,0.48,0.77,-0.07
1165,0.46,0.77,-0.08
1179,0.45,0.78,-0.08
1192,0.44,0.79,-0.09
1205,0.41,0.83,-0.11
1218,0.40,0.86,-0.12
1231,0.37,0.87,-0.13
1244,0.36,0.86,-0.13
1257,0.32,0.84,-0.14
1270,0.30,0.83,-0.14
1283,0.24,0.83,-0.15
1296,0.18,0.81,-0.15
1309,0.16,0.78,-0.14
1322,0.13,0.76,-0.15
1335,0.10,0.77,-0.15
1348,0.06,0.81,-0.15
1361,0.04,0.84,-0.14
1375,0.00,0.89,-0.13
1388,-0.02,0.93,-0.15
1401,-0.05,1.00,-0.17
1414,-0.06,1.02,-0.16
1428,-0.07,1.07,-0.14
1441,-0.10,1.15,-0.13
1455,-0.12,1.19,-0.13
1469,-0.10,1.24,-0.11
1482,-0.07,1.26,-0.11
1496,-0.05,1.36,-0.10
1510,-0.04,1.40,-0.10
1523,-0.02,1.42,-0.10
1537,0.03,1.43,-0.11
1551,0.04,1.43,-0.12
1564,0.08,1.43,-0.12
1577,0.09,1.43,-0.11
1591,0.11,1.45,-0.10
1605,0.07,1.48,-0.09
1618,0.05,1.48,-0.07
1631,0.24,0.78,0.08
1645,0.38,0.85,-0.12
1659,-0.15,1.06,-0.13
1673,-0.20,0.95,-0.03
1687,-0.28,0.89,-0.02
1701,-0.24,0.93,0.04
1714,-0.27,1.02,0.08
1728,-0.23,1.05,0.11
1742,-0.17,1.03,0.11
1755,-0.16,1.04,0.08
1769,-0.16,1.05,0.04
1782,-0.15,1.04,-0.01
1796,-0.15,1.02,-0.03
1810,-0.15,1.00,-0.05
1824,-0.15,0.98,-0.06
1837,-0.14,0.97,-0.08
1851,-0.16,0.97,-0.10
1865,-0.16,0.98,-0.11
1878,-0.16,0.97,-0.12
1892,-0.15,0.98,-0.12
1906,-0.15,0.97,-0.13
1920,-0.17,0.96,-0.13
1933,-0.17,0.95,-0.13
1947,-0.17,0.95,-0.11
1961,-0.18,0.94,-0.09
1975,-0.17,0.94,-0.09
1989,-0.18,0.95,-0.08
2003,-0.19,0.95,-0.07
2016,-0.18,0.94,-0.07
2030,-0.17,0.95,-0.06
2044,-0.16,0.96,-0.06
2058,-0.16,0.98,-0.06
2072,-0.16,1.00,-0.05
2086,-0.16,1.00,-0.05
2100,-0.16,0.99,-0.04
2114,-0.16,0.99,-0.04
2128,-0.16,0.98,-0.04
2142,-0.16,0.98,-0.06
2156,-0.16,0.98,-0.06
