timestamp,accX,accY,accZ
1,0.98,0.13,0.07
14,0.97,0.13,0.07
27,0.98,0.13,0.07
40,0.99,0.14,0.06
53,0.99,0.13,0.06
66,0.99,0.13,0.05
79,0.99,0.13,0.05
92,0.99,0.14,0.05
105,0.99,0.15,0.04
118,1.00,0.16,0.03
131,1.00,0.17,0.03
145,1.00,0.17,0.02
158,0.99,0.16,0.03
172,0.99,0.15,0.04
185,0.99,0.15,0.05
198,0.99,0.12,0.06
211,1.03,0.12,0.06
224,1.01,0.13,0.06
237,1.01,0.15,0.04
250,1.02,0.15,0.04
263,1.02,0.14,0.03
276,1.03,0.14,0.04
289,1.04,0.13,0.05
302,1.04,0.13,0.05
315,1.03,0.13,0.06
328,1.03,0.13,0.06
341,1.04,0.16,0.06
354,1.04,0.17,0.07
367,1.04,0.18,0.10
380,1.03,0.18,0.12
393,1.02,0.16,0.15
406,1.01,0.16,0.17
419,0.99,0.17,0.19
432,0.99,0.16,0.21
445,0.99,0.14,0.24
458,0.99,0.14,0.25
471,0.99,0.16,0.27
484,0.98,0.17,0.28
497,0.97,0.18,0.28
510,0.96,0.16,0.30
523,0.96,0.16,0.30
536,0.95,0.16,0.30
549,0.94,0.17,0.30
562,0.94,0.16,0.30
575,0.94,0.17,0.30
588,0.93,0.18,0.28
601,0.93,0.18,0.28
614,0.92,0.17,0.27
627,0.92,0.15,0.26
640,0.91,0.14,0.25
653,0.92,0.14,0.24
666,0.92,0.15,0.21
679,0.92,0.15,0.19
692,0.92,0.17,0.18
705,0.92,0.17,0.17
718,0.91,0.17,0.13
731,0.90,0.17,0.08
744,0.88,0.14,0.06
757,0.86,0.10,0.05
770,0.85,0.08,0.05
783,0.85,0.05,0.04
796,0.84,0.06,0.03
809,0.83,0.08,0.00
822,0.82,0.09,-0.01
836,0.81,0.09,-0.06
850,0.79,0.09,-0.08
863,0.81,0.09,-0.10
876,0.80,0.15,-0.14
889,0.80,0.17,-0.15
902,0.79,0.21,-0.18
915,0.79,0.23,-0.19
928,0.79,0.23,-0.21
941,0.79,0.23,-0.21
954,0.77,0.25,-0.22
967,0.77,0.25,-0.23
980,0.77,0.26,-0.24
993,0.76,0.27,-0.26
1006,0.75,0.29,-0.29
1019,0.75,0.30,-0.30
1032,0.73,0.33,-0.34
1045,0.73,0.32,-0.34
1058,0.71,0.33,-0.37
1071,0.71,0.33,-0.37
1085,0.70,0.34,-0.38
1098,0.67,0.35,-0.38
1111,0.67,0.36,-0.39
1124,0.65,0.37,-0.39
1137,0.65,0.39,-0.40
1151,0.62,0.44,-0.42
1165,0.62,0.46,-0.43
1178,0.63,0.51,-0.47
1191,0.61,0.54,-0.49
1204,0.60,0.60,-0.53
1218,0.60,0.62,-0.56
1232,0.60,0.63,-0.56
1245,0.60,0.64,-0.59
1258,0.59,0.67,-0.60
1271,0.57,0.70,-0.65
1285,0.56,0.70,-0.65
1298,0.55,0.68,-0.63
1311,0.54,0.68,-0.60
1324,0.55,0.69,-0.59
1337,0.54,0.74,-0.58
1350,0.53,0.78,-0.58
1363,0.55,0.84,-0.60
1376,0.55,0.86,-0.61
1389,0.53,0.87,-0.61
1403,0.51,0.86,-0.61
1416,0.48,0.83,-0.61
1430,0.48,0.81,-0.59
1444,0.49,0.81,-0.58
1457,0.49,0.84,-0.57
1471,0.49,0.86,-0.58
