timestamp,accX,accY,accZ
2,1.01,0.13,0.07
16,1.01,0.14,0.07
29,1.00,0.14,0.07
42,1.01,0.13,0.08
55,1.01,0.11,0.08
68,1.00,0.10,0.09
81,1.00,0.08,0.09
95,0.98,0.07,0.09
108,0.98,0.06,0.09
121,0.98,0.04,0.09
135,0.98,0.03,0.09
148,0.97,0.01,0.09
161,0.97,0.00,0.09
174,0.97,0.01,0.09
187,0.97,0.01,0.09
201,0.97,0.02,0.08
215,0.96,0.03,0.08
228,0.97,0.03,0.08
241,0.96,0.04,0.08
254,0.95,0.05,0.08
268,0.94,0.05,0.08
282,0.93,0.04,0.08
295,0.93,0.03,0.08
308,0.91,0.02,0.08
321,0.89,0.02,0.08
334,0.88,0.01,0.09
348,0.88,0.00,0.09
362,0.89,0.01,0.09
375,0.90,0.02,0.09
388,0.90,0.05,0.09
402,0.88,0.06,0.08
415,0.88,0.06,0.09
428,0.86,0.05,0.08
441,0.85,0.04,0.07
455,0.85,0.01,0.07
468,0.84,-0.01,0.07
481,0.83,-0.02,0.07
495,0.82,-0.02,0.07
509,0.82,-0.01,0.07
523,0.83,0.03,0.07
536,0.83,0.07,0.06
550,0.82,0.15,0.05
563,0.78,0.21,0.04
576,0.80,0.23,0.04
589,0.80,0.25,0.06
603,0.81,0.25,0.07
616,0.82,0.29,0.09
629,0.81,0.32,0.09
642,0.78,0.38,0.09
656,0.77,0.40,0.09
669,0.76,0.42,0.09
682,0.75,0.42,0.09
696,0.75,0.44,0.09
710,0.76,0.48,0.09
723,0.75,0.50,0.08
737,0.74,0.52,0.09
751,0.74,0.51,0.10
764,0.74,0.52,0.10
777,0.72,0.53,0.11
791,0.72,0.53,0.11
804,0.73,0.55,0.11
818,0.73,0.56,0.10
831,0.72,0.59,0.09
844,0.71,0.60,0.09
858,0.70,0.63,0.08
872,0.69,0.67,0.07
885,0.69,0.70,0.06
898,0.68,0.74,0.05
912,0.68,0.75,0.05
925,0.69,0.77,0.05
938,0.70,0.79,0.03
951,0.70,0.83,0.03
965,0.67,0.85,0.03
978,0.66,0.85,0.03
991,0.63,0.84,0.03
1005,0.63,0.83,0.03
1018,0.62,0.82,0.03
1031,0.61,0.83,0.02
1044,0.58,0.84,0.01
1057,0.57,0.84,0.01
1070,0.55,0.83,0.00
1084,0.51,0.83,-0.01
1097,0.49,0.83,-0.01
1111,0.48,0.81,-0.03
1125,0.46,0.81,-0.03
1139,0.42,0.79,-0.02
1152,0.44,0.78,-0.01
1165,0.43,0.81,-0.02
1178,0.40,0.89,-0.03
1191,0.38,0.92,-0.03
1204,0.35,0.93,-0.02
1218,0.33,0.93,-0.01
1232,0.30,0.93,-0.01
1245,0.28,0.97,-0.01
1258,0.24,0.95,-0.01
1272,0.21,0.96,0.00
1285,0.20,0.96,0.01
1298,0.19,0.99,0.03
1311,0.17,1.01,0.05
1324,0.15,1.05,0.07
1337,0.15,1.06,0.08
1350,0.14,1.09,0.08
1363,0.12,1.10,0.08
1377,0.08,1.10,0.08
1390,0.06,1.10,0.08
1403,0.04,1.09,0.08
1416,0.05,1.09,0.07
1430,0.04,1.10,0.05
1444,0.00,1.12,0.02
