timestamp,accX,accY,accZ
2,1.00,0.07,-0.05
16,1.00,0.06,-0.05
30,1.00,0.05,-0.05
44,1.00,0.05,-0.05
58,1.00,0.05,-0.05
72,1.00,0.05,-0.05
86,1.00,0.05,-0.04
100,0.99,0.04,-0.04
114,0.99,0.04,-0.03
127,0.99,0.04,-0.03
141,0.99,0.05,-0.02
155,0.99,0.05,-0.02
169,0.99,0.05,-0.02
183,0.99,0.05,-0.01
197,0.99,0.05,-0.01
211,0.99,0.05,-0.00
224,0.99,0.05,0.00
237,0.99,0.05,0.00
251,0.98,0.04,0.00
264,0.98,0.04,0.00
277,0.97,0.02,0.01
290,0.97,0.02,0.01
303,0.97,0.03,0.00
316,0.97,0.03,-0.01
330,0.97,0.04,-0.02
344,0.96,0.04,-0.02
358,0.95,0.04,-0.03
372,0.95,0.03,-0.03
385,0.95,0.02,-0.03
398,0.94,0.02,-0.03
411,0.93,0.01,-0.03
425,0.92,-0.00,-0.03
438,0.91,-0.02,-0.03
452,0.89,-0.05,-0.02
466,0.87,-0.09,-0.00
480,0.86,-0.10,0.00
494,0.86,-0.09,-0.00
508,0.86,-0.04,-0.02
522,0.85,-0.01,-0.04
536,0.84,0.04,-0.06
549,0.84,0.05,-0.06
563,0.85,0.08,-0.07
576,0.86,0.11,-0.08
590,0.87,0.13,-0.08
603,0.86,0.18,-0.10
617,0.86,0.21,-0.10
630,0.87,0.26,-0.12
643,0.87,0.32,-0.14
657,0.88,0.35,-0.14
670,0.85,0.40,-0.15
683,0.84,0.41,-0.15
697,0.83,0.40,-0.13
710,0.83,0.39,-0.13
724,0.84,0.38,-0.11
738,0.82,0.41,-0.13
752,0.80,0.43,-0.14
766,0.80,0.43,-0.14
779,0.80,0.42,-0.13
793,0.78,0.41,-0.13
807,0.76,0.39,-0.13
820,0.75,0.37,-0.12
834,0.74,0.36,-0.12
847,0.73,0.37,-0.13
860,0.71,0.42,-0.13
874,0.70,0.47,-0.14
887,0.69,0.50,-0.13
901,0.69,0.54,-0.13
915,0.69,0.56,-0.12
928,0.68,0.59,-0.11
941,0.67,0.60,-0.11
954,0.66,0.63,-0.11
968,0.64,0.68,-0.10
981,0.62,0.68,-0.08
995,0.61,0.69,-0.06
1008,0.62,0.71,-0.05
1022,0.62,0.76,-0.04
1035,0.61,0.79,-0.05
1048,0.60,0.85,-0.05
1061,0.60,0.88,-0.03
1074,0.60,0.90,-0.02
1088,0.62,0.95,-0.01
1101,0.62,0.97,-0.01
1114,0.60,1.01,-0.01
1128,0.59,1.03,-0.02
1142,0.56,1.02,-0.00
1156,0.54,1.00,0.02
1169,0.53,0.98,0.02
1183,0.51,0.95,0.03
1196,0.49,0.94,0.03
1209,0.46,0.92,0.02
1222,0.44,0.91,0.01
1236,0.41,0.89,0.02
1249,0.39,0.88,0.02
1262,0.37,0.88,0.01
1275,0.33,0.87,0.01
1288,0.31,0.86,0.02
1301,0.29,0.85,0.02
1315,0.28,0.84,0.01
1328,0.24,0.85,-0.00
1341,0.23,0.85,-0.01
1354,0.20,0.87,-0.01
1368,0.20,0.89,-0.00
1382,0.19,0.93,-0.02
1396,0.15,1.00,-0.03
1409,0.14,1.02,-0.04
1423,0.14,1.06,-0.07
1437,0.12,1.07,-0.08
1451,0.10,1.08,-0.09
1465,0.08,1.08,-0.09
1478,0.08,1.07,-0.09
1492,0.08,1.07,-0.08
1506,0.06,1.10,-0.11
1520,0.05,1.13,-0.12
1534,0.04,1.15,-0.14
1548,0.03,1.16,-0.15
1562,0.03,1.15,-0.15
1576,0.05,1.14,-0.13
1590,0.05,1.15,-0.12
1604,0.05,1.17,-0.12
1617,0.08,1.20,-0.11
1631,0.09,1.24,-0.12
1645,0.07,1.29,-0.14
1658,0.05,1.30,-0.16
1671,0.05,1.29,-0.16
1685,0.05,1.25,-0.15
1698,0.05,1.22,-0.14
1711,0.05,1.19,-0.11
1725,0.04,1.17,-0.10
1739,0.01,1.15,-0.08
1753,0.00,1.17,-0.08
1767,-0.00,1.18,-0.09
1781,-0.02,1.18,-0.10
1795,-0.05,1.13,-0.09
1808,-0.05,1.09,-0.08
1822,-0.07,1.04,-0.08
1836,-0.08,1.02,-0.08
1850,-0.09,0.99,-0.07
1864,-0.09,0.98,-0.07
1878,-0.09,0.98,-0.07
1892,-0.10,0.98,-0.08
1906,-0.12,0.98,-0.08
1920,-0.12,0.95,-0.08
1934,-0.12,0.91,-0.08
1948,-0.12,0.90,-0.08
1962,-0.12,0.91,-0.08
1976,-0.12,0.94,-0.09
1989,-0.11,0.95,-0.08
2003,-0.10,0.97,-0.08
2017,-0.10,0.99,-0.09
2031,-0.11,0.99,-0.09
2045,-0.09,0.96,-0.08
2058,-0.09,0.97,-0.09
2072,-0.09,0.98,-0.09
2086,-0.08,1.00,-0.10
2100,-0.08,1.01,-0.10
2114,-0.08,1.01,-0.10
2128,-0.08,1.00,-0.10
2142,-0.09,1.00,-0.10
2156,-0.10,0.97,-0.10
2170,-0.10,0.96,-0.10
2184,-0.10,0.95,-0.10
2198,-0.10,0.96,-0.10
2211,-0.10,0.97,-0.11
2225,-0.09,0.98,-0.11
2238,-0.10,0.99,-0.11
2252,-0.10,0.98,-0.10
2266,-0.09,0.98,-0.10
2280,-0.09,0.98,-0.10
2294,-0.09,0.98,-0.10
2308,-0.09,0.99,-0.10
2321,-0.09,0.99,-0.10
2335,-0.10,0.99,-0.10
2349,-0.09,0.98,-0.10
2362,-0.09,0.97,-0.09
2376,-0.10,0.97,-0.10
2390,-0.10,0.97,-0.10
2404,-0.10,0.97,-0.10
2417,-0.09,0.98,-0.11
2431,-0.09,0.98,-0.11
2445,-0.09,0.98,-0.11
2459,-0.09,0.98,-0.10
2473,-0.09,0.98,-0.10
2487,-0.08,0.98,-0.10
2501,-0.08,0.97,-0.10
2515,-0.08,0.98,-0.10
2529,-0.08,1.00,-0.10
2543,-0.08,1.00,-0.10
2557,-0.08,1.00,-0.09
2571,-0.08,0.99,-0.09
2585,-0.08,1.00,-0.09
2599,-0.08,1.00,-0.09
2612,-0.08,1.00,-0.09
2626,-0.08,1.00,-0.09
2639,-0.09,1.00,-0.09
2653,-0.09,1.00,-0.09
2667,-0.10,0.99,-0.10
2681,-0.10,0.98,-0.10
2695,-0.10,0.96,-0.10
2709,-0.10,0.95,-0.11
2723,-0.10,0.95,-0.11
