timestamp,accX,accY,accZ
2,1.00,0.06,0.00
15,1.00,0.07,-0.00
28,0.99,0.07,-0.00
41,1.00,0.06,-0.00
54,1.00,0.05,-0.00
67,0.99,0.05,0.00
80,0.99,0.05,0.00
93,0.99,0.04,0.00
106,0.99,0.04,0.00
119,0.99,0.04,0.00
132,0.99,0.03,0.00
145,0.99,0.04,-0.00
158,0.98,0.04,-0.00
171,0.98,0.03,-0.00
184,0.99,0.03,-0.00
197,0.99,0.04,-0.00
210,0.98,0.04,-0.01
223,0.97,0.05,-0.01
236,0.97,0.05,-0.01
249,0.95,0.03,-0.01
262,0.95,0.01,-0.01
275,0.94,0.00,-0.01
288,0.92,-0.02,-0.01
301,0.91,-0.03,-0.00
314,0.89,-0.06,0.00
327,0.89,-0.07,0.01
340,0.86,-0.09,0.01
354,0.84,-0.10,0.01
367,0.83,-0.12,0.02
380,0.83,-0.13,0.02
393,0.80,-0.13,0.02
406,0.79,-0.12,0.02
419,0.76,-0.11,0.02
432,0.75,-0.11,0.02
445,0.72,-0.09,0.01
458,0.73,-0.09,0.01
471,0.74,-0.06,0.01
484,0.74,-0.00,-0.01
497,0.73,0.02,-0.02
510,0.76,0.08,-0.04
523,0.77,0.12,-0.06
537,0.76,0.21,-0.08
550,0.77,0.26,-0.09
563,0.79,0.34,-0.11
576,0.78,0.37,-0.11
589,0.76,0.41,-0.10
602,0.76,0.41,-0.10
615,0.78,0.40,-0.10
628,0.77,0.40,-0.09
641,0.73,0.40,-0.07
654,0.72,0.40,-0.05
668,0.73,0.41,-0.04
681,0.72,0.45,-0.04
694,0.70,0.47,-0.04
707,0.65,0.51,-0.03
720,0.63,0.52,-0.02
733,0.63,0.55,-0.01
746,0.65,0.58,-0.00
760,0.66,0.69,-0.03
773,0.63,0.75,-0.03
786,0.61,0.84,-0.02
800,0.61,0.90,-0.00
813,0.62,0.92,0.01
826,0.61,0.95,0.02
839,0.60,0.95,0.03
852,0.57,0.93,0.06
865,0.55,0.92,0.08
878,0.51,0.89,0.09
891,0.50,0.89,0.11
904,0.48,0.90,0.12
917,0.47,0.92,0.12
930,0.44,0.95,0.12
943,0.42,0.96,0.12
956,0.39,0.97,0.12
969,0.37,0.96,0.11
982,0.36,0.94,0.12
995,0.35,0.94,0.12
1008,0.31,0.95,0.12
1021,0.28,0.94,0.13
1034,0.28,0.95,0.13
1047,0.26,0.97,0.13
1060,0.24,0.99,0.13
1073,0.21,1.01,0.12
1086,0.20,1.02,0.12
1099,0.18,1.01,0.12
1112,0.17,1.01,0.11
1125,0.16,1.02,0.10
1138,0.14,1.02,0.09
1151,0.13,1.01,0.09
1164,0.12,1.02,0.08
1177,0.10,1.05,0.06
