timestamp,accX,accY,accZ
1,1.00,0.03,0.02
15,1.00,0.03,0.03
29,1.00,0.02,0.03
42,1.01,0.02,0.03
56,1.00,0.03,0.03
69,1.00,0.04,0.03
82,1.00,0.04,0.03
95,0.99,0.04,0.03
109,1.00,0.05,0.03
122,1.00,0.04,0.03
135,1.00,0.04,0.03
149,1.00,0.03,0.03
162,1.00,0.03,0.03
175,1.00,0.03,0.03
189,1.00,0.03,0.02
203,1.00,0.03,0.02
216,1.00,0.03,0.02
229,1.00,0.03,0.02
242,1.01,0.03,0.02
255,1.01,0.03,0.02
268,1.02,0.04,0.02
281,1.01,0.04,0.02
294,1.01,0.04,0.01
308,1.04,0.06,0.01
321,1.04,0.07,0.01
334,1.02,0.08,0.00
348,1.01,0.07,0.01
362,1.00,0.02,0.02
375,0.99,0.01,0.02
389,0.96,-0.03,0.03
403,0.94,-0.09,0.04
417,0.94,-0.13,0.05
430,0.90,-0.16,0.05
444,0.89,-0.18,0.05
458,0.87,-0.19,0.06
471,0.86,-0.23,0.07
485,0.84,-0.25,0.08
498,0.86,-0.25,0.08
511,0.87,-0.23,0.07
525,0.87,-0.16,0.05
539,0.85,-0.09,0.04
553,0.84,-0.07,0.03
567,0.82,-0.04,0.03
580,0.81,-0.03,0.02
594,0.86,-0.00,0.01
608,0.82,0.07,-0.01
621,0.81,0.10,-0.02
635,0.81,0.15,-0.04
649,0.81,0.18,-0.05
663,0.81,0.20,-0.05
676,0.82,0.24,-0.07
690,0.82,0.26,-0.07
704,0.79,0.29,-0.08
717,0.76,0.28,-0.07
731,0.75,0.26,-0.07
744,0.75,0.21,-0.05
757,0.76,0.21,-0.06
770,0.76,0.27,-0.07
784,0.74,0.33,-0.08
797,0.71,0.43,-0.10
811,0.68,0.49,-0.11
824,0.67,0.50,-0.11
837,0.68,0.49,-0.09
851,0.70,0.49,-0.09
865,0.69,0.55,-0.09
879,0.65,0.63,-0.10
893,0.65,0.66,-0.10
906,0.64,0.71,-0.10
919,0.64,0.73,-0.10
933,0.63,0.77,-0.10
946,0.61,0.77,-0.10
960,0.60,0.77,-0.09
974,0.59,0.77,-0.10
988,0.59,0.77,-0.09
1002,0.57,0.77,-0.08
1015,0.56,0.77,-0.06
1029,0.57,0.81,-0.05
1042,0.55,0.85,-0.04
1056,0.54,0.88,-0.04
1070,0.51,0.89,-0.04
1084,0.50,0.86,-0.02
1098,0.48,0.88,-0.02
1112,0.45,0.88,-0.01
1126,0.41,0.88,-0.02
1140,0.41,0.89,-0.03
1153,0.38,0.92,-0.05
1166,0.37,0.94,-0.05
1180,0.34,0.96,-0.05
1194,0.35,0.97,-0.06
1208,0.35,1.01,-0.09
