timestamp,accX,accY,accZ
2,0.93,0.33,0.02
15,0.93,0.33,0.02
29,0.93,0.33,0.03
42,0.93,0.34,0.02
55,0.94,0.34,0.01
69,0.94,0.34,0.01
83,0.93,0.34,0.01
96,0.94,0.33,0.01
109,0.94,0.33,0.01
122,0.94,0.33,0.00
135,0.94,0.32,0.01
148,0.94,0.32,0.01
161,0.94,0.32,0.01
175,0.94,0.32,0.01
188,0.95,0.32,0.01
202,0.95,0.32,0.01
216,0.95,0.33,0.01
229,0.95,0.33,0.01
242,0.97,0.35,0.00
256,0.97,0.36,0.00
269,0.97,0.36,0.01
282,0.98,0.35,0.02
295,0.98,0.35,0.03
308,0.99,0.37,0.04
321,0.99,0.38,0.04
334,0.99,0.41,0.06
347,1.00,0.42,0.08
361,1.00,0.45,0.10
374,0.99,0.45,0.13
387,0.98,0.43,0.17
400,0.97,0.43,0.19
413,0.96,0.40,0.22
426,0.95,0.37,0.26
439,0.94,0.35,0.27
452,0.93,0.34,0.29
465,0.92,0.34,0.30
478,0.91,0.34,0.31
491,0.90,0.33,0.32
505,0.89,0.30,0.32
518,0.88,0.29,0.33
531,0.86,0.26,0.32
545,0.85,0.25,0.31
558,0.84,0.24,0.29
571,0.83,0.23,0.26
584,0.82,0.22,0.24
597,0.81,0.22,0.22
610,0.80,0.21,0.20
623,0.79,0.21,0.18
636,0.80,0.20,0.17
649,0.80,0.20,0.14
662,0.80,0.22,0.12
675,0.79,0.24,0.07
688,0.79,0.25,0.05
701,0.78,0.25,0.01
714,0.78,0.25,0.00
727,0.79,0.24,-0.00
740,0.80,0.25,-0.02
753,0.79,0.29,-0.06
766,0.79,0.29,-0.08
779,0.78,0.30,-0.12
792,0.78,0.29,-0.13
805,0.76,0.26,-0.14
818,0.75,0.25,-0.15
831,0.73,0.21,-0.15
844,0.73,0.19,-0.16
857,0.72,0.20,-0.18
870,0.71,0.23,-0.20
883,0.70,0.25,-0.22
896,0.68,0.28,-0.23
909,0.67,0.29,-0.23
922,0.66,0.32,-0.23
935,0.67,0.34,-0.25
948,0.64,0.40,-0.31
961,0.63,0.44,-0.34
974,0.61,0.50,-0.38
987,0.62,0.52,-0.40
1000,0.64,0.57,-0.44
1013,0.65,0.59,-0.45
1027,0.70,0.62,-0.52
1040,0.68,0.66,-0.59
1053,0.66,0.66,-0.61
1067,0.66,0.64,-0.62
1080,0.65,0.62,-0.61
1094,0.65,0.62,-0.58
1107,0.66,0.64,-0.58
1121,0.66,0.71,-0.58
1134,0.66,0.77,-0.56
1147,0.65,0.80,-0.55
1161,0.64,0.82,-0.50
1174,0.63,0.82,-0.47
1187,0.65,0.86,-0.43
1200,0.64,0.90,-0.42
1213,0.63,0.96,-0.41
1227,0.63,0.98,-0.40
1240,0.63,1.02,-0.38
1253,0.64,1.03,-0.33
1266,0.64,1.03,-0.32
1279,0.62,1.03,-0.28
1292,0.60,1.03,-0.27
1305,0.59,1.03,-0.26
1318,0.58,1.03,-0.27
1331,0.55,1.01,-0.26
1344,0.55,0.99,-0.24
1358,0.53,0.96,-0.20
1371,0.51,0.96,-0.19
1384,0.48,0.94,-0.17
1397,0.46,0.93,-0.15
1410,0.43,0.90,-0.11
1423,0.42,0.89,-0.10
1436,0.40,0.85,-0.05
1449,0.41,0.88,-0.06
1463,0.39,0.91,-0.02
1476,0.38,0.94,0.01
1489,0.37,0.96,0.03
1502,0.35,1.01,0.05
1515,0.34,1.03,0.07
1529,0.35,1.04,0.11
1542,0.35,1.05,0.12
1555,0.37,1.09,0.13
1568,0.37,1.11,0.14
1581,0.35,1.11,0.16
1594,0.36,1.10,0.17
1607,0.35,1.11,0.18
1620,0.34,1.10,0.19
1633,0.34,1.09,0.20
1646,0.36,1.09,0.20
1659,0.36,1.09,0.20
1672,0.37,1.09,0.21
1685,0.37,1.09,0.22
1698,0.37,1.09,0.22
1711,0.38,1.11,0.22
1724,0.37,1.14,0.21
1737,0.37,1.14,0.22
1750,0.40,1.14,0.25
1763,0.40,1.14,0.28
1776,0.41,1.15,0.34
1790,0.42,1.14,0.35
1803,0.44,1.11,0.37
1816,0.45,1.10,0.34
1829,0.46,1.09,0.32
1842,0.48,1.10,0.27
1855,0.49,1.10,0.25
1868,0.49,1.08,0.24
1881,0.50,1.05,0.24
1894,0.50,1.00,0.22
1907,0.49,0.99,0.21
1920,0.53,1.00,0.19
1933,0.55,1.01,0.17
1946,0.57,1.02,0.14
1959,0.58,1.04,0.12
1972,0.59,1.03,0.14
1985,0.60,1.02,0.13
1998,0.60,1.00,0.15
2011,0.60,0.99,0.16
2024,0.60,0.97,0.19
2037,0.61,0.96,0.21
2050,0.62,0.94,0.25
2063,0.63,0.93,0.26
2076,0.62,0.92,0.28
2089,0.63,0.89,0.29
2102,0.62,0.88,0.30
2115,0.63,0.84,0.33
2128,0.63,0.82,0.34
2141,0.62,0.79,0.37
2154,0.63,0.77,0.37
2168,0.64,0.74,0.38
2181,0.65,0.71,0.38
2194,0.64,0.66,0.37
2207,0.64,0.63,0.37
2220,0.65,0.58,0.36
2233,0.65,0.55,0.35
2246,0.67,0.50,0.34
2259,0.68,0.49,0.33
2272,0.68,0.45,0.30
2285,0.69,0.39,0.26
2298,0.69,0.37,0.25
2311,0.68,0.32,0.23
2324,0.69,0.30,0.22
2337,0.70,0.25,0.22
2350,0.71,0.22,0.22
2364,0.71,0.20,0.20
2378,0.71,0.18,0.18
2391,0.71,0.15,0.16
2404,0.72,0.14,0.16
2417,0.73,0.13,0.16
2430,0.78,0.15,0.17
2443,0.76,0.16,0.18
2456,0.76,0.17,0.19
2469,0.76,0.17,0.18
2482,0.75,0.16,0.13
2495,0.75,0.16,0.11
2508,0.76,0.14,0.08
2521,0.78,0.14,0.06
2534,0.79,0.14,0.01
2547,0.80,0.14,-0.01
2561,0.81,0.11,-0.05
2574,0.81,0.10,-0.07
2587,0.82,0.08,-0.11
2600,0.83,0.07,-0.12
2614,0.85,0.06,-0.16
