timestamp,accX,accY,accZ
1,0.99,0.22,-0.04
15,0.98,0.24,-0.04
28,0.98,0.25,-0.04
42,0.96,0.25,-0.04
56,0.96,0.23,-0.04
69,0.95,0.22,-0.04
83,0.94,0.19,-0.03
97,0.93,0.18,-0.03
110,0.92,0.16,-0.03
123,0.92,0.15,-0.03
136,0.92,0.13,-0.02
149,0.93,0.14,-0.02
162,0.91,0.15,-0.03
176,0.89,0.15,-0.03
189,0.88,0.14,-0.04
203,0.86,0.12,-0.04
216,0.84,0.11,-0.03
229,0.82,0.07,-0.02
243,0.82,0.06,-0.02
256,0.81,0.06,-0.02
270,0.80,0.10,-0.03
284,0.79,0.12,-0.04
298,0.78,0.16,-0.06
311,0.77,0.18,-0.06
324,0.76,0.22,-0.06
337,0.76,0.24,-0.05
350,0.77,0.29,-0.04
363,0.77,0.35,-0.05
377,0.77,0.38,-0.05
390,0.75,0.42,-0.05
403,0.74,0.44,-0.04
417,0.72,0.47,-0.02
430,0.72,0.46,0.00
444,0.74,0.43,0.05
457,0.73,0.46,0.05
470,0.72,0.49,0.04
483,0.69,0.52,0.05
496,0.68,0.53,0.05
510,0.66,0.54,0.07
523,0.66,0.55,0.08
536,0.64,0.57,0.10
549,0.63,0.58,0.10
563,0.59,0.59,0.11
576,0.58,0.61,0.10
589,0.55,0.63,0.10
602,0.52,0.65,0.11
615,0.50,0.67,0.12
629,0.47,0.70,0.14
642,0.47,0.73,0.14
656,0.46,0.79,0.12
669,0.45,0.83,0.11
682,0.42,0.91,0.09
696,0.39,0.95,0.10
709,0.38,0.95,0.11
722,0.38,0.97,0.13
735,0.39,1.00,0.12
749,0.37,1.04,0.09
762,0.36,1.05,0.08
775,0.33,1.06,0.09
789,0.32,1.05,0.10
803,0.29,1.03,0.11
816,0.27,1.00,0.14
829,0.26,1.00,0.14
842,0.26,1.02,0.12
855,0.25,1.03,0.12
868,0.21,1.05,0.10
882,0.19,1.04,0.10
895,0.16,1.01,0.11
908,0.15,1.00,0.11
921,0.13,1.00,0.13
934,0.12,1.01,0.14
947,0.11,1.05,0.13
960,0.10,1.09,0.12
973,0.10,1.10,0.12
986,0.08,1.10,0.12
999,0.07,1.10,0.12
1012,0.01,1.06,0.12
1025,-0.00,1.03,0.13
1038,-0.04,1.00,0.14
1051,-0.05,1.00,0.14
1065,-0.06,1.01,0.13
1078,-0.07,1.03,0.12
1092,-0.09,1.06,0.11
1105,-0.12,1.08,0.10
1118,-0.12,1.08,0.10
1132,-0.14,1.08,0.10
1146,-0.16,1.08,0.10
1160,-0.16,1.06,0.10
1174,-0.15,1.10,0.06
1187,-0.14,1.14,0.03
1201,-0.13,1.20,-0.02
1214,-0.14,1.22,-0.03
1227,-0.16,1.20,-0.04
1240,-0.16,1.18,-0.03
1254,-0.17,1.13,-0.02
1268,-0.17,1.10,-0.01
1282,-0.18,1.10,-0.02
1296,-0.21,1.08,-0.04
1310,-0.26,1.02,-0.02
1323,-0.28,0.98,-0.01
1337,-0.32,0.94,-0.00
1351,-0.33,0.93,-0.00
1365,-0.33,0.95,-0.02
1378,-0.34,0.97,-0.03
1391,-0.35,0.97,-0.04
1405,-0.36,1.00,-0.05
1419,-0.35,1.02,-0.05
1433,-0.34,1.05,-0.05
1447,-0.32,1.04,-0.03
1461,-0.31,1.03,-0.02
1474,-0.31,1.03,-0.03
1487,-0.32,1.04,-0.03
1501,-0.32,1.04,-0.04
1515,-0.33,1.06,-0.07
1528,-0.33,1.06,-0.06
1542,-0.33,1.05,-0.04
1556,-0.33,1.04,-0.03
1570,-0.34,1.03,-0.03
1584,-0.35,1.02,-0.05
1598,-0.36,1.02,-0.06
1612,-0.36,1.01,-0.06
1626,-0.38,1.01,-0.05
1640,-0.38,1.01,-0.04
1654,-0.37,1.00,-0.03
1667,-0.37,1.00,-0.02
1681,-0.38,0.98,-0.03
1695,-0.39,0.96,-0.04
1708,-0.39,0.96,-0.04
1722,-0.40,0.96,-0.06
1735,-0.41,0.97,-0.05
1749,-0.41,0.96,-0.05
1763,-0.41,0.96,-0.06
1777,-0.41,0.95,-0.05
1791,-0.41,0.94,-0.06
1805,-0.41,0.93,-0.07
1818,-0.41,0.92,-0.07
1832,-0.42,0.93,-0.07
1846,-0.42,0.93,-0.07
1860,-0.41,0.91,-0.06
1874,-0.42,0.90,-0.06
1888,-0.42,0.90,-0.06
1902,-0.42,0.90,-0.06
1916,-0.42,0.89,-0.06
1930,-0.42,0.89,-0.07
1944,-0.43,0.89,-0.06
1958,-0.43,0.88,-0.06
1972,-0.43,0.88,-0.05
1986,-0.43,0.87,-0.05
1999,-0.44,0.87,-0.05
2013,-0.44,0.86,-0.06
2027,-0.44,0.86,-0.05
2040,-0.44,0.86,-0.06
2053,-0.44,0.86,-0.06
2066,-0.43,0.86,-0.05
2080,-0.43,0.87,-0.05
2094,-0.42,0.88,-0.05
2107,-0.42,0.88,-0.05
2121,-0.42,0.89,-0.05
2135,-0.42,0.89,-0.05
2149,-0.42,0.90,-0.06
2163,-0.42,0.90,-0.06
2177,-0.42,0.90,-0.06
2191,-0.42,0.89,-0.05
2205,-0.42,0.89,-0.05
2218,-0.42,0.88,-0.05
2232,-0.42,0.87,-0.04
2245,-0.42,0.88,-0.04
2258,-0.42,0.89,-0.05
2272,-0.41,0.90,-0.05
2286,-0.41,0.92,-0.06
