timestamp,accX,accY,accZ
2,0.52,-0.22,0.82
16,0.52,-0.23,0.82
30,0.52,-0.24,0.81
44,0.52,-0.24,0.80
58,0.52,-0.25,0.80
71,0.51,-0.25,0.80
85,0.51,-0.25,0.80
98,0.50,-0.24,0.80
111,0.51,-0.24,0.81
124,0.52,-0.24,0.81
137,0.53,-0.23,0.82
150,0.53,-0.23,0.82
163,0.53,-0.22,0.83
176,0.52,-0.21,0.83
189,0.51,-0.21,0.83
202,0.51,-0.21,0.83
216,0.51,-0.22,0.82
229,0.51,-0.22,0.82
242,0.52,-0.23,0.81
256,0.52,-0.23,0.81
270,0.52,-0.24,0.80
284,0.53,-0.24,0.81
298,0.53,-0.23,0.81
312,0.53,-0.20,0.83
326,0.52,-0.18,0.83
340,0.52,-0.17,0.83
353,0.53,-0.18,0.83
366,0.54,-0.19,0.82
379,0.54,-0.22,0.81
392,0.54,-0.23,0.80
406,0.54,-0.23,0.80
419,0.52,-0.24,0.79
432,0.52,-0.24,0.79
445,0.51,-0.24,0.78
459,0.51,-0.24,0.77
473,0.51,-0.25,0.77
487,0.51,-0.24,0.78
501,0.52,-0.24,0.78
514,0.52,-0.24,0.78
528,0.52,-0.24,0.79
542,0.51,-0.23,0.81
556,0.50,-0.22,0.82
570,0.51,-0.22,0.82
584,0.52,-0.23,0.84
598,0.53,-0.23,0.85
611,0.53,-0.22,0.85
624,0.53,-0.22,0.85
637,0.52,-0.21,0.85
650,0.50,-0.21,0.85
663,0.50,-0.21,0.84
676,0.50,-0.22,0.83
689,0.51,-0.22,0.83
702,0.51,-0.23,0.82
716,0.51,-0.23,0.82
730,0.51,-0.24,0.81
744,0.51,-0.24,0.80
757,0.51,-0.24,0.80
771,0.51,-0.23,0.81
785,0.51,-0.23,0.81
799,0.51,-0.22,0.82
813,0.53,-0.22,0.82
827,0.53,-0.22,0.82
841,0.54,-0.22,0.82
855,0.54,-0.22,0.82
868,0.53,-0.22,0.82
881,0.51,-0.21,0.82
894,0.51,-0.21,0.81
907,0.51,-0.21,0.80
920,0.51,-0.21,0.80
933,0.52,-0.23,0.80
946,0.52,-0.23,0.80
959,0.52,-0.24,0.80
973,0.52,-0.24,0.80
987,0.52,-0.24,0.80
1001,0.51,-0.24,0.80
1015,0.50,-0.24,0.81
1029,0.50,-0.23,0.82
1043,0.52,-0.23,0.83
1057,0.52,-0.23,0.83
1071,0.53,-0.22,0.84
1084,0.52,-0.22,0.84
1098,0.52,-0.21,0.84
1112,0.50,-0.21,0.84
1125,0.50,-0.20,0.83
1138,0.50,-0.21,0.82
1151,0.51,-0.22,0.82
1164,0.51,-0.23,0.81
1178,0.51,-0.25,0.79
1191,0.51,-0.26,0.79
1204,0.51,-0.26,0.79
1217,0.51,-0.26,0.79
1231,0.50,-0.25,0.79
1245,0.49,-0.25,0.80
1259,0.50,-0.25,0.80
1273,0.51,-0.24,0.81
1287,0.52,-0.23,0.82
1301,0.53,-0.22,0.82
1315,0.52,-0.21,0.83
1328,0.52,-0.21,0.84
1342,0.51,-0.19,0.84
1356,0.51,-0.19,0.84
1370,0.51,-0.19,0.84
1383,0.52,-0.20,0.83
1396,0.52,-0.20,0.83
1409,0.51,-0.22,0.82
