timestamp,accX,accY,accZ
1126,0.43,0.38,1.25
1139,0.45,0.51,1.69
1152,0.48,0.33,1.84
1165,0.52,-0.09,1.78
1179,0.50,-0.24,1.60
1193,0.46,-0.51,1.09
1207,0.42,-0.63,0.59
1221,0.39,-0.66,0.39
1235,0.38,-0.68,0.05
1249,0.42,-0.66,-0.11
1263,0.49,-0.67,-0.03
1277,0.41,-0.18,0.27
1291,0.63,0.50,0.73
1304,0.61,0.74,1.09
1317,0.66,0.73,1.50
1330,0.72,0.50,1.54
1343,0.71,0.03,1.33
1356,0.69,-0.20,1.15
1369,0.58,-0.63,0.80
1382,0.50,-0.82,0.63
1395,0.37,-1.13,0.24
1408,0.38,-1.30,0.09
1422,0.37,-1.43,-0.21
1436,0.43,-0.94,0.08
1450,0.53,-0.44,0.38
1464,0.84,0.96,1.11
1478,0.83,1.53,1.47
1491,0.84,1.88,1.85
1505,0.73,1.35,1.51
1519,0.60,0.85,1.24
1533,0.40,-0.27,0.70
1547,0.30,-1.34,0.14
1560,0.24,-1.79,-0.09
1573,0.14,-2.31,-0.27
1586,0.08,-2.22,-0.24
1599,0.15,-1.09,0.22
1612,0.24,-0.29,0.54
1625,0.50,0.95,1.25
1638,0.53,1.38,1.50
1651,0.64,1.42,1.63
1664,0.63,1.09,1.52
1677,0.52,0.04,1.16
1690,0.50,-0.52,0.95
1704,0.40,-1.28,0.56
1718,0.33,-1.65,0.39
1732,0.29,-1.60,0.37
1745,0.41,-0.76,0.68
1759,0.46,-0.19,0.84
1773,0.61,0.60,1.10
1786,0.63,0.83,1.16
1799,0.65,0.72,1.11
1813,0.63,0.30,0.93
1826,0.58,0.03,0.88
1839,0.57,-0.44,0.77
1852,0.56,-0.58,0.72
1865,0.65,-0.53,0.71
1878,0.67,-0.38,0.71
1891,0.73,-0.06,0.66
1904,0.71,0.05,0.67
1918,0.60,0.00,0.66
1932,0.50,-0.25,0.59
1946,0.46,-0.43,0.53
1960,0.44,-0.79,0.42
1974,0.45,-0.94,0.33
1987,0.45,-0.76,0.42
2000,0.65,0.05,0.69
2013,0.82,0.62,0.90
2026,1.09,1.62,1.44
2039,1.10,1.85,1.59
2052,1.03,1.59,1.53
2066,0.91,1.25,1.32
2079,0.67,0.19,0.85
2092,0.60,-0.36,0.42
2105,0.52,-1.25,0.14
2118,0.20,-1.81,-0.23
2131,0.15,-1.76,-0.34
2144,0.43,-1.82,-0.43
2157,0.29,-1.20,-0.26
2171,0.57,0.27,0.17
2185,0.71,1.15,0.54
2199,0.94,2.20,1.34
2212,0.95,1.86,1.72
2226,0.92,1.43,1.56
2240,0.76,0.24,1.06
2254,0.73,-0.42,0.53
2268,0.67,-1.46,0.21
2281,0.50,-1.90,-0.28
2295,0.46,-1.93,-0.46
2309,0.32,-1.46,-0.65
2323,0.50,-0.24,-0.31
2336,0.63,0.60,0.03
2349,0.77,1.98,0.88
2362,0.84,2.29,1.19
2375,0.82,1.92,1.47
2388,0.76,1.45,1.40
2401,0.57,0.35,1.22
2414,0.51,-0.32,1.11
2427,0.48,-1.33,0.79
2441,0.42,-1.68,0.59
2454,0.35,-2.14,0.28
2467,0.28,-2.04,0.21
2481,0.33,-0.97,0.35
2495,0.52,0.81,0.99
2509,0.58,1.61,1.38
2523,0.60,2.32,1.80
2537,0.55,1.56,1.67
2550,0.41,1.01,1.55
2564,0.17,-0.22,1.36
2577,0.10,-0.93,1.36
2590,-0.02,-2.04,1.11
2603,-0.10,-2.43,0.99
2616,-0.19,-2.80,0.76
2629,-0.23,-2.56,0.66
2642,0.01,-1.04,0.67
2655,0.55,1.05,0.96
2668,0.69,1.96,1.21
