timestamp,accX,accY,accZ
2,1.00,-0.00,0.01
16,1.00,-0.00,0.01
29,1.00,-0.01,0.01
42,1.00,-0.01,0.01
55,1.00,-0.01,0.01
68,1.00,-0.01,0.01
81,1.00,-0.00,0.01
95,1.00,-0.00,0.01
109,1.00,-0.01,0.01
122,1.01,-0.00,0.00
135,1.01,-0.00,0.00
149,1.00,-0.00,0.00
163,1.00,-0.01,0.00
177,1.00,-0.01,0.00
191,0.99,-0.01,-0.01
204,0.98,-0.01,-0.00
218,0.99,-0.03,-0.01
232,0.98,-0.03,-0.01
246,0.96,-0.04,-0.01
260,0.94,-0.06,-0.02
273,0.94,-0.07,-0.02
287,0.92,-0.09,-0.03
301,0.91,-0.12,-0.02
315,0.90,-0.13,-0.02
329,0.89,-0.14,-0.03
343,0.88,-0.15,-0.03
357,0.87,-0.15,-0.03
371,0.87,-0.15,-0.03
385,0.87,-0.14,-0.03
399,0.86,-0.11,-0.04
413,0.85,-0.07,-0.04
427,0.84,-0.05,-0.03
440,0.83,-0.02,-0.04
454,0.83,0.00,-0.03
468,0.82,0.01,-0.03
482,0.82,0.03,-0.03
495,0.81,0.04,-0.02
508,0.81,0.06,-0.01
522,0.81,0.08,0.03
536,0.80,0.10,0.01
549,0.79,0.14,0.02
562,0.78,0.16,0.03
575,0.78,0.20,0.03
588,0.77,0.22,0.04
602,0.76,0.26,0.04
616,0.76,0.29,0.06
629,0.76,0.31,0.07
643,0.76,0.36,0.08
657,0.76,0.39,0.08
671,0.75,0.45,0.08
685,0.74,0.50,0.08
698,0.73,0.52,0.09
712,0.72,0.55,0.11
726,0.72,0.56,0.12
739,0.71,0.60,0.12
753,0.70,0.63,0.12
767,0.70,0.65,0.12
780,0.69,0.68,0.13
793,0.67,0.69,0.14
806,0.67,0.71,0.16
819,0.67,0.73,0.16
832,0.66,0.76,0.15
846,0.64,0.77,0.14
860,0.61,0.76,0.15
873,0.60,0.77,0.15
886,0.60,0.78,0.15
899,0.59,0.83,0.15
912,0.58,0.85,0.14
926,0.56,0.87,0.15
939,0.55,0.87,0.15
952,0.53,0.87,0.15
965,0.53,0.87,0.15
979,0.49,0.88,0.13
993,0.47,0.87,0.13
1006,0.46,0.87,0.13
1019,0.43,0.89,0.13
1033,0.43,0.89,0.13
1046,0.43,0.90,0.12
1059,0.42,0.92,0.11
1072,0.40,0.94,0.09
1085,0.38,0.96,0.07
1099,0.35,0.96,0.06
1112,0.33,0.94,0.07
1125,0.31,0.93,0.07
1138,0.29,0.93,0.07
1151,0.29,0.94,0.07
1164,0.27,0.96,0.06
1177,0.26,0.97,0.05
1191,0.23,0.99,0.04
1204,0.21,1.00,0.04
1218,0.20,1.01,0.04
1232,0.18,1.02,0.04
1245,0.18,1.04,0.04
1258,0.17,1.05,0.02
1271,0.14,1.06,0.01
1284,0.11,1.04,0.02
1297,0.09,1.04,0.02
1310,0.06,1.03,0.03
1323,0.05,1.02,0.04
1337,0.03,1.02,0.04
1350,0.01,1.02,0.04
1363,-0.00,1.01,0.05
1377,-0.01,1.03,0.05
1390,-0.02,1.05,0.03
1404,-0.06,1.11,0.01
1417,-0.07,1.11,0.01
1430,-0.08,1.10,0.03
1444,-0.08,1.08,0.04
1457,-0.08,1.08,0.05
1470,-0.08,1.10,0.05
1484,-0.08,1.12,0.04
1497,-0.10,1.13,0.04
1511,-0.12,1.17,0.00
1525,-0.20,1.19,-0.01
1539,-0.17,1.10,0.03
1553,-0.15,1.07,0.02
1566,-0.14,1.07,-0.01
1580,-0.17,1.09,-0.03
1594,-0.18,1.10,-0.04
1608,-0.20,1.10,-0.05
1622,-0.21,1.09,-0.04
1636,-0.20,1.08,-0.04
1649,-0.20,1.10,-0.06
1663,-0.21,1.11,-0.06
1677,-0.22,1.11,-0.07
1691,-0.24,1.08,-0.07
1705,-0.19,1.06,-0.06
1719,-0.23,1.09,-0.04
1733,-0.22,1.09,-0.07
1747,-0.24,1.11,-0.06
1761,-0.26,1.10,-0.05
1774,-0.25,1.10,-0.04
1788,-0.24,1.08,-0.03
1802,-0.24,1.07,-0.02
1816,-0.25,1.06,-0.02
1830,-0.26,1.04,-0.02
1844,-0.27,1.03,-0.02
1858,-0.27,1.02,-0.02
1872,-0.28,1.02,-0.02
1886,-0.28,1.02,-0.03
1900,-0.30,1.03,-0.04
1913,-0.31,1.02,-0.04
1927,-0.31,1.00,-0.04
1941,-0.32,0.97,-0.04
1955,-0.31,0.96,-0.03
1969,-0.31,0.95,-0.03
1983,-0.31,0.96,-0.04
1997,-0.32,0.97,-0.04
2011,-0.33,0.96,-0.04
2025,-0.32,0.95,-0.03
2039,-0.32,0.95,-0.03
2053,-0.32,0.95,-0.03
2067,-0.32,0.95,-0.03
2080,-0.32,0.95,-0.03
