timestamp,accX,accY,accZ
2,0.99,0.20,0.01
15,0.98,0.25,-0.00
29,0.98,0.26,-0.01
42,0.99,0.25,0.00
55,0.98,0.23,0.00
68,0.98,0.21,0.02
81,0.98,0.19,0.03
94,0.98,0.19,0.03
107,0.97,0.19,0.03
120,0.97,0.19,0.03
133,0.98,0.20,0.03
146,0.98,0.21,0.03
159,0.97,0.21,0.02
173,0.97,0.21,0.02
186,0.96,0.21,0.02
199,0.95,0.21,0.01
213,0.95,0.19,0.01
227,0.93,0.16,0.01
240,0.92,0.14,0.01
254,0.90,0.11,0.01
267,0.88,0.10,0.01
280,0.86,0.07,0.03
293,0.86,0.05,0.03
306,0.86,0.05,0.03
320,0.84,0.06,0.02
333,0.83,0.08,0.01
347,0.82,0.11,0.00
361,0.81,0.12,-0.00
375,0.81,0.15,-0.01
388,0.81,0.18,-0.02
401,0.81,0.20,-0.03
415,0.80,0.23,-0.03
429,0.79,0.24,-0.03
442,0.78,0.26,-0.02
455,0.77,0.26,-0.01
469,0.77,0.27,-0.00
482,0.77,0.29,-0.01
496,0.77,0.30,-0.01
509,0.76,0.33,-0.00
522,0.75,0.35,0.00
535,0.74,0.38,0.02
548,0.73,0.39,0.03
561,0.71,0.39,0.05
574,0.70,0.38,0.05
587,0.68,0.38,0.05
601,0.67,0.41,0.04
614,0.65,0.43,0.03
628,0.64,0.49,0.02
641,0.63,0.53,0.01
655,0.64,0.58,0.00
668,0.63,0.60,-0.00
681,0.58,0.63,-0.02
695,0.52,0.62,-0.04
708,0.51,0.59,-0.04
722,0.51,0.60,-0.03
735,0.51,0.65,-0.05
748,0.48,0.80,-0.09
762,0.47,0.86,-0.11
776,0.49,0.94,-0.12
789,0.49,0.97,-0.12
802,0.47,0.97,-0.13
816,0.41,0.95,-0.13
830,0.39,0.92,-0.11
844,0.37,0.93,-0.08
858,0.37,1.00,-0.07
872,0.38,1.03,-0.08
886,0.39,1.10,-0.09
899,0.37,1.12,-0.10
912,0.32,1.09,-0.09
925,0.28,1.02,-0.10
938,0.30,1.00,-0.11
952,0.27,0.99,-0.12
966,0.25,1.01,-0.11
979,0.23,1.04,-0.08
993,0.22,1.06,-0.07
1006,0.20,1.10,-0.06
1019,0.19,1.13,-0.05
1033,0.18,1.14,-0.05
1047,0.17,1.10,-0.02
1060,0.16,1.10,-0.01
1074,0.11,1.09,-0.02
1088,0.08,1.05,-0.02
1101,0.06,1.04,-0.02
1115,0.03,1.01,-0.01
1129,0.01,1.01,-0.01
1142,0.02,1.04,-0.02
1156,0.04,1.10,-0.04
1169,0.03,1.12,-0.05
1182,0.01,1.10,-0.06
1195,-0.02,1.07,-0.06
1208,-0.06,1.01,-0.04
1221,-0.09,0.99,-0.04
1235,-0.10,0.98,-0.02
1249,-0.09,1.01,-0.04
1263,-0.12,1.02,-0.04
1276,-0.14,1.01,-0.03
1290,-0.15,1.01,-0.04
1304,-0.16,1.03,-0.04
1318,-0.17,1.05,-0.02
1332,-0.17,1.05,-0.01
1346,-0.16,1.07,0.02
1360,-0.18,1.08,0.04
1373,-0.20,1.07,0.04
1387,-0.22,1.06,-0.02
1401,-0.23,1.05,-0.04
1414,-0.27,1.01,-0.05
1428,-0.28,0.96,-0.03
1442,-0.31,0.95,-0.01
1456,-0.34,0.93,-0.01
1470,-0.35,0.92,-0.00
1484,-0.35,0.94,-0.02
1498,-0.35,0.96,-0.05
1511,-0.35,0.97,-0.07
1525,-0.36,0.98,-0.09
1539,-0.36,1.00,-0.12
1553,-0.35,1.02,-0.14
1567,-0.35,1.05,-0.15
1581,-0.33,1.06,-0.14
1595,-0.30,1.11,-0.12
1609,-0.28,1.16,-0.12
1623,-0.27,1.20,-0.12
1637,-0.28,1.27,-0.09
1651,-0.25,1.28,-0.04
1664,-0.26,1.26,-0.01
1678,-0.27,1.17,0.04
1691,-0.29,1.12,0.06
1705,-0.33,1.07,0.05
1718,-0.34,1.06,0.00
1731,-0.35,1.07,-0.02
1745,-0.34,1.08,-0.09
1758,-0.34,1.08,-0.12
1772,-0.35,1.06,-0.15
1786,-0.35,1.06,-0.16
1800,-0.36,1.03,-0.16
1814,-0.37,0.98,-0.14
1828,-0.37,0.96,-0.12
1842,-0.37,0.95,-0.12
1856,-0.39,0.95,-0.12
1869,-0.40,0.96,-0.12
1883,-0.42,0.95,-0.09
1897,-0.41,0.91,-0.06
1910,-0.41,0.91,-0.06
1923,-0.43,0.88,-0.06
1937,-0.43,0.87,-0.06
1951,-0.43,0.88,-0.06
1965,-0.43,0.90,-0.05
1979,-0.40,0.92,-0.02
1993,-0.39,0.94,0.00
2006,-0.39,0.94,0.00
2020,-0.40,0.92,-0.02
2033,-0.41,0.90,-0.04
2047,-0.42,0.88,-0.08
2061,-0.43,0.85,-0.10
2075,-0.44,0.85,-0.10
2089,-0.43,0.81,-0.09
2103,-0.42,0.81,-0.11
2117,-0.43,0.83,-0.12
2130,-0.42,0.84,-0.12
2144,-0.41,0.85,-0.13
2158,-0.40,0.86,-0.12
2172,-0.39,0.87,-0.11
2185,-0.39,0.87,-0.11
2199,-0.38,0.88,-0.12
2213,-0.39,0.90,-0.12
2227,-0.39,0.90,-0.11
2240,-0.39,0.90,-0.09
2254,-0.39,0.89,-0.08
2268,-0.39,0.89,-0.06
2282,-0.40,0.90,-0.05
2296,-0.40,0.90,-0.05
2309,-0.40,0.89,-0.05
2322,-0.39,0.89,-0.05
2336,-0.38,0.90,-0.06
2350,-0.38,0.92,-0.07
2363,-0.39,0.93,-0.07
2377,-0.37,0.93,-0.07
2390,-0.37,0.93,-0.07
2404,-0.37,0.93,-0.08
2418,-0.37,0.93,-0.09
2432,-0.37,0.92,-0.09
2446,-0.37,0.92,-0.10
2460,-0.37,0.93,-0.09
2473,-0.37,0.93,-0.08
2487,-0.36,0.94,-0.07
2500,-0.35,0.94,-0.06
2513,-0.34,0.97,-0.05
2526,-0.34,0.99,-0.05
2540,-0.33,1.00,-0.06
2553,-0.33,0.99,-0.06
2567,-0.34,0.97,-0.06
2581,-0.36,0.95,-0.07
2595,-0.35,0.95,-0.08
2609,-0.36,0.94,-0.07
2623,-0.35,0.94,-0.06
2637,-0.35,0.94,-0.06
2651,-0.34,0.95,-0.05
2665,-0.34,0.97,-0.05
2679,-0.34,0.98,-0.04
2693,-0.35,0.99,-0.02
2707,-0.34,0.98,0.00
