timestamp,accX,accY,accZ
2,0.97,0.20,-0.01
16,0.97,0.21,-0.02
30,0.97,0.21,-0.03
44,0.97,0.21,-0.03
57,0.96,0.20,-0.03
71,0.97,0.20,-0.03
85,0.97,0.19,-0.02
98,0.97,0.19,-0.02
111,0.97,0.19,-0.02
124,0.97,0.19,-0.02
137,0.97,0.19,-0.02
151,0.97,0.19,-0.02
164,0.97,0.19,-0.02
177,0.98,0.19,-0.01
190,0.98,0.18,-0.01
204,0.98,0.19,-0.01
217,0.98,0.20,-0.01
230,0.98,0.21,-0.01
243,0.98,0.20,-0.01
257,0.95,0.15,0.01
270,0.97,0.12,0.01
283,0.97,0.13,-0.00
296,0.96,0.14,-0.02
309,0.95,0.14,-0.03
322,0.92,0.12,-0.03
335,0.91,0.10,-0.02
348,0.90,0.05,-0.01
362,0.89,0.04,-0.01
376,0.88,0.04,-0.02
389,0.87,0.04,-0.02
402,0.84,0.05,-0.01
415,0.83,0.05,-0.01
428,0.83,0.08,-0.01
441,0.86,0.17,-0.04
455,0.88,0.23,-0.07
468,0.86,0.37,-0.12
482,0.86,0.42,-0.15
496,0.87,0.47,-0.16
509,0.87,0.46,-0.14
522,0.86,0.44,-0.13
536,0.84,0.37,-0.10
549,0.83,0.34,-0.09
562,0.81,0.30,-0.07
575,0.81,0.29,-0.07
588,0.78,0.32,-0.08
602,0.76,0.33,-0.08
616,0.73,0.35,-0.09
630,0.71,0.36,-0.09
643,0.71,0.36,-0.09
656,0.69,0.38,-0.09
670,0.69,0.39,-0.09
683,0.67,0.43,-0.09
696,0.67,0.45,-0.09
710,0.65,0.50,-0.10
724,0.63,0.54,-0.09
737,0.62,0.55,-0.09
750,0.60,0.57,-0.07
764,0.59,0.57,-0.07
777,0.59,0.59,-0.06
791,0.56,0.65,-0.08
804,0.54,0.68,-0.08
817,0.51,0.71,-0.07
831,0.50,0.72,-0.07
844,0.47,0.76,-0.06
858,0.47,0.78,-0.05
872,0.48,0.78,-0.04
885,0.46,0.82,-0.04
899,0.43,0.80,-0.04
913,0.39,0.81,-0.04
927,0.40,0.84,-0.02
940,0.40,0.88,-0.02
954,0.39,0.93,-0.03
967,0.39,0.94,-0.02
980,0.38,1.03,-0.06
993,0.36,1.04,-0.05
1006,0.35,1.03,-0.04
1020,0.34,1.03,-0.05
1034,0.31,1.02,-0.04
