timestamp,accX,accY,accZ
1,0.99,-0.03,0.00
15,0.99,-0.03,-0.00
28,1.00,-0.01,-0.00
41,1.00,-0.01,-0.01
54,1.00,-0.02,0.00
67,1.00,-0.02,0.01
80,1.00,-0.02,0.01
94,1.00,-0.01,0.00
107,1.00,-0.02,0.00
120,1.01,-0.01,0.01
133,1.01,-0.01,0.01
146,1.01,-0.01,0.01
159,1.01,-0.02,0.02
172,1.00,-0.02,0.02
185,1.00,-0.03,0.02
198,1.01,-0.03,0.02
211,1.02,-0.02,0.01
224,1.01,-0.01,0.01
237,1.00,-0.02,0.01
250,1.00,-0.05,0.02
263,1.00,-0.07,0.02
276,0.98,-0.09,0.02
289,0.97,-0.10,0.02
302,0.95,-0.12,0.02
315,0.92,-0.14,0.02
328,0.89,-0.21,0.06
341,0.88,-0.24,0.06
354,0.87,-0.25,0.04
367,0.85,-0.23,0.00
380,0.82,-0.18,-0.01
394,0.79,-0.17,-0.03
408,0.77,-0.19,-0.01
421,0.77,-0.21,-0.01
434,0.77,-0.20,-0.01
447,0.79,-0.16,-0.02
460,0.80,-0.12,-0.02
473,0.81,-0.02,-0.05
486,0.80,0.02,-0.06
500,0.79,0.06,-0.06
513,0.80,0.08,-0.04
526,0.82,0.11,-0.05
539,0.78,0.25,-0.10
552,0.79,0.31,-0.12
565,0.82,0.42,-0.15
578,0.82,0.46,-0.15
591,0.87,0.50,-0.17
604,0.88,0.43,-0.13
617,0.83,0.44,-0.08
630,0.85,0.50,-0.12
643,0.82,0.54,-0.12
656,0.81,0.55,-0.11
669,0.83,0.54,-0.10
682,0.81,0.56,-0.10
695,0.81,0.56,-0.09
708,0.79,0.56,-0.09
721,0.75,0.53,-0.08
734,0.72,0.51,-0.07
747,0.69,0.51,-0.07
761,0.66,0.52,-0.05
774,0.66,0.54,-0.05
787,0.68,0.61,-0.05
800,0.68,0.65,-0.06
813,0.67,0.73,-0.09
827,0.64,0.76,-0.11
840,0.62,0.78,-0.11
853,0.60,0.74,-0.08
866,0.58,0.75,-0.06
879,0.58,0.77,-0.04
892,0.60,0.80,-0.04
905,0.59,0.88,-0.06
918,0.58,0.90,-0.06
931,0.57,0.95,-0.08
944,0.55,0.95,-0.09
957,0.53,0.93,-0.07
970,0.53,0.92,-0.07
983,0.51,0.90,-0.07
996,0.51,0.89,-0.07
1010,0.52,0.91,-0.08
1023,0.51,0.94,-0.10
1036,0.49,0.97,-0.12
1049,0.49,0.97,-0.12
1062,0.48,0.94,-0.11
1075,0.44,0.93,-0.10
1088,0.45,0.92,-0.11
1101,0.43,0.90,-0.12
