timestamp,accX,accY,accZ
2,0.42,-0.75,0.63
15,0.39,-0.63,0.62
28,0.51,-0.17,0.59
41,0.57,0.13,0.59
55,0.75,0.79,0.61
68,0.83,1.06,0.64
81,0.89,1.25,0.70
94,0.90,1.13,0.74
107,0.88,0.72,0.78
120,0.83,0.30,0.79
134,0.74,0.06,0.79
147,0.62,-0.35,0.77
161,0.55,-0.51,0.74
175,0.48,-0.67,0.67
189,0.41,-0.54,0.59
203,0.44,-0.40,0.57
216,0.60,0.14,0.59
230,0.70,0.50,0.60
243,0.97,1.25,0.64
256,1.00,1.51,0.64
269,1.00,1.44,0.65
282,0.98,0.87,0.68
295,0.84,0.57,0.68
309,0.75,0.04,0.67
322,0.71,-0.20,0.65
335,0.61,-0.58,0.63
348,0.57,-0.67,0.61
361,0.52,-0.69,0.54
374,0.54,-0.53,0.59
388,0.57,-0.03,0.68
402,0.69,0.43,0.84
415,0.71,0.56,0.90
429,0.76,0.49,0.97
442,0.77,0.41,0.94
455,0.75,0.23,0.80
468,0.75,0.13,0.71
481,0.71,-0.08,0.52
495,0.70,-0.19,0.23
508,0.68,-0.42,0.08
521,0.63,-0.51,-0.17
534,0.68,-0.46,-0.29
547,0.67,-0.10,-0.19
560,0.70,0.22,0.03
573,0.71,0.75,0.62
586,0.70,0.86,0.94
599,0.71,0.74,1.32
612,0.72,0.48,1.47
625,0.71,-0.08,1.60
639,0.71,-0.29,1.58
653,0.70,-0.50,1.36
666,0.66,-0.62,1.02
680,0.63,-0.62,0.78
694,0.59,-0.61,0.32
708,0.58,-0.55,0.09
722,0.59,-0.33,-0.28
736,0.64,0.13,-0.29
750,0.66,0.41,-0.15
763,0.73,0.90,0.28
776,0.76,1.04,0.57
789,0.79,1.06,1.11
802,0.79,0.88,1.41
815,0.78,0.26,1.50
829,0.72,-0.27,1.38
842,0.67,-0.53,1.25
855,0.56,-0.94,0.98
868,0.52,-1.00,0.76
881,0.45,-1.05,0.34
895,0.41,-0.97,0.18
908,0.49,-0.51,0.00
922,0.59,0.19,0.14
935,0.65,0.51,0.28
948,0.75,0.90,0.59
961,0.76,0.94,0.76
974,0.78,0.72,0.99
988,0.77,0.50,1.05
1001,0.73,-0.00,1.09
1015,0.71,-0.21,1.06
1028,0.65,-0.51,0.94
1041,0.59,-0.68,0.82
1054,0.54,-0.70,0.77
1067,0.51,-0.51,0.64
1080,0.52,-0.33,0.63
1093,0.63,0.25,0.78
1106,0.69,0.57,0.90
1119,0.84,1.14,1.12
1132,0.85,1.20,1.19
1145,0.84,0.74,1.13
1159,0.82,0.41,1.03
1173,0.75,-0.23,0.78
1186,0.66,-0.73,0.55
1200,0.61,-0.86,0.43
1214,0.52,-1.01,0.18
1228,0.50,-1.00,0.08
