timestamp,accX,accY,accZ
2,1.00,-0.01,-0.02
16,1.01,-0.01,-0.03
30,1.01,-0.01,-0.03
43,1.00,-0.01,-0.03
56,1.00,-0.02,-0.03
69,1.00,-0.01,-0.03
83,1.00,-0.01,-0.03
96,1.00,-0.01,-0.03
109,1.00,-0.01,-0.03
123,1.00,-0.00,-0.03
136,1.00,-0.00,-0.03
150,1.00,0.00,-0.03
163,1.00,0.01,-0.03
176,1.00,0.01,-0.03
189,1.00,-0.00,-0.02
202,1.00,-0.00,-0.02
216,1.00,-0.00,-0.02
230,1.01,-0.01,-0.02
243,1.00,-0.01,-0.02
256,1.01,-0.01,-0.02
269,1.01,-0.00,-0.02
282,1.00,0.00,-0.03
295,1.00,0.00,-0.03
308,1.00,-0.00,-0.02
321,0.99,-0.01,-0.02
335,0.99,-0.02,-0.02
349,0.99,-0.02,-0.02
363,0.99,-0.02,-0.02
376,0.98,-0.02,-0.02
389,0.98,-0.02,-0.01
402,0.99,-0.02,-0.01
416,0.99,-0.02,-0.01
429,0.99,-0.02,-0.01
442,1.00,-0.00,-0.02
456,1.00,0.00,-0.02
469,1.00,0.01,-0.02
482,1.00,0.00,-0.02
495,1.01,0.00,-0.02
508,1.01,0.00,-0.02
521,1.00,0.01,-0.03
534,1.01,0.01,-0.03
548,1.01,0.01,-0.03
562,1.02,0.01,-0.03
575,1.02,0.02,-0.04
588,1.01,0.03,-0.04
601,1.01,0.02,-0.05
614,1.00,0.00,-0.04
627,1.00,-0.01,-0.03
640,1.00,-0.04,-0.03
654,0.99,-0.05,-0.02
667,0.99,-0.05,-0.02
680,0.99,-0.05,-0.02
694,1.00,-0.04,-0.03
707,1.00,-0.02,-0.03
721,1.00,-0.02,-0.03
734,1.02,-0.00,-0.02
748,1.02,0.02,-0.02
761,1.02,0.03,-0.02
774,1.02,0.03,-0.02
787,1.02,0.03,-0.02
801,1.02,0.03,-0.02
815,1.02,0.03,-0.01
828,1.02,0.01,-0.01
841,1.02,0.01,-0.01
854,1.00,-0.01,-0.01
868,0.98,-0.03,-0.02
882,0.97,-0.04,-0.02
896,0.95,-0.10,-0.00
909,0.94,-0.13,0.01
922,0.93,-0.18,0.03
935,0.89,-0.20,0.03
949,0.87,-0.21,0.03
962,0.83,-0.26,0.04
975,0.81,-0.29,0.05
989,0.77,-0.36,0.06
1003,0.75,-0.35,0.03
1016,0.71,-0.31,0.02
1030,0.73,-0.24,0.01
1043,0.74,-0.21,0.00
1056,0.75,-0.16,0.01
1069,0.78,-0.12,0.00
1082,0.78,0.01,-0.02
1095,0.79,0.06,-0.03
1108,0.77,0.16,-0.03
1121,0.76,0.19,-0.03
1134,0.75,0.25,-0.04
1147,0.76,0.27,-0.03
1160,0.77,0.31,-0.02
1173,0.77,0.36,-0.02
1186,0.74,0.46,-0.03
1200,0.74,0.52,-0.07
1213,0.74,0.48,-0.01
1226,0.69,0.49,0.00
1239,0.70,0.52,-0.02
1252,0.70,0.50,-0.01
1265,0.70,0.50,-0.00
1278,0.70,0.55,-0.02
1291,0.68,0.58,-0.03
1304,0.67,0.63,-0.03
1317,0.66,0.65,-0.03
1330,0.68,0.67,-0.03
1343,0.64,0.67,-0.03
1356,0.61,0.71,-0.07
1369,0.61,0.72,-0.07
1382,0.59,0.69,-0.06
1395,0.59,0.68,-0.06
1408,0.57,0.70,-0.07
1421,0.54,0.73,-0.10
1434,0.48,0.74,-0.11
1448,0.47,0.73,-0.13
1461,0.45,0.74,-0.13
1474,0.41,0.77,-0.14
1487,0.39,0.78,-0.15
1500,0.37,0.78,-0.14
1513,0.37,0.79,-0.14
1526,0.32,0.86,-0.15
1539,0.30,0.88,-0.14
1552,0.27,0.90,-0.13
1565,0.26,0.91,-0.13
1578,0.25,0.95,-0.14
1592,0.21,1.01,-0.15
1605,0.17,1.04,-0.16
1618,0.12,1.08,-0.17
1631,0.11,1.06,-0.17
1644,0.10,1.03,-0.15
1657,0.08,1.03,-0.16
1671,0.04,1.06,-0.18
1684,0.03,1.07,-0.19
1697,0.02,1.08,-0.20
1710,-0.01,1.09,-0.20
1723,-0.04,1.11,-0.19
1736,-0.05,1.13,-0.19
1750,-0.06,1.17,-0.17
1763,-0.03,1.23,-0.12
1777,-0.01,1.26,-0.11
1790,0.05,1.33,-0.05
1804,0.08,1.36,-0.03
1817,0.15,1.45,0.01
1830,0.16,1.50,0.04
1843,0.17,1.63,0.06
1856,0.16,1.78,0.07
1869,0.16,1.79,0.07
1882,0.14,1.66,0.06
1895,0.12,1.56,0.04
1908,0.03,1.37,-0.02
1921,-0.00,1.28,-0.05
1935,-0.07,1.15,-0.07
1949,-0.08,1.10,-0.08
1963,-0.11,1.03,-0.10
1976,-0.12,0.97,-0.10
1989,-0.12,0.96,-0.10
2003,-0.13,0.97,-0.10
2017,-0.14,0.97,-0.10
2030,-0.11,0.99,-0.09
2043,-0.10,1.00,-0.10
2056,-0.11,1.04,-0.10
2069,-0.11,1.04,-0.10
2082,-0.09,1.03,-0.09
2095,-0.09,1.03,-0.09
2109,-0.10,1.02,-0.09
2122,-0.10,0.99,-0.08
2135,-0.10,0.97,-0.09
2148,-0.12,0.98,-0.09
2161,-0.13,0.97,-0.09
2175,-0.12,0.96,-0.09
2188,-0.12,0.97,-0.08
2201,-0.12,0.97,-0.07
2215,-0.12,0.97,-0.06
2228,-0.13,0.96,-0.05
2241,-0.14,0.95,-0.05
2255,-0.14,0.95,-0.06
2269,-0.14,0.94,-0.07
2283,-0.13,0.95,-0.07
2296,-0.12,0.95,-0.06
2310,-0.12,0.95,-0.05
2323,-0.12,0.96,-0.05
2336,-0.11,0.97,-0.05
2350,-0.11,0.98,-0.05
2363,-0.11,0.99,-0.06
2376,-0.11,0.99,-0.08
2390,-0.10,1.00,-0.07
2403,-0.10,1.00,-0.08
2416,-0.10,1.00,-0.08
2429,-0.11,0.99,-0.08
2442,-0.11,0.97,-0.08
2455,-0.11,0.96,-0.08
2469,-0.11,0.96,-0.09
2483,-0.11,0.96,-0.10
2496,-0.11,0.97,-0.10
2509,-0.11,0.97,-0.09
2523,-0.11,0.97,-0.09
2537,-0.11,0.98,-0.09
2550,-0.12,0.98,-0.08
2563,-0.12,0.98,-0.07
2576,-0.11,0.97,-0.06
2589,-0.11,0.96,-0.05
2603,-0.11,0.96,-0.05
2616,-0.11,0.97,-0.04
2629,-0.11,0.97,-0.04
2642,-0.11,0.99,-0.04
