timestamp,accX,accY,accZ
2,0.57,-0.12,0.80
16,0.56,-0.13,0.81
29,0.56,-0.12,0.82
43,0.56,-0.12,0.82
56,0.56,-0.12,0.82
69,0.56,-0.12,0.82
82,0.56,-0.12,0.82
95,0.57,-0.12,0.80
108,0.57,-0.11,0.80
121,0.57,-0.10,0.80
134,0.57,-0.09,0.80
147,0.56,-0.08,0.79
161,0.55,-0.08,0.79
174,0.56,-0.07,0.79
188,0.56,-0.07,0.80
202,0.56,-0.08,0.80
216,0.57,-0.09,0.81
230,0.57,-0.11,0.81
244,0.57,-0.11,0.80
258,0.57,-0.11,0.81
272,0.56,-0.10,0.81
286,0.56,-0.10,0.80
300,0.55,-0.10,0.80
313,0.55,-0.10,0.80
326,0.55,-0.10,0.81
339,0.55,-0.10,0.81
352,0.55,-0.09,0.82
365,0.56,-0.08,0.82
378,0.55,-0.08,0.83
391,0.55,-0.08,0.83
404,0.55,-0.09,0.83
417,0.55,-0.10,0.83
431,0.55,-0.10,0.83
444,0.56,-0.10,0.83
457,0.56,-0.10,0.83
470,0.56,-0.09,0.83
483,0.56,-0.09,0.82
497,0.55,-0.09,0.82
510,0.55,-0.09,0.81
524,0.55,-0.09,0.81
538,0.56,-0.09,0.81
552,0.56,-0.09,0.80
566,0.56,-0.08,0.81
579,0.56,-0.08,0.81
592,0.56,-0.08,0.81
605,0.56,-0.08,0.80
618,0.56,-0.08,0.80
631,0.56,-0.09,0.80
644,0.56,-0.10,0.80
657,0.56,-0.10,0.80
671,0.56,-0.09,0.80
685,0.56,-0.08,0.81
698,0.56,-0.08,0.81
711,0.56,-0.08,0.81
725,0.56,-0.09,0.81
739,0.56,-0.09,0.81
753,0.56,-0.09,0.82
766,0.56,-0.09,0.82
780,0.56,-0.08,0.82
793,0.56,-0.08,0.82
807,0.56,-0.08,0.82
821,0.56,-0.09,0.82
834,0.55,-0.09,0.81
847,0.55,-0.10,0.81
860,0.55,-0.10,0.82
873,0.56,-0.09,0.82
886,0.56,-0.09,0.82
899,0.56,-0.09,0.82
912,0.56,-0.09,0.81
925,0.56,-0.09,0.81
939,0.56,-0.10,0.81
953,0.56,-0.10,0.81
967,0.56,-0.10,0.81
980,0.56,-0.09,0.81
993,0.56,-0.09,0.81
1007,0.56,-0.09,0.80
1021,0.56,-0.09,0.80
1034,0.56,-0.09,0.80
1047,0.56,-0.09,0.80
1060,0.56,-0.09,0.79
1074,0.56,-0.09,0.80
1087,0.56,-0.10,0.79
1100,0.56,-0.10,0.80
1113,0.56,-0.10,0.80
1126,0.56,-0.10,0.80
1139,0.56,-0.10,0.80
1152,0.56,-0.09,0.81
1165,0.56,-0.09,0.81
1178,0.56,-0.08,0.81
1192,0.56,-0.09,0.81
1206,0.55,-0.09,0.82
1219,0.56,-0.09,0.82
1232,0.56,-0.09,0.82
1246,0.56,-0.09,0.83
1259,0.56,-0.09,0.83
1273,0.56,-0.10,0.82
1286,0.55,-0.10,0.82
1299,0.55,-0.10,0.82
1313,0.56,-0.10,0.81
1327,0.56,-0.10,0.81
1340,0.56,-0.10,0.80
1353,0.56,-0.09,0.80
1366,0.56,-0.09,0.80
1379,0.56,-0.08,0.79
1392,0.56,-0.08,0.79
1405,0.56,-0.08,0.79
1418,0.56,-0.09,0.79
1431,0.56,-0.09,0.79
1445,0.56,-0.10,0.79
1459,0.57,-0.09,0.80
1473,0.56,-0.08,0.80
1486,0.56,-0.08,0.81
1500,0.56,-0.09,0.82
1514,0.56,-0.09,0.82
1528,0.56,-0.10,0.82
1541,0.56,-0.10,0.82
1554,0.56,-0.10,0.82
1568,0.56,-0.10,0.82
1582,0.56,-0.08,0.83
1596,0.56,-0.08,0.83
1609,0.56,-0.08,0.83
1622,0.56,-0.09,0.82
1635,0.56,-0.09,0.82
1649,0.56,-0.10,0.81
1662,0.56,-0.10,0.81
1675,0.56,-0.10,0.81
1688,0.56,-0.10,0.81
1702,0.56,-0.10,0.82
1716,0.56,-0.10,0.82
1730,0.55,-0.09,0.82
1744,0.55,-0.10,0.83
1758,0.56,-0.10,0.83
1771,0.57,-0.09,0.83
1785,0.57,-0.08,0.81
1799,0.57,-0.09,0.80
1813,0.57,-0.09,0.79
