timestamp,accX,accY,accZ
2,0.44,0.02,0.83
16,0.44,0.02,0.84
30,0.44,0.02,0.85
44,0.44,0.01,0.86
57,0.43,0.01,0.87
70,0.43,-0.00,0.88
83,0.43,-0.00,0.88
96,0.43,-0.00,0.89
109,0.43,-0.00,0.89
122,0.43,0.01,0.90
135,0.43,0.01,0.90
148,0.43,0.02,0.91
162,0.44,0.01,0.91
176,0.44,0.01,0.90
189,0.44,0.01,0.90
203,0.44,0.02,0.90
216,0.44,0.00,0.90
229,0.44,-0.00,0.90
243,0.45,-0.01,0.88
257,0.46,-0.02,0.86
271,0.47,-0.02,0.85
285,0.48,-0.03,0.84
298,0.49,-0.03,0.84
312,0.49,-0.02,0.85
325,0.49,0.00,0.86
338,0.49,0.01,0.86
351,0.49,0.02,0.88
364,0.48,0.03,0.88
377,0.48,0.02,0.88
390,0.48,0.01,0.88
403,0.47,-0.00,0.88
416,0.46,-0.01,0.88
430,0.44,-0.02,0.87
444,0.44,-0.03,0.87
458,0.44,-0.03,0.87
471,0.43,-0.03,0.89
484,0.43,-0.03,0.89
498,0.42,-0.02,0.91
512,0.42,-0.01,0.92
525,0.41,0.00,0.95
539,0.40,0.01,0.98
553,0.40,0.02,0.98
566,0.39,0.02,0.99
580,0.38,0.02,0.99
593,0.38,0.02,0.98
606,0.38,0.02,0.97
619,0.38,0.02,0.96
632,0.38,0.01,0.95
645,0.39,0.00,0.95
658,0.39,-0.00,0.94
671,0.40,0.00,0.93
684,0.40,0.02,0.92
697,0.40,0.03,0.91
711,0.40,0.03,0.91
725,0.40,0.04,0.91
738,0.40,0.04,0.90
752,0.40,0.06,0.89
766,0.39,0.08,0.88
779,0.39,0.10,0.86
792,0.40,0.10,0.85
805,0.40,0.12,0.83
819,0.40,0.13,0.83
832,0.40,0.14,0.85
845,0.40,0.14,0.86
858,0.40,0.15,0.86
871,0.40,0.14,0.87
884,0.40,0.15,0.87
897,0.40,0.14,0.86
910,0.40,0.14,0.86
923,0.41,0.13,0.86
936,0.41,0.14,0.86
949,0.40,0.15,0.86
963,0.40,0.15,0.87
977,0.40,0.15,0.89
991,0.41,0.16,0.90
1004,0.41,0.16,0.90
1017,0.40,0.17,0.88
1030,0.40,0.17,0.86
1044,0.40,0.15,0.84
1057,0.39,0.14,0.83
1070,0.40,0.15,0.81
1084,0.39,0.14,0.81
1098,0.39,0.13,0.81
1112,0.40,0.12,0.82
1125,0.40,0.12,0.83
1138,0.40,0.13,0.82
1151,0.40,0.14,0.81
1164,0.41,0.14,0.81
1177,0.41,0.14,0.82
1190,0.41,0.16,0.84
1203,0.40,0.17,0.84
1216,0.40,0.17,0.84
1229,0.40,0.18,0.84
1243,0.41,0.18,0.83
1257,0.41,0.18,0.82
1271,0.42,0.18,0.81
1285,0.43,0.19,0.82
1298,0.43,0.20,0.84
1311,0.43,0.21,0.84
1325,0.43,0.22,0.84
1338,0.43,0.22,0.84
1352,0.43,0.23,0.83
1365,0.44,0.23,0.83
1378,0.44,0.24,0.83
1391,0.45,0.23,0.83
1404,0.45,0.23,0.83
1417,0.45,0.23,0.84
1430,0.46,0.23,0.84
1443,0.45,0.23,0.85
1456,0.45,0.24,0.85
1470,0.45,0.24,0.86
1483,0.44,0.24,0.86
1497,0.43,0.24,0.86
1511,0.42,0.22,0.86
1524,0.41,0.21,0.86
1537,0.41,0.18,0.87
1550,0.41,0.17,0.87
1564,0.41,0.19,0.88
1577,0.40,0.21,0.89
1590,0.36,0.25,0.92
1603,0.34,0.27,0.93
1617,0.31,0.25,0.93
1630,0.28,0.20,0.91
1643,0.27,0.17,0.89
1656,0.25,0.12,0.85
1669,0.25,0.10,0.84
1682,0.25,0.09,0.83
1695,0.26,0.09,0.84
1708,0.25,0.12,0.88
1721,0.25,0.13,0.90
1734,0.24,0.17,0.95
1748,0.24,0.17,0.98
1761,0.23,0.18,1.03
1775,0.22,0.19,1.07
1788,0.22,0.20,1.08
1802,0.22,0.21,1.09
1815,0.22,0.22,1.09
1828,0.23,0.20,1.08
1842,0.23,0.20,1.07
1856,0.22,0.21,1.06
1870,0.21,0.22,1.06
1884,0.20,0.22,1.06
1897,0.19,0.23,1.03
1910,0.19,0.23,1.02
1923,0.18,0.23,0.99
1936,0.18,0.22,0.97
1949,0.18,0.21,0.93
1962,0.18,0.19,0.91
1975,0.17,0.19,0.90
1989,0.17,0.17,0.90
2003,0.17,0.17,0.91
2017,0.17,0.16,0.92
2030,0.17,0.15,0.95
2044,0.17,0.14,0.96
2057,0.17,0.12,0.99
2070,0.17,0.11,0.99
2083,0.17,0.08,1.01
2096,0.18,0.07,1.01
2109,0.18,0.07,1.04
2123,0.17,0.07,1.05
2137,0.17,0.06,1.08
2150,0.18,0.04,1.07
