timestamp,accX,accY,accZ
1,0.65,0.02,0.75
14,0.64,0.02,0.76
27,0.65,0.02,0.77
41,0.65,0.01,0.77
55,0.65,0.01,0.77
68,0.65,0.02,0.78
82,0.65,0.02,0.77
96,0.65,0.02,0.77
109,0.65,0.01,0.76
122,0.65,0.01,0.76
136,0.65,0.01,0.76
149,0.65,0.01,0.75
163,0.65,0.01,0.75
177,0.65,0.01,0.74
190,0.65,0.01,0.74
203,0.65,0.01,0.73
216,0.65,0.00,0.72
229,0.65,0.01,0.71
242,0.65,0.01,0.71
255,0.65,0.01,0.71
268,0.66,0.01,0.71
281,0.66,0.01,0.71
294,0.66,0.01,0.71
308,0.66,0.01,0.71
321,0.65,0.01,0.72
334,0.65,0.01,0.72
348,0.65,0.01,0.73
362,0.66,0.01,0.74
376,0.66,0.02,0.75
390,0.65,0.02,0.76
404,0.65,0.02,0.76
418,0.65,0.01,0.76
432,0.65,0.01,0.76
446,0.65,0.01,0.76
459,0.65,0.01,0.76
472,0.65,0.01,0.76
485,0.65,0.01,0.75
498,0.65,0.01,0.75
511,0.65,0.01,0.74
524,0.65,0.01,0.74
537,0.65,0.01,0.73
550,0.65,0.01,0.73
564,0.65,0.01,0.73
578,0.65,0.00,0.73
592,0.65,-0.00,0.74
606,0.64,-0.00,0.74
620,0.63,0.00,0.75
633,0.64,-0.00,0.75
647,0.65,-0.00,0.75
661,0.67,0.01,0.77
674,0.74,0.12,1.02
688,0.93,0.61,1.53
702,0.94,0.96,1.83
715,0.77,1.49,2.32
728,0.71,1.38,2.56
741,0.45,0.76,2.66
754,0.30,0.45,2.41
767,0.11,-0.10,1.71
780,0.05,-0.32,1.26
793,0.01,-0.65,0.49
806,-0.05,-0.75,0.18
820,0.01,-0.82,-0.22
834,0.15,-0.58,-0.62
848,0.11,-0.35,-0.76
862,0.47,-0.20,-1.15
876,0.41,-0.34,-1.98
890,0.64,-0.69,-1.06
904,0.70,-0.55,-0.96
918,0.86,-0.45,-0.93
932,0.89,-0.54,-0.84
946,0.79,-0.59,-0.54
960,0.76,-0.49,-0.38
973,0.74,-0.44,-0.30
986,0.71,-0.36,-0.11
999,0.70,-0.35,-0.02
1012,0.71,-0.33,0.14
1025,0.73,-0.33,0.21
