timestamp,accX,accY,accZ
2,0.32,0.57,0.72
16,0.32,0.57,0.72
29,0.33,0.57,0.71
42,0.33,0.57,0.71
56,0.33,0.57,0.71
70,0.33,0.57,0.71
84,0.33,0.57,0.72
98,0.31,0.57,0.72
111,0.32,0.58,0.72
124,0.32,0.58,0.72
138,0.32,0.57,0.72
151,0.34,0.57,0.72
164,0.34,0.57,0.71
177,0.33,0.57,0.71
190,0.33,0.58,0.71
204,0.32,0.58,0.71
218,0.32,0.58,0.72
232,0.32,0.57,0.72
246,0.32,0.57,0.72
259,0.32,0.57,0.71
273,0.33,0.57,0.71
286,0.33,0.57,0.71
300,0.33,0.57,0.71
314,0.33,0.57,0.71
327,0.33,0.57,0.72
340,0.32,0.57,0.72
354,0.32,0.58,0.72
368,0.32,0.58,0.72
381,0.33,0.58,0.71
395,0.34,0.57,0.72
408,0.34,0.57,0.71
422,0.33,0.58,0.71
435,0.33,0.58,0.71
448,0.32,0.58,0.72
461,0.32,0.58,0.72
475,0.32,0.57,0.72
489,0.32,0.57,0.72
502,0.32,0.57,0.71
516,0.33,0.57,0.71
530,0.33,0.57,0.71
543,0.33,0.57,0.71
557,0.33,0.57,0.71
571,0.32,0.57,0.71
585,0.31,0.58,0.72
598,0.32,0.58,0.72
611,0.32,0.58,0.71
625,0.33,0.57,0.72
638,0.34,0.57,0.71
651,0.34,0.57,0.71
665,0.33,0.58,0.71
679,0.32,0.58,0.71
692,0.32,0.58,0.72
706,0.32,0.58,0.72
719,0.32,0.57,0.72
732,0.32,0.57,0.72
746,0.33,0.57,0.71
759,0.33,0.57,0.71
773,0.33,0.57,0.71
787,0.33,0.57,0.71
800,0.33,0.57,0.72
814,0.32,0.58,0.72
828,0.32,0.58,0.72
842,0.32,0.58,0.72
855,0.32,0.58,0.72
869,0.33,0.57,0.72
882,0.34,0.57,0.71
896,0.33,0.57,0.71
910,0.32,0.58,0.71
924,0.32,0.58,0.72
937,0.32,0.58,0.72
951,0.32,0.57,0.72
965,0.32,0.57,0.72
979,0.32,0.57,0.72
992,0.33,0.57,0.71
1005,0.33,0.57,0.71
1018,0.33,0.57,0.72
1031,0.33,0.57,0.71
1044,0.32,0.57,0.72
1058,0.32,0.58,0.72
1072,0.32,0.58,0.72
1086,0.32,0.58,0.71
1100,0.33,0.57,0.72
1113,0.34,0.57,0.71
1127,0.34,0.57,0.71
1140,0.33,0.58,0.71
1154,0.32,0.58,0.71
1168,0.32,0.58,0.72
1182,0.32,0.57,0.72
1196,0.32,0.57,0.72
1210,0.32,0.57,0.72
1223,0.33,0.57,0.72
1236,0.33,0.57,0.71
1250,0.33,0.57,0.71
1264,0.33,0.57,0.72
1278,0.33,0.57,0.72
1291,0.32,0.58,0.72
1305,0.32,0.58,0.72
1318,0.32,0.58,0.72
1332,0.32,0.58,0.72
1345,0.33,0.57,0.72
1359,0.34,0.57,0.71
1373,0.33,0.57,0.71
1386,0.32,0.58,0.71
1399,0.32,0.58,0.71
1413,0.32,0.57,0.72
1427,0.32,0.57,0.72
1441,0.32,0.57,0.72
1455,0.33,0.57,0.72
1469,0.33,0.57,0.71
1483,0.33,0.57,0.71
1496,0.33,0.57,0.71
1510,0.33,0.57,0.71
1523,0.32,0.57,0.72
1536,0.32,0.58,0.72
1549,0.32,0.58,0.72
1563,0.32,0.58,0.71
1577,0.33,0.57,0.72
1590,0.33,0.57,0.72
1603,0.33,0.57,0.71
1616,0.33,0.57,0.71
1629,0.32,0.57,0.71
1642,0.32,0.58,0.72
1656,0.32,0.57,0.72
1669,0.32,0.57,0.72
1682,0.32,0.58,0.72
1695,0.33,0.57,0.72
1708,0.33,0.57,0.71
1722,0.33,0.57,0.71
1735,0.33,0.57,0.71
1749,0.33,0.57,0.72
1763,0.32,0.58,0.72
1776,0.32,0.57,0.72
1789,0.32,0.58,0.72
1802,0.32,0.58,0.71
1816,0.33,0.58,0.71
1830,0.33,0.57,0.71
1844,0.33,0.57,0.71
1857,0.33,0.58,0.71
1871,0.32,0.58,0.72
1884,0.32,0.58,0.72
1898,0.32,0.57,0.72
1912,0.32,0.57,0.72
1926,0.33,0.57,0.72
1939,0.33,0.57,0.71
1953,0.33,0.57,0.71
1967,0.33,0.58,0.71
1980,0.33,0.57,0.72
1993,0.32,0.57,0.72
2007,0.32,0.58,0.72
2021,0.32,0.58,0.72
2034,0.32,0.57,0.72
2047,0.33,0.57,0.71
2061,0.33,0.57,0.71
2075,0.33,0.57,0.71
2089,0.33,0.57,0.72
2103,0.32,0.57,0.72
2116,0.32,0.57,0.72
2130,0.32,0.57,0.72
2144,0.32,0.57,0.72
2157,0.33,0.57,0.72
2171,0.33,0.58,0.71
2185,0.33,0.58,0.71
2199,0.33,0.58,0.71
2212,0.33,0.57,0.71
2226,0.33,0.57,0.72
2239,0.32,0.57,0.72
2253,0.32,0.57,0.72
2267,0.32,0.57,0.72
2281,0.33,0.57,0.72
2294,0.33,0.57,0.71
2308,0.33,0.57,0.71
2322,0.33,0.57,0.71
2335,0.32,0.58,0.72
2348,0.32,0.57,0.72
2361,0.32,0.57,0.72
2375,0.32,0.57,0.72
2388,0.32,0.57,0.72
2402,0.32,0.58,0.71
2416,0.32,0.58,0.71
2429,0.33,0.58,0.71
2443,0.33,0.58,0.71
2457,0.33,0.57,0.71
2470,0.33,0.57,0.72
2483,0.32,0.57,0.72
2497,0.32,0.58,0.72
2511,0.32,0.57,0.72
2525,0.33,0.57,0.72
2539,0.33,0.58,0.71
2552,0.32,0.58,0.71
2566,0.32,0.58,0.71
2580,0.33,0.57,0.72
2593,0.33,0.57,0.72
2606,0.33,0.57,0.72
2619,0.32,0.57,0.72
2633,0.33,0.57,0.71
2646,0.32,0.58,0.71
2659,0.33,0.58,0.71
2672,0.32,0.57,0.72
2685,0.32,0.58,0.72
2699,0.32,0.57,0.72
