timestamp,accX,accY,accZ
1817,0.79,-0.15,0.58
1831,0.79,-0.20,0.50
1845,0.79,-0.29,0.35
1859,0.80,-0.33,0.24
1872,0.79,-0.33,0.21
1885,0.80,-0.29,0.22
1899,0.79,-0.23,0.26
1913,0.80,-0.09,0.51
1927,0.83,0.10,0.80
1941,0.84,0.15,0.92
1954,0.86,0.15,1.03
1967,0.84,0.13,1.01
1980,0.80,0.04,0.85
1993,0.80,-0.03,0.76
2007,0.79,-0.15,0.54
2021,0.80,-0.26,0.34
2035,0.80,-0.29,0.26
2049,0.81,-0.33,0.15
2063,0.82,-0.34,0.12
2077,0.82,-0.30,0.12
2091,0.79,-0.19,0.26
2105,0.80,-0.12,0.40
2119,0.82,0.06,0.72
2133,0.85,0.18,1.00
2146,0.86,0.20,1.08
2159,0.84,0.17,1.07
2173,0.81,0.12,0.99
2186,0.79,-0.05,0.76
2200,0.78,-0.21,0.49
2214,0.78,-0.26,0.37
2228,0.78,-0.34,0.20
2242,0.79,-0.36,0.15
2256,0.80,-0.37,0.12
2269,0.78,-0.28,0.21
2282,0.79,-0.21,0.34
2295,0.83,-0.01,0.65
2309,0.84,0.07,0.79
2322,0.87,0.12,0.97
2336,0.86,0.11,0.94
2349,0.81,0.06,0.87
2363,0.80,-0.07,0.70
2376,0.80,-0.12,0.60
2390,0.79,-0.20,0.41
2404,0.80,-0.23,0.34
2418,0.81,-0.25,0.26
2431,0.83,-0.25,0.25
2444,0.82,-0.22,0.28
2458,0.82,-0.12,0.46
2472,0.83,-0.05,0.57
2486,0.85,0.02,0.76
2499,0.85,0.02,0.81
2513,0.83,0.01,0.79
2527,0.81,-0.05,0.70
2541,0.82,-0.12,0.57
2554,0.81,-0.14,0.49
2568,0.81,-0.18,0.38
2582,0.83,-0.18,0.35
2595,0.84,-0.18,0.33
2608,0.85,-0.18,0.33
2622,0.82,-0.12,0.38
2635,0.83,-0.04,0.58
2648,0.84,-0.01,0.67
2661,0.86,-0.01,0.78
2675,0.84,-0.02,0.78
2688,0.81,-0.06,0.72
2701,0.80,-0.10,0.68
2715,0.80,-0.16,0.58
