timestamp,accX,accY,accZ
2,0.95,0.31,0.03
16,0.95,0.31,0.03
29,0.94,0.32,0.02
43,0.95,0.32,0.02
57,0.94,0.33,0.01
70,0.94,0.32,0.03
84,0.95,0.31,0.03
97,0.94,0.29,0.04
110,0.95,0.29,0.04
123,0.94,0.30,0.04
137,0.95,0.32,0.02
150,0.95,0.32,0.01
163,0.95,0.33,0.01
177,0.95,0.33,0.01
190,0.94,0.31,0.02
204,0.94,0.30,0.02
217,0.95,0.29,0.04
231,0.96,0.29,0.04
245,0.96,0.29,0.03
258,0.96,0.31,0.03
272,0.96,0.31,0.02
285,0.97,0.33,0.02
299,0.97,0.33,0.02
312,0.97,0.33,0.02
326,0.97,0.33,0.02
339,0.97,0.33,0.03
352,0.98,0.33,0.04
366,0.99,0.33,0.05
380,0.99,0.34,0.06
394,1.00,0.34,0.08
407,1.00,0.34,0.09
420,0.98,0.36,0.10
433,0.98,0.36,0.12
446,0.98,0.36,0.16
460,0.99,0.36,0.18
473,0.98,0.40,0.23
487,0.98,0.42,0.27
501,0.98,0.42,0.28
514,0.95,0.40,0.32
528,0.94,0.38,0.33
542,0.94,0.33,0.35
555,0.92,0.30,0.35
568,0.92,0.29,0.35
581,0.91,0.28,0.32
594,0.90,0.29,0.30
607,0.90,0.30,0.26
621,0.89,0.30,0.24
635,0.89,0.29,0.20
648,0.89,0.28,0.15
662,0.88,0.25,0.12
675,0.86,0.22,0.08
689,0.85,0.21,0.07
702,0.84,0.18,0.04
715,0.84,0.18,0.02
728,0.84,0.16,-0.02
741,0.83,0.15,-0.03
755,0.82,0.14,-0.05
768,0.81,0.13,-0.05
782,0.82,0.13,-0.06
795,0.83,0.16,-0.08
808,0.82,0.18,-0.09
822,0.81,0.20,-0.12
836,0.80,0.21,-0.12
850,0.79,0.20,-0.11
864,0.80,0.19,-0.10
877,0.80,0.21,-0.10
890,0.80,0.26,-0.10
904,0.80,0.30,-0.12
918,0.80,0.31,-0.13
931,0.78,0.33,-0.15
944,0.77,0.33,-0.15
958,0.76,0.34,-0.15
972,0.77,0.35,-0.16
986,0.77,0.39,-0.18
1000,0.77,0.41,-0.21
1014,0.76,0.42,-0.22
1028,0.74,0.43,-0.25
1042,0.72,0.42,-0.27
