timestamp,accX,accY,accZ
2,0.54,0.08,0.81
15,0.54,0.08,0.81
28,0.55,0.08,0.81
41,0.54,0.09,0.82
54,0.54,0.09,0.82
67,0.54,0.08,0.82
80,0.54,0.08,0.82
93,0.54,0.09,0.82
107,0.54,0.09,0.82
120,0.54,0.09,0.83
133,0.54,0.09,0.82
147,0.54,0.09,0.82
161,0.54,0.08,0.82
174,0.54,0.08,0.82
187,0.54,0.08,0.82
201,0.53,0.08,0.82
215,0.53,0.08,0.83
229,0.54,0.08,0.83
242,0.54,0.08,0.83
255,0.53,0.08,0.83
268,0.53,0.08,0.83
281,0.53,0.07,0.83
294,0.53,0.07,0.82
307,0.53,0.07,0.82
320,0.53,0.07,0.82
333,0.53,0.08,0.82
346,0.54,0.08,0.82
360,0.53,0.08,0.82
374,0.54,0.08,0.83
388,0.53,0.08,0.83
402,0.54,0.08,0.83
415,0.55,0.09,0.83
428,0.55,0.10,0.83
442,0.55,0.11,0.83
456,0.54,0.11,0.83
470,0.54,0.10,0.82
484,0.55,0.10,0.82
497,0.55,0.10,0.83
510,0.59,0.14,0.85
523,0.61,0.17,0.87
536,0.66,0.28,0.85
549,0.70,0.34,0.81
562,0.84,0.36,0.65
576,0.87,0.39,0.54
589,0.82,0.56,0.33
602,0.78,0.81,0.17
615,0.78,0.92,0.13
629,0.76,0.94,0.18
642,0.73,0.82,0.28
655,0.64,0.57,0.55
668,0.60,0.49,0.64
681,0.51,0.40,0.79
694,0.46,0.40,0.87
707,0.33,0.42,1.09
721,0.27,0.43,1.20
735,0.14,0.41,1.41
749,0.06,0.22,1.61
762,-0.02,0.10,1.67
776,-0.13,-0.15,1.81
790,-0.25,-0.37,1.86
803,-0.30,-0.48,1.88
816,-0.33,-0.70,1.85
829,-0.36,-0.81,1.83
842,-0.40,-0.93,1.75
856,-0.40,-1.00,1.69
870,-0.38,-1.07,1.48
884,-0.33,-1.09,1.20
898,-0.32,-1.07,1.03
911,-0.24,-1.04,0.69
924,-0.19,-1.03,0.52
937,-0.10,-0.95,0.20
950,-0.01,-0.87,0.06
964,0.12,-0.65,-0.19
978,0.29,-0.32,-0.47
992,0.36,-0.15,-0.57
1006,0.57,0.19,-0.72
1020,0.83,0.56,-0.83
1033,0.92,0.78,-0.88
1047,1.08,1.12,-0.96
1060,1.18,1.22,-0.96
1073,1.20,1.28,-0.83
1086,1.20,1.25,-0.71
1100,1.12,1.08,-0.41
1114,0.99,0.90,-0.03
1128,0.90,0.82,0.19
1141,0.75,0.75,0.55
1154,0.68,0.75,0.69
1167,0.55,0.82,0.92
1180,0.46,0.84,1.02
1193,0.32,0.78,1.31
1206,0.22,0.74,1.44
1219,0.11,0.68,1.63
1232,0.05,0.64,1.71
1245,-0.03,0.51,1.81
1259,-0.12,0.34,1.84
1273,-0.15,0.20,1.84
1287,-0.16,-0.10,1.86
1301,-0.20,-0.20,1.82
1314,-0.20,-0.41,1.75
1327,-0.17,-0.51,1.53
1340,-0.19,-0.53,1.44
1353,-0.16,-0.63,1.24
1367,-0.14,-0.67,1.13
1381,-0.11,-0.78,0.90
1395,-0.15,-0.86,0.87
1409,-0.18,-0.88,0.86
1423,-0.28,-0.93,0.97
1436,-0.29,-0.97,1.00
1449,-0.35,-1.00,1.08
1462,-0.38,-0.98,1.10
1476,-0.40,-0.84,1.10
1490,-0.38,-0.58,1.08
1504,-0.37,-0.46,1.11
1518,-0.31,-0.15,1.24
1532,-0.17,0.21,1.35
1546,-0.09,0.41,1.38
1560,0.14,0.83,1.44
1573,0.27,1.08,1.46
1586,0.54,1.62,1.36
1599,0.70,1.77,1.28
1612,0.95,1.84,1.09
1625,1.05,1.80,0.86
1638,1.17,1.65,0.71
1652,1.18,1.37,0.42
1666,1.17,1.23,0.27
1679,1.09,0.93,-0.02
1692,1.05,0.77,-0.15
1705,0.96,0.52,-0.35
1718,0.90,0.40,-0.44
1732,0.85,0.20,-0.56
1746,0.74,0.02,-0.60
1760,0.68,-0.06,-0.59
1774,0.53,-0.19,-0.57
1788,0.40,-0.34,-0.54
1802,0.35,-0.44,-0.51
1816,0.24,-0.58,-0.37
1829,0.13,-0.63,-0.24
1842,-0.08,-0.76,0.07
1855,-0.20,-0.84,0.22
1869,-0.41,-1.05,0.56
1883,-0.56,-1.24,0.84
1897,-0.63,-1.31,0.96
1911,-0.74,-1.43,1.28
1924,-0.80,-1.38,1.53
1938,-0.79,-1.32,1.65
1951,-0.75,-1.12,1.93
1964,-0.73,-1.00,2.00
1977,-0.67,-0.74,2.00
1991,-0.63,-0.61,1.98
2004,-0.58,-0.34,1.82
2018,-0.45,-0.04,1.62
2032,-0.33,0.15,1.52
2046,-0.06,0.55,1.31
2060,0.14,0.88,1.08
