timestamp,accX,accY,accZ
2,0.99,-0.03,0.00
16,0.99,-0.03,0.00
29,0.99,-0.03,0.00
42,0.99,-0.03,0.01
56,0.98,-0.03,0.01
69,0.99,-0.04,0.01
82,0.99,-0.04,0.01
95,1.00,-0.04,0.01
108,1.00,-0.03,0.00
121,1.00,-0.02,-0.00
135,1.00,-0.01,-0.01
149,1.00,-0.01,-0.01
163,1.00,-0.02,-0.01
177,1.00,-0.03,-0.01
191,1.00,-0.03,-0.01
204,1.00,-0.03,-0.00
217,1.00,-0.03,-0.00
231,1.00,-0.03,-0.00
245,0.99,-0.04,-0.00
258,0.99,-0.04,0.00
271,0.98,-0.05,0.00
284,0.98,-0.06,0.00
297,0.97,-0.07,0.00
310,0.97,-0.07,0.00
324,0.94,-0.07,-0.00
338,0.92,-0.08,-0.01
352,0.91,-0.09,-0.01
365,0.90,-0.12,-0.01
378,0.88,-0.14,-0.01
391,0.85,-0.18,-0.02
405,0.84,-0.20,-0.02
418,0.83,-0.21,-0.02
431,0.83,-0.22,-0.03
445,0.83,-0.21,-0.04
459,0.83,-0.17,-0.06
473,0.83,-0.15,-0.07
486,0.83,-0.10,-0.08
500,0.82,-0.06,-0.07
514,0.83,-0.04,-0.08
528,0.85,0.00,-0.08
541,0.85,0.02,-0.08
554,0.83,0.07,-0.08
567,0.83,0.10,-0.07
580,0.81,0.12,-0.07
593,0.81,0.12,-0.05
606,0.81,0.12,-0.01
619,0.81,0.15,0.02
632,0.79,0.18,0.03
645,0.79,0.23,0.03
658,0.79,0.26,0.03
671,0.80,0.33,0.01
684,0.80,0.36,-0.00
697,0.78,0.37,-0.01
710,0.77,0.37,-0.00
723,0.75,0.35,0.03
736,0.75,0.36,0.04
750,0.76,0.42,0.04
763,0.77,0.45,0.03
776,0.77,0.54,0.02
789,0.76,0.57,0.00
802,0.72,0.60,0.01
815,0.71,0.56,0.03
829,0.68,0.57,0.05
842,0.68,0.60,0.08
855,0.67,0.63,0.09
868,0.68,0.71,0.08
881,0.69,0.76,0.07
894,0.68,0.82,0.05
907,0.65,0.84,0.04
920,0.61,0.85,0.04
933,0.59,0.84,0.05
946,0.57,0.83,0.05
959,0.56,0.82,0.06
972,0.54,0.83,0.07
985,0.53,0.85,0.07
998,0.53,0.88,0.07
1011,0.53,0.89,0.04
1024,0.51,0.90,0.05
1037,0.46,0.88,0.05
1050,0.43,0.87,0.04
1063,0.38,0.83,0.03
1076,0.37,0.83,0.02
1089,0.37,0.84,0.02
1102,0.38,0.86,0.02
1115,0.41,0.93,-0.01
1128,0.41,0.96,-0.02
1141,0.39,1.00,-0.03
1154,0.37,1.01,-0.02
1167,0.37,1.01,0.01
1180,0.38,1.02,0.02
1193,0.36,1.05,0.03
1206,0.35,1.07,0.04
1220,0.32,1.09,0.05
1233,0.29,1.09,0.08
