timestamp,accX,accY,accZ
2163,0.72,-0.49,-0.32
2177,0.74,-0.47,-0.38
2191,0.75,-0.44,-0.40
2205,0.74,-0.39,-0.37
2219,0.72,-0.38,-0.31
2233,0.71,-0.34,-0.26
2247,0.67,-0.28,-0.14
2260,0.65,-0.23,-0.08
2274,0.57,-0.14,0.04
2287,0.52,-0.12,0.11
2301,0.44,-0.09,0.28
2315,0.39,-0.04,0.45
2329,0.38,0.01,0.52
2342,0.41,0.21,0.64
2355,0.41,0.33,0.73
2369,0.41,0.60,0.93
2382,0.43,0.86,1.19
2396,0.45,0.94,1.32
2409,0.49,0.99,1.57
2422,0.50,0.94,1.69
2436,0.52,0.83,1.85
2449,0.52,0.80,1.90
2463,0.49,0.68,1.91
2477,0.43,0.54,1.86
2491,0.42,0.49,1.78
2505,0.40,0.40,1.55
2518,0.42,0.36,1.29
2532,0.46,0.37,1.19
2545,0.50,0.44,1.01
2558,0.54,0.51,0.96
2572,0.64,0.63,0.88
2586,0.64,0.69,0.77
2599,0.65,0.66,0.72
2613,0.63,0.50,0.61
2626,0.61,0.41,0.55
2639,0.54,0.21,0.48
2652,0.50,0.12,0.47
2665,0.45,-0.06,0.45
2679,0.42,-0.17,0.47
2693,0.36,-0.40,0.49
2707,0.34,-0.62,0.45
2721,0.36,-0.69,0.39
