timestamp,accX,accY,accZ
2,0.81,-0.07,0.58
16,0.81,-0.06,0.58
30,0.81,-0.06,0.59
44,0.81,-0.06,0.58
58,0.81,-0.06,0.58
72,0.81,-0.06,0.58
86,0.81,-0.07,0.58
100,0.80,-0.07,0.57
113,0.80,-0.07,0.57
127,0.80,-0.07,0.57
141,0.80,-0.07,0.57
155,0.80,-0.03,0.58
169,0.81,-0.06,0.58
183,0.81,-0.05,0.58
197,0.81,-0.05,0.58
211,0.81,-0.05,0.57
225,0.80,-0.05,0.57
238,0.80,-0.06,0.57
252,0.81,-0.06,0.57
265,0.81,-0.06,0.57
279,0.81,-0.07,0.57
292,0.81,-0.07,0.57
305,0.81,-0.07,0.57
318,0.81,-0.07,0.57
332,0.81,-0.07,0.57
346,0.81,-0.07,0.57
360,0.80,-0.08,0.57
374,0.80,-0.08,0.57
388,0.79,-0.08,0.57
402,0.79,-0.08,0.57
415,0.79,-0.07,0.58
428,0.80,-0.06,0.59
442,0.80,-0.06,0.59
456,0.80,-0.05,0.60
469,0.81,-0.06,0.60
483,0.80,-0.06,0.59
497,0.80,-0.07,0.58
511,0.80,-0.07,0.57
524,0.80,-0.08,0.57
538,0.81,-0.07,0.57
552,0.81,-0.07,0.58
565,0.80,-0.07,0.58
579,0.80,-0.07,0.58
593,0.80,-0.07,0.58
607,0.80,-0.07,0.58
621,0.80,-0.07,0.58
635,0.80,-0.06,0.59
648,0.79,-0.06,0.59
662,0.79,-0.07,0.59
676,0.79,-0.07,0.59
690,0.79,-0.07,0.58
704,0.79,-0.07,0.59
718,0.80,-0.07,0.59
731,0.80,-0.07,0.59
745,0.80,-0.06,0.58
759,0.81,-0.06,0.58
773,0.81,-0.06,0.57
787,0.81,-0.07,0.57
802,0.80,-0.06,0.57
815,0.80,-0.06,0.57
829,0.80,-0.06,0.57
842,0.80,-0.06,0.57
855,0.80,-0.06,0.58
869,0.80,-0.06,0.58
883,0.80,-0.07,0.59
897,0.79,-0.07,0.58
911,0.79,-0.07,0.58
924,0.79,-0.07,0.59
938,0.79,-0.06,0.60
952,0.79,-0.05,0.61
966,0.80,-0.04,0.61
980,0.79,-0.05,0.62
994,0.80,-0.05,0.61
1008,0.80,-0.05,0.60
1021,0.80,-0.06,0.59
1035,0.80,-0.06,0.58
1049,0.80,-0.07,0.57
1063,0.80,-0.07,0.57
1077,0.80,-0.08,0.56
1091,0.80,-0.08,0.56
1105,0.80,-0.08,0.56
1118,0.80,-0.08,0.56
1132,0.79,-0.08,0.57
1146,0.79,-0.07,0.59
1159,0.79,-0.07,0.59
1173,0.79,-0.06,0.61
1186,0.79,-0.06,0.61
1199,0.79,-0.06,0.62
1213,0.79,-0.05,0.62
1227,0.79,-0.05,0.62
1241,0.79,-0.06,0.61
1255,0.80,-0.06,0.59
1269,0.80,-0.07,0.58
1282,0.80,-0.08,0.56
1296,0.80,-0.08,0.55
1310,0.80,-0.08,0.54
1323,0.80,-0.08,0.55
1337,0.80,-0.07,0.56
1351,0.80,-0.06,0.57
1364,0.80,-0.06,0.58
1378,0.80,-0.06,0.59
1392,0.79,-0.06,0.60
1406,0.79,-0.06,0.61
1420,0.79,-0.06,0.61
1434,0.79,-0.07,0.61
1448,0.79,-0.07,0.61
1461,0.79,-0.07,0.61
1475,0.79,-0.07,0.61
1488,0.79,-0.06,0.60
1502,0.79,-0.06,0.59
1516,0.80,-0.07,0.59
1530,0.80,-0.07,0.57
1543,0.80,-0.08,0.57
1556,0.80,-0.08,0.56
1569,0.79,-0.08,0.56
1582,0.79,-0.08,0.57
1596,0.79,-0.08,0.58
1610,0.80,-0.07,0.58
1624,0.79,-0.07,0.58
1638,0.79,-0.07,0.59
1652,0.79,-0.06,0.60
1666,0.79,-0.06,0.60
1680,0.79,-0.06,0.61
1694,0.80,-0.05,0.61
1708,0.80,-0.04,0.61
1721,0.80,-0.04,0.61
1735,0.80,-0.04,0.60
1749,0.79,-0.04,0.60
1763,0.80,-0.05,0.59
1777,0.80,-0.05,0.58
1791,0.80,-0.06,0.57
1805,0.80,-0.06,0.56
1819,0.80,-0.06,0.56
1833,0.80,-0.06,0.56
1846,0.80,-0.06,0.56
1860,0.80,-0.06,0.56
1874,0.80,-0.05,0.57
1887,0.80,-0.05,0.58
1901,0.80,-0.05,0.58
1915,0.80,-0.04,0.59
1929,0.80,-0.04,0.60
1943,0.80,-0.04,0.60
1956,0.80,-0.05,0.60
1970,0.79,-0.04,0.60
1983,0.79,-0.05,0.59
1997,0.80,-0.05,0.58
2011,0.79,-0.05,0.58
2025,0.80,-0.05,0.57
2039,0.80,-0.04,0.58
2052,0.80,-0.04,0.58
2066,0.80,-0.04,0.58
2080,0.80,-0.05,0.58
2093,0.80,-0.05,0.57
2106,0.80,-0.05,0.57
2120,0.80,-0.06,0.57
2134,0.80,-0.06,0.58
2148,0.80,-0.06,0.58
2162,0.79,-0.05,0.59
2175,0.80,-0.05,0.59
2189,0.79,-0.05,0.60
2202,0.79,-0.04,0.61
2216,0.79,-0.04,0.62
2229,0.79,-0.04,0.62
2243,0.79,-0.03,0.62
2256,0.79,-0.03,0.61
2270,0.80,-0.04,0.60
2283,0.80,-0.04,0.60
2296,0.80,-0.05,0.58
2310,0.80,-0.06,0.57
2324,0.80,-0.06,0.56
2338,0.80,-0.06,0.56
2352,0.80,-0.06,0.56
2366,0.80,-0.06,0.57
2380,0.80,-0.05,0.57
2394,0.80,-0.05,0.59
2408,0.80,-0.05,0.60
2422,0.79,-0.05,0.60
2436,0.79,-0.05,0.61
2449,0.79,-0.05,0.61
2463,0.79,-0.05,0.61
2477,0.79,-0.05,0.61
2490,0.79,-0.06,0.60
2504,0.79,-0.06,0.60
2517,0.79,-0.06,0.59
2531,0.79,-0.06,0.58
2545,0.80,-0.06,0.58
2559,0.80,-0.06,0.57
2572,0.80,-0.06,0.57
2586,0.80,-0.06,0.57
2600,0.80,-0.06,0.57
2614,0.79,-0.06,0.58
2627,0.80,-0.06,0.58
2641,0.80,-0.06,0.59
2654,0.79,-0.05,0.59
2668,0.79,-0.05,0.60
2681,0.79,-0.05,0.61
2694,0.79,-0.04,0.61
2708,0.79,-0.04,0.62
2722,0.80,-0.04,0.61
2736,0.80,-0.04,0.61
