timestamp,accX,accY,accZ
2,0.61,0.50,0.58
15,0.61,0.50,0.58
29,0.61,0.51,0.58
43,0.61,0.51,0.59
57,0.61,0.51,0.59
71,0.61,0.51,0.59
85,0.60,0.51,0.59
99,0.60,0.51,0.60
113,0.60,0.50,0.60
127,0.60,0.50,0.59
141,0.60,0.50,0.60
155,0.61,0.51,0.59
169,0.62,0.52,0.58
183,0.65,0.54,0.56
197,0.70,0.62,0.49
210,0.74,0.67,0.43
224,0.79,0.81,0.26
238,0.81,0.88,0.18
252,0.83,0.98,0.08
265,0.86,0.98,0.05
279,0.83,0.99,0.05
293,0.78,0.97,0.10
307,0.75,0.94,0.21
320,0.68,0.83,0.28
334,0.61,0.75,0.40
348,0.56,0.72,0.46
362,0.51,0.64,0.61
376,0.42,0.60,0.82
390,0.37,0.58,0.92
404,0.30,0.51,1.11
418,0.26,0.37,1.27
432,0.20,0.28,1.34
445,0.14,0.11,1.45
459,0.12,0.03,1.50
473,0.09,-0.13,1.57
487,0.08,-0.26,1.60
501,0.07,-0.33,1.61
515,0.07,-0.43,1.63
528,0.07,-0.44,1.62
541,0.05,-0.38,1.56
555,0.03,-0.28,1.46
569,0.01,-0.23,1.39
583,-0.00,-0.09,1.24
596,-0.00,-0.01,1.15
610,0.02,0.17,0.96
624,0.07,0.31,0.67
638,0.09,0.37,0.55
651,0.13,0.48,0.36
665,0.18,0.54,0.17
679,0.31,0.70,0.06
693,0.47,0.84,-0.18
707,0.58,0.88,-0.31
720,0.74,0.91,-0.64
734,0.94,0.96,-0.94
747,1.01,1.00,-1.08
760,1.21,1.05,-1.29
774,1.29,1.08,-1.37
788,1.30,1.16,-1.43
802,1.33,1.15,-1.35
816,1.32,1.15,-1.26
830,1.27,1.15,-1.02
843,1.22,1.14,-0.90
857,1.16,1.16,-0.68
870,1.10,1.25,-0.47
884,1.04,1.30,-0.37
898,0.94,1.33,-0.16
912,0.86,1.30,-0.05
926,0.71,1.14,0.15
939,0.55,1.04,0.36
952,0.45,1.00,0.51
966,0.27,0.96,0.74
979,0.22,0.93,0.85
993,0.06,0.74,1.08
1006,-0.02,0.58,1.23
1020,-0.14,0.18,1.48
1033,-0.23,-0.18,1.66
1047,-0.25,-0.34,1.73
1061,-0.28,-0.63,1.79
1075,-0.29,-0.89,1.78
1088,-0.28,-1.00,1.77
1102,-0.25,-1.18,1.69
1115,-0.22,-1.22,1.64
1129,-0.17,-1.22,1.48
1143,-0.10,-1.15,1.27
1157,-0.06,-1.11,1.14
1171,0.01,-0.99,0.89
1185,0.04,-0.92,0.77
1199,0.13,-0.75,0.53
1213,0.22,-0.54,0.32
1227,0.30,-0.43,0.24
1241,0.44,-0.18,0.09
1254,0.65,0.15,-0.09
1268,0.75,0.33,-0.17
1281,0.94,0.68,-0.32
1294,1.05,0.84,-0.39
1308,1.31,1.09,-0.57
1321,1.43,1.16,-0.68
1335,1.57,1.20,-0.80
1348,1.60,1.02,-0.84
1361,1.58,0.88,-0.84
1375,1.45,0.59,-0.82
1389,1.34,0.48,-0.80
1403,1.11,0.32,-0.73
1417,0.83,0.22,-0.61
1431,0.72,0.18,-0.54
1445,0.48,0.12,-0.35
1459,0.25,0.05,-0.09
1473,0.12,0.01,0.06
1486,-0.14,-0.12,0.39
1500,-0.25,-0.21,0.58
1514,-0.41,-0.34,0.99
1528,-0.48,-0.38,1.41
1541,-0.51,-0.42,1.63
1555,-0.58,-0.62,2.06
1569,-0.60,-0.85,2.40
1583,-0.61,-0.84,2.49
1597,-0.51,-0.60,2.47
1611,-0.49,-0.47,2.42
1625,-0.45,-0.27,2.24
1639,-0.38,-0.06,1.94
1653,-0.32,0.07,1.77
1667,-0.15,0.39,1.43
1681,-0.02,0.64,1.15
1694,0.06,0.73,1.03
1708,0.19,0.87,0.84
1721,0.28,0.94,0.75
1734,0.49,1.07,0.60
1748,0.64,1.26,0.43
1762,0.83,1.32,0.35
1776,1.03,1.36,0.19
1789,1.12,1.37,0.10
1802,1.28,1.54,-0.08
1816,1.33,1.68,-0.19
1830,1.35,1.80,-0.33
1844,1.25,1.60,-0.30
1858,1.16,1.46,-0.25
1872,1.00,1.20,-0.14
1886,0.83,1.04,-0.05
1900,0.73,0.99,0.01
1914,0.53,0.97,0.17
1927,0.39,0.99,0.47
1941,0.19,1.01,0.67
1955,-0.01,0.88,1.03
1969,-0.08,0.74,1.23
1983,-0.22,0.49,1.58
1997,-0.33,0.24,1.85
2011,-0.36,0.10,1.96
2024,-0.45,-0.18,2.13
2038,-0.52,-0.47,2.20
2052,-0.53,-0.59,2.19
2066,-0.52,-0.73,2.10
2080,-0.51,-0.76,2.03
2094,-0.48,-0.77,1.84
2108,-0.43,-0.76,1.60
2122,-0.40,-0.76,1.47
2136,-0.33,-0.71,1.20
2150,-0.22,-0.67,0.97
2164,-0.18,-0.59,0.85
2178,-0.06,-0.46,0.60
2193,0.10,-0.30,0.33
2207,0.18,-0.22,0.23
2220,0.34,-0.07,0.03
2234,0.43,0.07,-0.12
2248,0.59,0.16,-0.19
2261,0.73,0.30,-0.28
2275,0.79,0.39,-0.34
2289,0.99,0.62,-0.52
2303,1.11,0.84,-0.69
2317,1.20,0.90,-0.75
2331,1.31,0.89,-0.74
2345,1.37,0.81,-0.66
2358,1.37,0.78,-0.59
2372,1.32,0.74,-0.48
2386,1.28,0.71,-0.43
2400,1.17,0.66,-0.31
2414,1.02,0.58,-0.17
2428,0.94,0.55,-0.09
2442,0.76,0.48,0.05
2456,0.59,0.40,0.19
2470,0.51,0.36,0.25
2484,0.34,0.26,0.42
2498,0.23,0.21,0.53
2511,0.08,0.12,0.73
2525,-0.01,0.01,0.91
2539,-0.03,-0.05,1.00
2553,-0.07,-0.20,1.20
2566,-0.09,-0.27,1.30
2580,-0.08,-0.30,1.48
2594,-0.06,-0.22,1.63
2608,-0.06,-0.16,1.71
2622,-0.10,-0.08,1.89
2636,-0.10,-0.07,1.97
2650,-0.11,-0.07,1.97
2664,-0.07,0.01,1.87
2677,-0.06,0.07,1.79
2691,-0.01,0.22,1.57
2705,0.06,0.33,1.32
2719,0.10,0.38,1.20
2733,0.18,0.44,0.96
2746,0.27,0.51,0.75
