timestamp,accX,accY,accZ
2,0.82,0.09,0.55
16,0.83,0.21,0.68
29,0.84,0.25,0.81
43,0.84,0.21,0.81
57,0.83,0.08,0.71
71,0.82,-0.09,0.58
85,0.82,-0.15,0.52
99,0.83,-0.21,0.46
113,0.83,-0.21,0.40
127,0.83,-0.21,0.39
141,0.80,-0.23,0.33
155,0.80,-0.23,0.39
169,0.80,-0.16,0.49
182,0.82,0.04,0.73
196,0.84,0.13,0.81
210,0.89,0.21,0.86
224,0.90,0.15,0.79
238,0.90,0.09,0.72
252,0.87,-0.04,0.56
266,0.84,-0.17,0.41
280,0.83,-0.23,0.34
294,0.85,-0.23,0.36
307,0.85,-0.16,0.43
321,0.86,0.06,0.62
335,0.88,0.17,0.70
349,0.88,0.16,0.68
363,0.86,0.03,0.60
376,0.84,-0.06,0.52
389,0.81,-0.25,0.35
403,0.78,-0.38,0.21
417,0.78,-0.41,0.17
431,0.77,-0.38,0.15
445,0.78,-0.24,0.30
458,0.79,-0.14,0.41
472,0.82,0.10,0.65
486,0.83,0.18,0.74
499,0.85,0.21,0.83
513,0.82,0.15,0.80
527,0.84,0.09,0.75
541,0.81,-0.03,0.62
554,0.80,-0.09,0.54
568,0.81,-0.22,0.37
582,0.81,-0.28,0.24
595,0.82,-0.29,0.19
609,0.83,-0.31,0.18
622,0.83,-0.27,0.24
636,0.85,-0.05,0.52
649,0.86,0.10,0.69
663,0.91,0.37,0.94
677,0.95,0.45,1.00
691,0.95,0.40,0.98
705,0.91,0.21,0.82
719,0.85,-0.02,0.61
733,0.83,-0.15,0.49
747,0.81,-0.34,0.26
761,0.80,-0.42,0.11
775,0.78,-0.42,0.09
789,0.77,-0.33,0.19
803,0.78,-0.07,0.47
817,0.80,0.06,0.61
831,0.84,0.26,0.78
845,0.85,0.28,0.82
858,0.85,0.20,0.81
871,0.84,0.08,0.70
884,0.82,-0.02,0.62
898,0.81,-0.19,0.47
912,0.81,-0.26,0.40
925,0.81,-0.28,0.34
939,0.81,-0.24,0.33
953,0.82,-0.18,0.34
967,0.81,-0.13,0.39
981,0.80,-0.13,0.41
994,0.78,-0.17,0.44
1008,0.79,-0.12,0.55
1022,0.81,-0.04,0.64
1036,0.84,0.15,0.80
1050,0.86,0.26,0.86
1063,0.88,0.25,0.86
1077,0.87,0.15,0.78
1091,0.86,0.08,0.71
1104,0.83,-0.06,0.57
1117,0.83,-0.14,0.50
1130,0.82,-0.24,0.37
1143,0.81,-0.27,0.32
1157,0.79,-0.29,0.28
1171,0.78,-0.23,0.36
1184,0.80,-0.16,0.45
1197,0.82,0.05,0.68
1210,0.83,0.15,0.78
1224,0.84,0.23,0.88
1238,0.85,0.18,0.83
1252,0.84,0.12,0.76
1266,0.83,-0.05,0.56
1280,0.82,-0.13,0.45
1293,0.81,-0.27,0.27
1306,0.80,-0.34,0.16
1320,0.80,-0.35,0.14
1334,0.80,-0.28,0.20
1348,0.81,-0.19,0.31
1361,0.84,0.10,0.63
1375,0.87,0.35,0.90
1388,0.89,0.39,0.96
1402,0.90,0.31,0.93
1415,0.89,0.23,0.85
1428,0.85,0.02,0.65
1442,0.83,-0.10,0.42
1456,0.82,-0.28,0.32
1470,0.81,-0.37,0.17
1483,0.80,-0.38,0.13
1497,0.79,-0.35,0.15
1511,0.78,-0.15,0.38
1525,0.80,-0.04,0.50
1539,0.81,0.15,0.71
1553,0.82,0.18,0.79
1567,0.82,0.15,0.79
1581,0.83,0.05,0.73
1595,0.83,-0.01,0.68
1609,0.84,-0.10,0.61
1623,0.84,-0.09,0.59
1637,0.83,-0.07,0.58
1651,0.83,-0.04,0.56
1665,0.82,-0.07,0.52
1679,0.82,-0.10,0.49
1693,0.80,-0.19,0.43
1707,0.79,-0.25,0.37
1720,0.79,-0.28,0.34
1734,0.77,-0.27,0.32
1747,0.78,-0.24,0.34
1760,0.78,-0.07,0.52
1773,0.80,0.04,0.63
1786,0.83,0.25,0.82
1799,0.85,0.31,0.87
1813,0.88,0.33,0.87
1826,0.88,0.22,0.78
1840,0.86,0.16,0.70
1854,0.84,-0.06,0.54
1868,0.83,-0.16,0.45
1882,0.82,-0.29,0.29
1896,0.79,-0.33,0.22
1910,0.78,-0.31,0.24
1923,0.77,-0.18,0.38
1937,0.79,0.02,0.61
1951,0.80,0.11,0.72
1965,0.82,0.21,0.84
1979,0.83,0.21,0.86
1993,0.84,0.14,0.82
2007,0.83,0.02,0.71
2021,0.82,-0.06,0.64
2035,0.81,-0.17,0.50
2049,0.79,-0.21,0.41
2063,0.80,-0.20,0.41
2076,0.80,-0.11,0.45
2090,0.80,-0.07,0.51
2104,0.80,-0.03,0.54
2118,0.78,-0.07,0.58
2131,0.77,-0.09,0.59
2145,0.78,-0.11,0.63
2159,0.79,-0.03,0.70
2172,0.80,0.00,0.71
2186,0.83,0.04,0.69
2200,0.84,0.05,0.65
2213,0.85,0.01,0.57
2227,0.84,-0.08,0.47
2241,0.83,-0.13,0.43
2255,0.80,-0.22,0.37
2269,0.80,-0.23,0.43
2283,0.79,-0.13,0.49
2296,0.80,0.04,0.69
2309,0.81,0.13,0.77
2323,0.83,0.24,0.84
2336,0.84,0.23,0.82
2350,0.83,0.12,0.72
2363,0.83,-0.05,0.56
2377,0.82,-0.13,0.47
2391,0.82,-0.30,0.30
2405,0.81,-0.35,0.23
2419,0.79,-0.37,0.18
2433,0.78,-0.24,0.28
2447,0.78,-0.12,0.40
2460,0.81,0.14,0.66
2474,0.86,0.30,0.83
2488,0.86,0.31,0.86
2502,0.87,0.24,0.83
2516,0.86,0.19,0.78
2530,0.85,0.04,0.64
2544,0.84,-0.10,0.49
2558,0.83,-0.14,0.42
2572,0.81,-0.23,0.30
2586,0.78,-0.28,0.22
2600,0.77,-0.32,0.20
2613,0.75,-0.36,0.21
2626,0.75,-0.34,0.29
2640,0.74,-0.17,0.52
2654,0.76,0.06,0.79
2667,0.79,0.16,0.90
2680,0.83,0.29,1.07
2693,0.84,0.34,1.11
2707,0.86,0.32,1.08
2721,0.86,0.26,0.93
2735,0.84,0.10,0.81
