timestamp,accX,accY,accZ
2,0.80,-0.17,0.60
16,0.82,-0.17,0.64
30,0.78,-0.14,0.63
44,0.75,-0.18,0.60
58,0.73,-0.23,0.56
72,0.70,-0.37,0.45
86,0.67,-0.48,0.26
100,0.69,-0.49,0.16
113,0.73,-0.43,-0.06
127,0.74,-0.41,-0.31
141,0.78,-0.47,-0.44
155,0.78,-0.51,-0.71
168,0.77,-0.51,-0.81
181,0.78,-0.31,-0.80
194,0.77,-0.15,-0.65
207,0.77,0.25,-0.05
220,0.76,0.44,0.30
233,0.81,0.72,1.14
246,0.83,0.79,1.48
259,0.89,0.49,1.98
272,0.89,0.00,2.09
285,0.88,-0.19,1.97
299,0.77,-0.60,1.56
313,0.72,-0.72,1.29
326,0.65,-0.77,0.63
340,0.62,-0.78,0.00
354,0.61,-0.70,-0.29
368,0.76,-0.43,-0.82
382,0.84,-0.20,-1.02
396,0.97,0.27,-1.24
409,1.06,0.60,-1.22
422,1.10,0.77,-1.11
435,1.06,1.02,-0.74
448,1.02,1.07,-0.52
461,0.90,1.00,-0.06
474,0.83,0.90,0.17
487,0.71,0.64,0.58
500,0.67,0.52,0.75
513,0.55,0.35,1.03
526,0.50,0.25,1.20
540,0.42,0.03,1.48
554,0.35,-0.12,1.63
567,0.33,-0.19,1.66
581,0.35,-0.25,1.69
595,0.34,-0.25,1.72
608,0.34,-0.13,1.78
622,0.35,0.02,1.80
635,0.34,0.05,1.77
649,0.30,-0.04,1.69
663,0.32,-0.08,1.65
676,0.31,-0.13,1.49
689,0.29,-0.17,1.41
702,0.28,-0.30,1.25
715,0.26,-0.36,1.14
728,0.25,-0.46,0.93
741,0.25,-0.54,0.64
754,0.31,-0.56,0.55
767,0.33,-0.65,0.31
781,0.34,-0.69,0.21
795,0.39,-0.80,0.03
809,0.41,-0.83,-0.09
823,0.47,-0.85,-0.13
836,0.47,-0.82,-0.20
850,0.47,-0.81,-0.23
864,0.48,-0.83,-0.25
878,0.51,-0.80,-0.32
892,0.52,-0.78,-0.33
906,0.54,-0.76,-0.31
920,0.53,-0.77,-0.23
934,0.50,-0.76,-0.18
947,0.46,-0.71,-0.13
960,0.45,-0.68,-0.10
973,0.54,-0.54,0.08
986,0.57,-0.48,0.15
999,0.62,-0.29,0.21
1012,0.63,-0.19,0.26
1025,0.62,0.00,0.34
1039,0.61,0.11,0.38
1053,0.55,0.29,0.50
1067,0.74,0.54,0.80
1080,0.80,0.72,0.91
1093,0.99,1.16,1.15
1106,1.11,1.30,1.26
1120,1.24,1.35,1.34
1134,1.29,1.09,1.16
1147,1.28,0.94,1.06
1161,1.19,0.75,0.89
1174,1.11,0.68,0.82
1187,0.98,0.50,0.72
1200,0.94,0.43,0.70
1213,0.84,0.35,0.62
1226,0.80,0.35,0.60
1239,0.76,0.45,0.56
