timestamp,accX,accY,accZ
2,0.90,0.33,0.09
16,0.91,0.33,0.10
29,0.91,0.33,0.10
42,0.91,0.34,0.11
56,0.91,0.34,0.11
70,0.91,0.35,0.11
83,0.92,0.35,0.12
96,0.92,0.35,0.12
109,0.93,0.36,0.12
122,0.93,0.37,0.11
136,0.93,0.38,0.11
149,0.92,0.39,0.11
163,0.93,0.38,0.10
176,0.94,0.37,0.10
189,0.94,0.37,0.10
202,0.95,0.37,0.10
215,0.95,0.38,0.10
229,0.96,0.39,0.10
243,0.97,0.39,0.10
256,1.00,0.40,0.12
269,1.00,0.43,0.13
282,1.03,0.48,0.15
295,1.05,0.51,0.15
308,1.05,0.59,0.16
321,1.05,0.62,0.19
334,1.04,0.63,0.21
347,1.01,0.60,0.26
361,0.99,0.59,0.30
374,0.97,0.55,0.36
387,0.96,0.53,0.37
400,0.94,0.47,0.40
413,0.93,0.43,0.40
427,0.90,0.35,0.41
441,0.87,0.26,0.42
455,0.86,0.21,0.42
468,0.84,0.15,0.41
481,0.83,0.13,0.40
495,0.82,0.07,0.39
508,0.82,0.06,0.37
521,0.78,0.04,0.33
535,0.77,0.01,0.29
548,0.76,-0.00,0.27
561,0.75,-0.01,0.21
575,0.74,-0.01,0.18
588,0.72,0.01,0.09
602,0.71,0.02,0.05
615,0.68,0.04,-0.01
629,0.68,0.04,-0.05
643,0.70,0.07,-0.07
657,0.71,0.15,-0.14
671,0.69,0.23,-0.22
684,0.69,0.24,-0.25
698,0.70,0.26,-0.31
712,0.73,0.27,-0.33
726,0.74,0.30,-0.38
740,0.75,0.35,-0.44
753,0.76,0.36,-0.47
766,0.77,0.37,-0.50
779,0.76,0.35,-0.50
792,0.79,0.34,-0.50
806,0.77,0.35,-0.49
820,0.75,0.36,-0.47
833,0.74,0.36,-0.46
847,0.73,0.36,-0.45
861,0.69,0.36,-0.42
874,0.68,0.35,-0.41
888,0.67,0.35,-0.40
902,0.62,0.39,-0.39
915,0.62,0.41,-0.41
928,0.59,0.46,-0.42
942,0.56,0.47,-0.42
956,0.54,0.48,-0.42
969,0.53,0.49,-0.42
982,0.52,0.50,-0.42
995,0.54,0.56,-0.43
1008,0.53,0.60,-0.44
1021,0.52,0.70,-0.47
1035,0.51,0.74,-0.49
1048,0.49,0.82,-0.54
1061,0.48,0.84,-0.55
1075,0.49,0.83,-0.56
1089,0.49,0.83,-0.57
1103,0.50,0.84,-0.58
1116,0.51,0.88,-0.59
1130,0.51,0.91,-0.60
1144,0.51,0.98,-0.63
1157,0.50,1.01,-0.66
1170,0.50,1.01,-0.66
1184,0.49,1.00,-0.66
1198,0.47,1.00,-0.65
1212,0.44,0.99,-0.62
1226,0.41,0.94,-0.56
1240,0.40,0.92,-0.54
1253,0.38,0.92,-0.50
1267,0.37,0.93,-0.49
1281,0.34,0.95,-0.46
1294,0.32,0.97,-0.44
1308,0.30,0.98,-0.44
1322,0.25,0.99,-0.43
1336,0.24,1.01,-0.39
1350,0.23,1.03,-0.37
1364,0.20,1.13,-0.29
1378,0.19,1.19,-0.25
1391,0.18,1.31,-0.18
1404,0.18,1.36,-0.09
1417,0.19,1.45,-0.05
1431,0.18,1.51,0.05
1445,0.20,1.51,0.09
1458,0.20,1.49,0.13
1471,0.20,1.47,0.13
1484,0.17,1.44,0.11
1497,0.17,1.42,0.09
1510,0.18,1.34,0.08
1523,0.18,1.29,0.08
1536,0.18,1.21,0.11
1549,0.18,1.21,0.12
1563,0.15,1.18,0.14
1576,0.16,1.20,0.19
1589,0.17,1.21,0.22
1602,0.19,1.24,0.32
1615,0.22,1.27,0.36
1628,0.28,1.35,0.40
1641,0.32,1.39,0.40
1655,0.37,1.39,0.41
1669,0.39,1.33,0.41
1682,0.36,1.31,0.41
1696,0.33,1.26,0.43
1709,0.35,1.23,0.43
1722,0.38,1.18,0.42
1735,0.38,1.15,0.41
1748,0.38,1.10,0.38
1762,0.39,1.08,0.39
1775,0.41,1.03,0.39
1788,0.46,0.96,0.39
1802,0.46,0.93,0.39
1815,0.50,0.90,0.39
1828,0.49,0.88,0.38
1841,0.46,0.81,0.39
1854,0.46,0.76,0.40
1868,0.50,0.68,0.42
1881,0.53,0.67,0.42
1894,0.57,0.68,0.39
1908,0.58,0.63,0.38
1921,0.58,0.59,0.37
1934,0.60,0.52,0.37
1947,0.61,0.49,0.36
1960,0.65,0.46,0.33
1974,0.67,0.45,0.32
1988,0.68,0.42,0.30
2001,0.69,0.36,0.29
2014,0.71,0.34,0.29
2027,0.73,0.28,0.28
2041,0.73,0.26,0.28
2054,0.76,0.24,0.26
2067,0.76,0.24,0.25
2080,0.76,0.20,0.24
2093,0.78,0.19,0.23
2106,0.81,0.15,0.22
2119,0.81,0.13,0.21
2132,0.81,0.07,0.21
2145,0.81,0.04,0.21
2159,0.83,0.01,0.20
2173,0.82,-0.03,0.18
2186,0.82,-0.06,0.18
2199,0.81,-0.11,0.18
2212,0.81,-0.13,0.18
2225,0.81,-0.16,0.17
2238,0.83,-0.16,0.16
2251,0.82,-0.17,0.14
2264,0.82,-0.17,0.13
2277,0.81,-0.18,0.11
2291,0.80,-0.21,0.12
2305,0.80,-0.23,0.11
2318,0.81,-0.25,0.11
2331,0.81,-0.25,0.11
2345,0.83,-0.24,0.11
2358,0.84,-0.23,0.11
2372,0.82,-0.20,0.10
2386,0.80,-0.20,0.09
2400,0.81,-0.20,0.09
2413,0.81,-0.19,0.08
2427,0.82,-0.18,0.08
2441,0.82,-0.15,0.06
2454,0.83,-0.11,0.02
2468,0.82,-0.10,0.01
2482,0.83,-0.10,0.00
2496,0.84,-0.09,-0.01
2510,0.85,-0.07,-0.02
2523,0.84,-0.03,-0.05
2537,0.83,-0.01,-0.08
2550,0.82,-0.01,-0.11
2564,0.82,-0.04,-0.12
2577,0.83,-0.05,-0.13
2591,0.85,-0.05,-0.17
2604,0.84,-0.03,-0.20
2617,0.82,0.00,-0.28
2631,0.82,0.02,-0.30
2645,0.87,0.06,-0.33
2659,0.93,0.14,-0.34
2672,0.95,0.19,-0.35
