timestamp,accX,accY,accZ
1,0.99,0.05,0.02
15,0.99,0.06,0.02
28,0.99,0.07,0.02
42,0.99,0.08,0.01
55,0.99,0.08,0.01
68,0.99,0.07,0.01
81,0.99,0.06,0.01
94,1.00,0.06,0.01
107,1.00,0.06,0.01
120,1.00,0.06,0.01
133,1.00,0.07,0.00
147,1.00,0.08,-0.00
160,1.00,0.07,-0.01
173,1.00,0.07,-0.01
186,1.00,0.07,-0.01
199,1.00,0.07,-0.01
212,0.99,0.07,-0.01
225,0.99,0.06,-0.01
238,0.98,0.04,-0.00
251,0.98,0.03,0.00
264,0.96,0.01,0.00
278,0.96,-0.00,0.01
292,0.95,-0.01,0.00
305,0.93,-0.01,0.00
318,0.92,-0.02,0.00
331,0.91,-0.04,0.00
344,0.89,-0.05,0.00
358,0.89,-0.07,0.01
371,0.89,-0.07,0.01
384,0.89,-0.05,0.02
397,0.88,-0.03,0.02
411,0.88,-0.01,0.02
424,0.88,0.03,0.02
437,0.88,0.04,0.03
450,0.88,0.04,0.04
463,0.88,0.05,0.04
476,0.87,0.07,0.05
489,0.87,0.09,0.04
502,0.86,0.12,0.03
515,0.86,0.14,0.02
528,0.85,0.16,0.01
542,0.86,0.19,-0.00
555,0.86,0.21,-0.01
568,0.86,0.26,-0.03
582,0.86,0.27,-0.04
595,0.86,0.31,-0.05
608,0.86,0.32,-0.06
621,0.86,0.34,-0.06
634,0.86,0.34,-0.07
647,0.85,0.36,-0.07
660,0.84,0.37,-0.08
674,0.84,0.40,-0.09
687,0.83,0.43,-0.10
700,0.83,0.44,-0.09
714,0.83,0.46,-0.08
727,0.83,0.47,-0.07
741,0.81,0.49,-0.07
754,0.80,0.49,-0.08
768,0.78,0.50,-0.09
781,0.77,0.50,-0.08
795,0.76,0.50,-0.07
809,0.73,0.52,-0.06
823,0.71,0.53,-0.03
836,0.69,0.53,-0.02
849,0.68,0.55,-0.01
862,0.67,0.56,-0.01
875,0.65,0.58,-0.02
888,0.63,0.59,-0.02
902,0.61,0.61,-0.01
915,0.61,0.62,-0.02
928,0.60,0.65,-0.02
942,0.59,0.67,-0.05
955,0.58,0.73,-0.06
968,0.56,0.76,-0.08
982,0.55,0.77,-0.09
995,0.53,0.76,-0.08
1009,0.53,0.76,-0.07
1023,0.52,0.76,-0.05
1036,0.52,0.77,-0.06
1049,0.52,0.80,-0.07
1062,0.49,0.84,-0.09
1075,0.48,0.85,-0.09
1088,0.44,0.87,-0.08
1101,0.43,0.88,-0.07
1115,0.43,0.91,-0.05
1129,0.43,0.93,-0.06
1142,0.43,0.97,-0.08
1155,0.43,0.99,-0.09
1168,0.38,1.03,-0.08
1181,0.36,1.03,-0.05
1194,0.33,1.00,-0.04
1208,0.32,1.00,-0.04
1221,0.30,1.01,-0.05
1234,0.28,1.02,-0.04
1247,0.26,1.03,-0.04
1261,0.22,1.03,-0.04
1275,0.18,1.01,-0.04
1288,0.17,1.00,-0.04
1301,0.15,1.00,-0.02
1314,0.14,1.00,-0.03
1328,0.11,1.05,-0.04
1341,0.09,1.07,-0.05
1354,0.05,1.09,-0.04
1367,0.05,1.09,-0.04
1380,0.03,1.07,-0.03
1394,0.02,1.06,-0.04
1407,0.00,1.06,-0.06
1420,-0.03,1.06,-0.09
1434,-0.05,1.07,-0.12
1447,-0.10,1.07,-0.16
1461,-0.10,1.05,-0.16
1474,-0.10,1.03,-0.18
1488,-0.11,1.02,-0.19
1501,-0.12,1.02,-0.20
1514,-0.11,1.04,-0.22
1527,-0.11,1.05,-0.23
1541,-0.10,1.07,-0.23
1554,-0.09,1.06,-0.21
1568,-0.08,1.18,-0.28
1582,-0.05,1.23,-0.25
1595,-0.02,1.25,-0.24
1609,0.01,1.34,-0.26
1622,0.02,1.39,-0.27
1636,0.01,1.45,-0.26
1650,0.02,1.44,-0.25
1664,0.02,1.38,-0.24
1678,-0.02,1.32,-0.25
1692,-0.04,1.28,-0.24
1706,-0.07,1.19,-0.23
1720,-0.13,1.11,-0.21
1733,-0.15,1.07,-0.20
1747,-0.18,1.01,-0.20
1760,-0.19,1.00,-0.20
1773,-0.21,0.97,-0.18
1787,-0.21,0.95,-0.16
1801,-0.21,0.95,-0.15
1815,-0.20,0.94,-0.14
1828,-0.19,0.94,-0.14
1841,-0.19,0.95,-0.14
1855,-0.20,0.96,-0.14
1869,-0.20,0.95,-0.14
1882,-0.19,0.94,-0.13
1896,-0.19,0.94,-0.13
1910,-0.19,0.94,-0.13
1924,-0.19,0.95,-0.15
1938,-0.19,0.95,-0.16
1951,-0.19,0.94,-0.16
1965,-0.18,0.94,-0.16
1979,-0.18,0.95,-0.18
1992,-0.18,0.95,-0.18
2005,-0.17,0.94,-0.18
2019,-0.18,0.94,-0.18
2033,-0.18,0.93,-0.18
2046,-0.17,0.94,-0.17
2060,-0.17,0.95,-0.17
2073,-0.17,0.96,-0.17
