timestamp,accX,accY,accZ
1,0.99,0.15,0.04
15,0.99,0.14,0.04
28,0.99,0.14,0.04
42,0.99,0.14,0.04
56,0.99,0.14,0.04
70,0.99,0.14,0.04
83,0.99,0.14,0.04
96,0.99,0.14,0.04
109,0.99,0.14,0.04
122,0.99,0.15,0.04
135,0.99,0.15,0.04
148,0.98,0.15,0.04
161,0.98,0.14,0.04
174,0.99,0.13,0.04
187,0.99,0.13,0.04
200,0.99,0.14,0.04
213,0.99,0.15,0.03
227,0.99,0.15,0.03
241,0.99,0.15,0.03
255,1.00,0.14,0.03
269,1.00,0.15,0.03
282,0.99,0.15,0.03
295,0.98,0.15,0.03
308,0.98,0.14,0.03
321,0.99,0.13,0.03
334,0.99,0.13,0.03
347,0.98,0.12,0.04
360,0.98,0.12,0.04
374,0.98,0.13,0.04
388,0.98,0.14,0.03
401,0.98,0.14,0.03
414,0.98,0.14,0.04
427,0.97,0.13,0.04
440,0.96,0.11,0.04
453,0.97,0.10,0.04
466,0.98,0.11,0.03
479,0.97,0.12,0.03
492,0.97,0.12,0.04
505,0.96,0.12,0.04
518,0.97,0.11,0.04
531,0.98,0.11,0.04
544,0.97,0.12,0.03
557,0.98,0.12,0.03
571,0.98,0.13,0.02
584,0.97,0.14,0.02
597,0.97,0.14,0.02
610,0.99,0.14,0.02
623,0.99,0.16,0.01
637,0.98,0.17,0.01
651,0.98,0.17,0.01
664,0.98,0.16,0.01
677,0.98,0.16,0.01
690,0.98,0.14,0.01
703,0.99,0.15,0.01
716,0.99,0.15,0.01
730,1.00,0.17,0.01
743,1.00,0.18,0.00
756,1.06,0.22,-0.00
770,1.09,0.26,-0.01
784,1.11,0.34,-0.03
797,1.11,0.38,-0.04
810,1.08,0.40,-0.04
823,1.07,0.37,-0.03
836,1.05,0.29,-0.00
849,1.04,0.22,0.03
862,1.00,0.15,0.04
875,0.96,0.06,0.07
889,0.95,0.02,0.09
902,0.95,-0.02,0.10
915,0.94,-0.02,0.10
928,0.93,-0.00,0.10
942,0.92,0.01,0.10
955,0.92,0.06,0.09
968,0.92,0.08,0.09
981,0.94,0.11,0.08
994,0.94,0.13,0.08
1007,0.95,0.16,0.07
1020,0.97,0.18,0.06
1033,0.97,0.19,0.06
1046,0.98,0.20,0.05
1059,0.98,0.21,0.04
1073,0.99,0.21,0.04
1086,0.99,0.21,0.03
1099,0.98,0.20,0.03
1112,0.98,0.19,0.03
1125,0.97,0.16,0.02
1139,0.97,0.14,0.02
1152,0.96,0.12,0.02
1165,0.96,0.10,0.02
1178,0.96,0.10,0.02
1191,0.94,0.08,0.02
1204,0.93,0.06,0.02
1218,0.92,0.02,0.03
1232,0.91,0.00,0.03
1245,0.90,-0.00,0.02
1258,0.89,0.00,0.01
1271,0.87,-0.01,0.01
1285,0.83,-0.02,0.02
1299,0.81,-0.04,0.03
1313,0.78,-0.08,0.04
1327,0.78,-0.08,0.05
1341,0.78,-0.07,0.04
1355,0.79,0.03,0.02
1368,0.79,0.08,0.01
1381,0.79,0.19,-0.02
1394,0.79,0.24,-0.03
1408,0.77,0.27,-0.04
1422,0.78,0.26,-0.02
1436,0.79,0.26,-0.02
1450,0.76,0.31,-0.03
1463,0.75,0.32,-0.03
1477,0.74,0.34,-0.03
1491,0.71,0.34,-0.03
1504,0.69,0.34,-0.03
1518,0.66,0.33,-0.03
1531,0.65,0.33,-0.03
1545,0.63,0.36,-0.05
1559,0.62,0.40,-0.06
1573,0.62,0.44,-0.06
1587,0.59,0.52,-0.07
1601,0.62,0.60,-0.09
1614,0.61,0.65,-0.10
1628,0.58,0.75,-0.13
1642,0.56,0.78,-0.13
1655,0.59,0.80,-0.13
1669,0.58,0.83,-0.12
1683,0.58,0.83,-0.10
1697,0.54,0.84,-0.08
1711,0.49,0.85,-0.08
1725,0.46,0.85,-0.07
1738,0.43,0.83,-0.06
1751,0.41,0.83,-0.06
1764,0.37,0.85,-0.08
1777,0.35,0.86,-0.08
1790,0.30,0.89,-0.09
1804,0.28,0.91,-0.11
1817,0.29,0.92,-0.12
1830,0.26,0.95,-0.14
1843,0.25,0.95,-0.13
1856,0.23,0.96,-0.12
1869,0.22,0.99,-0.14
1882,0.15,1.03,-0.16
1896,0.13,1.02,-0.15
1910,0.09,0.97,-0.12
1923,0.09,0.95,-0.12
1936,0.07,0.97,-0.11
1949,0.05,1.02,-0.12
1963,0.02,1.17,-0.12
1977,0.04,1.29,-0.11
1990,0.05,1.33,-0.10
2003,0.08,1.38,-0.06
2017,0.11,1.39,0.01
2030,0.21,1.47,0.08
2043,0.27,1.55,0.14
2057,0.27,1.59,0.15
2070,0.23,1.63,0.19
2083,0.24,1.63,0.21
2096,0.24,1.58,0.25
2109,0.23,1.54,0.20
2122,0.17,1.47,0.19
2136,0.14,1.41,0.19
2149,0.07,1.30,0.13
2162,0.04,1.24,0.12
2175,0.00,1.14,0.09
2188,-0.02,1.06,0.04
2201,-0.02,1.05,0.02
2214,-0.04,1.02,-0.02
2227,-0.05,1.01,-0.04
2240,-0.05,0.99,-0.05
2254,-0.04,0.98,-0.04
2267,-0.03,0.97,-0.03
2280,-0.03,0.97,-0.02
2293,-0.01,1.00,-0.02
2307,0.00,1.02,-0.02
2321,0.01,1.06,-0.02
2335,-0.01,1.07,-0.02
2349,-0.00,1.05,-0.02
2363,-0.02,1.02,-0.01
2377,-0.03,0.98,-0.01
2390,-0.03,0.97,-0.01
2404,-0.04,0.95,-0.02
2417,-0.05,0.94,-0.03
2431,-0.05,0.94,-0.03
2444,-0.05,0.94,-0.03
2458,-0.06,0.94,-0.03
2472,-0.06,0.91,-0.02
2485,-0.05,0.90,-0.02
2499,-0.05,0.90,-0.01
2513,-0.04,0.92,-0.01
2527,-0.04,0.93,-0.00
2541,-0.03,0.96,0.01
2555,-0.01,0.97,0.02
2569,-0.01,0.98,0.02
2583,-0.02,1.00,0.01
2597,-0.02,1.00,0.00
2611,-0.02,0.99,-0.00
2624,-0.02,0.98,-0.01
2638,-0.02,0.97,-0.01
2652,-0.01,0.97,-0.01
2666,-0.01,0.99,-0.02
