timestamp,accX,accY,accZ
2,1.00,0.15,-0.01
16,1.00,0.15,-0.01
29,0.99,0.16,-0.01
43,0.99,0.16,-0.00
56,1.00,0.17,-0.01
70,0.99,0.16,-0.00
84,0.99,0.16,0.00
98,0.99,0.14,0.01
112,0.98,0.13,0.01
126,0.98,0.13,0.01
140,0.98,0.11,0.01
153,0.98,0.11,0.01
166,0.97,0.10,0.01
179,0.97,0.10,0.01
192,0.97,0.10,0.01
205,0.97,0.10,0.01
218,0.98,0.10,0.01
231,0.98,0.10,0.01
244,0.99,0.11,0.01
257,0.99,0.11,0.01
270,0.99,0.11,0.01
283,0.99,0.12,0.01
297,0.99,0.13,0.00
310,0.99,0.14,-0.00
323,0.99,0.14,-0.01
336,0.98,0.14,-0.01
349,0.98,0.14,-0.01
363,0.97,0.12,-0.00
376,0.96,0.11,0.00
390,0.95,0.09,0.00
404,0.94,0.08,0.00
417,0.93,0.07,0.01
430,0.92,0.04,0.01
443,0.91,0.03,0.01
457,0.89,-0.00,0.01
471,0.87,-0.03,0.01
484,0.86,-0.03,0.01
497,0.85,-0.03,0.01
511,0.84,-0.02,0.00
524,0.83,0.00,0.00
537,0.83,0.02,-0.00
550,0.81,0.07,-0.01
564,0.80,0.12,-0.02
577,0.78,0.14,-0.02
590,0.77,0.19,-0.02
604,0.77,0.21,-0.01
617,0.76,0.24,-0.01
631,0.77,0.26,-0.01
645,0.76,0.32,-0.02
658,0.73,0.39,-0.03
671,0.73,0.42,-0.04
685,0.72,0.42,-0.03
698,0.70,0.44,-0.00
712,0.69,0.47,0.00
725,0.68,0.47,0.01
738,0.68,0.49,0.03
751,0.67,0.50,0.03
764,0.68,0.51,0.05
777,0.68,0.53,0.05
790,0.67,0.59,0.04
803,0.65,0.65,0.05
816,0.64,0.66,0.06
829,0.63,0.70,0.06
842,0.63,0.72,0.06
855,0.63,0.75,0.05
868,0.62,0.77,0.05
881,0.60,0.78,0.05
895,0.59,0.78,0.05
909,0.59,0.78,0.05
923,0.58,0.79,0.03
937,0.57,0.80,0.02
951,0.54,0.81,0.00
965,0.50,0.82,-0.01
978,0.49,0.82,-0.01
991,0.49,0.80,-0.01
1004,0.49,0.81,-0.01
1018,0.49,0.82,-0.03
1031,0.47,0.84,-0.04
1045,0.45,0.88,-0.06
1058,0.43,0.88,-0.07
1071,0.41,0.89,-0.08
1084,0.40,0.89,-0.08
1097,0.38,0.90,-0.08
1110,0.36,0.91,-0.09
1124,0.36,0.91,-0.09
1137,0.34,0.93,-0.10
1151,0.32,0.95,-0.11
1164,0.29,0.97,-0.12
1177,0.28,0.98,-0.11
1190,0.26,0.98,-0.11
1204,0.24,0.99,-0.10
1218,0.22,0.99,-0.09
1231,0.21,1.00,-0.09
1245,0.20,1.02,-0.09
1258,0.17,1.06,-0.11
1272,0.14,1.08,-0.10
1285,0.12,1.08,-0.10
1299,0.09,1.08,-0.08
1313,0.09,1.06,-0.07
1326,0.07,1.06,-0.06
1339,0.06,1.06,-0.06
1353,0.04,1.07,-0.05
1366,0.01,1.10,-0.06
1380,-0.01,1.10,-0.06
1394,-0.04,1.08,-0.06
1408,-0.05,1.06,-0.06
1422,-0.08,1.03,-0.07
1436,-0.11,1.03,-0.07
1450,-0.13,1.04,-0.08
1464,-0.18,1.05,-0.09
1478,-0.20,1.04,-0.08
1491,-0.20,1.03,-0.08
1505,-0.20,1.03,-0.09
1519,-0.19,1.03,-0.10
1533,-0.23,1.05,-0.11
