timestamp,accX,accY,accZ
1,0.32,0.57,0.71
15,0.32,0.58,0.72
29,0.32,0.58,0.72
42,0.32,0.58,0.72
55,0.33,0.57,0.71
69,0.34,0.57,0.72
82,0.33,0.57,0.71
95,0.33,0.57,0.71
109,0.32,0.58,0.71
123,0.32,0.58,0.72
136,0.32,0.58,0.72
150,0.32,0.57,0.72
163,0.32,0.57,0.72
177,0.32,0.57,0.72
190,0.33,0.57,0.72
203,0.33,0.57,0.71
217,0.33,0.57,0.72
230,0.33,0.57,0.72
243,0.32,0.57,0.72
257,0.32,0.58,0.72
270,0.31,0.58,0.72
283,0.33,0.57,0.72
296,0.33,0.58,0.71
309,0.34,0.57,0.72
323,0.34,0.57,0.71
336,0.33,0.57,0.71
349,0.32,0.58,0.71
362,0.32,0.57,0.72
375,0.32,0.57,0.72
389,0.32,0.57,0.72
402,0.32,0.57,0.72
416,0.33,0.57,0.72
429,0.33,0.57,0.71
442,0.33,0.57,0.71
455,0.33,0.57,0.71
469,0.33,0.57,0.71
483,0.32,0.57,0.72
497,0.31,0.57,0.72
510,0.31,0.58,0.72
523,0.32,0.57,0.72
536,0.32,0.58,0.72
550,0.34,0.57,0.72
564,0.34,0.57,0.71
577,0.33,0.57,0.71
590,0.32,0.58,0.71
604,0.32,0.58,0.71
618,0.32,0.58,0.72
632,0.32,0.57,0.72
645,0.32,0.57,0.72
658,0.32,0.57,0.72
672,0.33,0.57,0.72
685,0.33,0.57,0.71
698,0.33,0.57,0.72
712,0.33,0.57,0.72
725,0.32,0.57,0.72
738,0.32,0.58,0.72
751,0.31,0.58,0.72
765,0.32,0.58,0.72
779,0.33,0.58,0.71
793,0.34,0.57,0.72
806,0.34,0.57,0.71
819,0.34,0.57,0.71
832,0.32,0.58,0.71
845,0.32,0.58,0.72
859,0.31,0.57,0.72
872,0.32,0.57,0.72
886,0.32,0.57,0.72
900,0.32,0.57,0.72
914,0.33,0.57,0.71
927,0.33,0.57,0.71
940,0.33,0.57,0.71
953,0.33,0.57,0.72
967,0.32,0.57,0.72
980,0.32,0.58,0.72
993,0.32,0.58,0.72
1007,0.33,0.57,0.72
1020,0.33,0.58,0.72
1033,0.34,0.57,0.72
1046,0.34,0.57,0.71
1059,0.33,0.57,0.71
1072,0.32,0.57,0.71
1085,0.32,0.58,0.72
1099,0.32,0.58,0.72
1112,0.32,0.57,0.72
1126,0.32,0.57,0.72
1140,0.32,0.57,0.72
1154,0.33,0.57,0.71
1168,0.33,0.57,0.71
1181,0.33,0.57,0.71
1194,0.33,0.57,0.71
1207,0.32,0.57,0.72
1221,0.31,0.57,0.72
1235,0.31,0.58,0.72
1248,0.32,0.57,0.72
1261,0.33,0.57,0.72
1274,0.34,0.57,0.72
1287,0.34,0.57,0.71
1300,0.33,0.57,0.71
1314,0.32,0.58,0.71
1327,0.32,0.58,0.71
1340,0.32,0.58,0.72
1353,0.32,0.57,0.72
1366,0.32,0.57,0.72
1380,0.32,0.57,0.72
1394,0.33,0.57,0.72
1408,0.33,0.57,0.71
1422,0.33,0.57,0.72
1435,0.33,0.57,0.72
1449,0.32,0.57,0.72
1463,0.32,0.58,0.72
1476,0.32,0.58,0.72
